Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,3.2e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,5,5
Label,,
TIME,CH1,CH2
-3.2640e-03,4.4,1.2
-3.2637e-03,4.6,1.2
-3.2634e-03,4.6,1.2
-3.2630e-03,4.4,1.2
-3.2627e-03,4.4,1.2
-3.2624e-03,4.6,1.2
-3.2621e-03,4.6,1.2
-3.2618e-03,4.6,1.2
-3.2614e-03,4.6,1.2
-3.2611e-03,4.6,1.4
-3.2608e-03,4.6,1.4
-3.2605e-03,4.6,1.4
-3.2602e-03,4.6,1.2
-3.2598e-03,4.6,1.4
-3.2595e-03,4.6,1.4
-3.2592e-03,4.8,1.4
-3.2589e-03,4.6,1.4
-3.2586e-03,4.6,1.4
-3.2582e-03,4.6,1.4
-3.2579e-03,4.6,1.4
-3.2576e-03,4.6,1.4
-3.2573e-03,4.6,1.4
-3.2570e-03,4.6,1.4
-3.2566e-03,4.8,1.4
-3.2563e-03,4.6,1.4
-3.2560e-03,4.8,1.4
-3.2557e-03,4.6,1.4
-3.2554e-03,4.8,1.4
-3.2550e-03,4.6,1.4
-3.2547e-03,4.8,1.4
-3.2544e-03,4.8,1.4
-3.2541e-03,5,1.6
-3.2538e-03,4.8,1.6
-3.2534e-03,4.8,1.6
-3.2531e-03,4.8,1.6
-3.2528e-03,4.8,1.6
-3.2525e-03,4.8,1.6
-3.2522e-03,5,1.6
-3.2518e-03,5,1.6
-3.2515e-03,4.8,1.6
-3.2512e-03,4.8,1.6
-3.2509e-03,5,1.6
-3.2506e-03,5,1.6
-3.2502e-03,4.8,1.6
-3.2499e-03,5,1.6
-3.2496e-03,5,1.6
-3.2493e-03,5,1.8
-3.2490e-03,5,1.6
-3.2486e-03,5,1.6
-3.2483e-03,5,1.6
-3.2480e-03,5,1.6
-3.2477e-03,5,1.8
-3.2474e-03,5,1.6
-3.2470e-03,5,1.8
-3.2467e-03,5,1.6
-3.2464e-03,5,1.8
-3.2461e-03,5,1.8
-3.2458e-03,5,1.6
-3.2454e-03,5,1.8
-3.2451e-03,5.2,1.8
-3.2448e-03,5.2,1.8
-3.2445e-03,5,1.8
-3.2442e-03,5,1.8
-3.2438e-03,5.2,1.8
-3.2435e-03,5.2,1.8
-3.2432e-03,5,1.8
-3.2429e-03,5.2,1.8
-3.2426e-03,5.2,1.8
-3.2422e-03,5.2,1.8
-3.2419e-03,5.2,1.8
-3.2416e-03,5.2,2
-3.2413e-03,5.2,1.8
-3.2410e-03,5.2,1.8
-3.2406e-03,5.2,2
-3.2403e-03,5.2,2
-3.2400e-03,5.2,2
-3.2397e-03,5.2,2
-3.2394e-03,5.2,2
-3.2390e-03,5.4,2
-3.2387e-03,5.4,2
-3.2384e-03,5.4,2
-3.2381e-03,5.4,2
-3.2378e-03,5.4,2
-3.2374e-03,5.4,2
-3.2371e-03,5.4,2
-3.2368e-03,5.4,2
-3.2365e-03,5.4,2
-3.2362e-03,5.2,2
-3.2358e-03,5.4,2
-3.2355e-03,5.4,2
-3.2352e-03,5.4,2
-3.2349e-03,5.4,2
-3.2346e-03,5.4,2
-3.2342e-03,5.4,2.2
-3.2339e-03,5.4,2
-3.2336e-03,5.4,2
-3.2333e-03,5.4,2.2
-3.2330e-03,5.4,2.2
-3.2326e-03,5.4,2.2
-3.2323e-03,5.4,2.2
-3.2320e-03,5.4,2.2
-3.2317e-03,5.4,2.2
-3.2314e-03,5.4,2.2
-3.2310e-03,5.4,2.2
-3.2307e-03,5.4,2.2
-3.2304e-03,5.4,2.2
-3.2301e-03,5.6,2.2
-3.2298e-03,5.6,2.2
-3.2294e-03,5.6,2.2
-3.2291e-03,5.4,2.2
-3.2288e-03,5.6,2.2
-3.2285e-03,5.4,2.2
-3.2282e-03,5.6,2.2
-3.2278e-03,5.6,2.2
-3.2275e-03,5.6,2.4
-3.2272e-03,5.6,2.4
-3.2269e-03,5.6,2.4
-3.2266e-03,5.6,2.4
-3.2262e-03,5.6,2.4
-3.2259e-03,5.6,2.4
-3.2256e-03,5.6,2.4
-3.2253e-03,5.6,2.4
-3.2250e-03,5.6,2.4
-3.2246e-03,5.6,2.4
-3.2243e-03,5.8,2.4
-3.2240e-03,5.6,2.4
-3.2237e-03,5.6,2.4
-3.2234e-03,5.6,2.4
-3.2230e-03,5.6,2.4
-3.2227e-03,5.8,2.4
-3.2224e-03,5.6,2.6
-3.2221e-03,5.8,2.4
-3.2218e-03,5.8,2.6
-3.2214e-03,5.8,2.6
-3.2211e-03,5.8,2.4
-3.2208e-03,5.8,2.4
-3.2205e-03,5.8,2.6
-3.2202e-03,5.8,2.6
-3.2198e-03,5.8,2.6
-3.2195e-03,5.8,2.6
-3.2192e-03,5.8,2.6
-3.2189e-03,5.8,2.4
-3.2186e-03,5.8,2.6
-3.2182e-03,5.8,2.6
-3.2179e-03,5.8,2.6
-3.2176e-03,5.8,2.6
-3.2173e-03,5.8,2.6
-3.2170e-03,5.8,2.6
-3.2166e-03,6,2.6
-3.2163e-03,6,2.6
