Time (s) 1#1,Angle (rad) 1#1,Time (s) 1A#1,Angle (rad) 1A#1,Time (s) 1A#2,Angle (rad) 1A#2,Time (s) 1B#1,Angle (rad) 1B#1,Time (s) 1B#2,Angle (rad) 1B#2,Time (s) 1C#1,Angle (rad) 1C#1,Time (s) 1AB#1,Angle (rad) 1AB#1,Time (s) 1AB#2,Angle (rad) 1AB#2,Time (s) 1AC#1,Angle (rad) 1AC#1,Time (s) 1BC#1,Angle (rad) 1BC#1,Time (s) 1ABC#1,Angle (rad) 1ABC#1,Time (s) 1ABC#2,Angle (rad) 1ABC#2,Time (s) 2#1,Angle (rad) 2#1,Time (s) 2A#1,Angle (rad) 2A#1,Time (s) 2B#1,Angle (rad) 2B#1,Time (s) 2C#1,Angle (rad) 2C#1,Time (s) 2C#2,Angle (rad) 2C#2,Time (s) 2AB#1,Angle (rad) 2AB#1,Time (s) 2AC#1,Angle (rad) 2AC#1,Time (s) 2BC#1,Angle (rad) 2BC#1,Time (s) 2ABC#1,Angle (rad) 2ABC#1,Time (s) 3#1,Angle (rad) 3#1,Time (s) 3A#1,Angle (rad) 3A#1,Time (s) 3B#1,Angle (rad) 3B#1,Time (s) 3C#1,Angle (rad) 3C#1,Time (s) 3AB#1,Angle (rad) 3AB#1,Time (s) 3AB#2,Angle (rad) 3AB#2,Time (s) 3AC#1,Angle (rad) 3AC#1,Time (s) 3BC#1,Angle (rad) 3BC#1,Time (s) 3BC#2,Angle (rad) 3BC#2,Time (s) 3ABC#1,Angle (rad) 3ABC#1,Time (s) 4#1,Angle (rad) 4#1,Time (s) 4A#1,Angle (rad) 4A#1,Time (s) 4B#1,Angle (rad) 4B#1,Time (s) 4C#1,Angle (rad) 4C#1,Time (s) 4AB#1,Angle (rad) 4AB#1,Time (s) 4AC#1,Angle (rad) 4AC#1,Time (s) 4BC#1,Angle (rad) 4BC#1,Time (s) 4BC#2,Angle (rad) 4BC#2,Time (s) 4ABC#1,Angle (rad) 4ABC#1
,,,,,,,,,,,,,,,,,,,,,,,,36.278,-2.6882475738060303,,,,,,,,,,,,,,,,,23.673,-1.6450650900772514,37.359,-2.6736487743848776,30.5415,-4.074541934925921,29.468999999999998,-3.3524072174927233,,,,,42.3875,-2.6036901857779675,35.773999999999994,-4.268697949366879,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,36.479,-2.8473122684357177,,,,,,,,,,,,,,,,,23.791,-1.6450650900772514,37.5685,-2.6882475738060303,30.7155,-4.074541934925921,29.634,-3.4112477175156566,,,,,42.6275,-2.631089159966082,35.98,-4.710530701645918,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,36.6785,-2.796881414808826,,,,,,,,,,,,,,,,,23.9095,-1.6607312068216509,37.7785,-2.7181005369557116,30.8905,-4.268697949366879,29.8,-3.506557897319982,,,,,42.869,-2.645075401940822,36.186,-4.710530701645918,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,36.879,-2.9565115604007097,,,,,,,,,,,,,,,,,24.0275,-1.6607312068216509,37.989000000000004,-2.7181005369557116,31.065,-4.268697949366879,29.966,-3.506557897319982,,,,,43.1095,-2.6736487743848776,36.391,-5.115995809754082,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,37.0795,-2.864704011147587,,,,,,,,,,,,,,,,,24.1455,-1.6713133161521878,38.199,-2.7488721956224653,31.2395,-4.509860006183766,30.1325,-3.611918412977808,,,,,43.351,-2.6882475738060303,36.589999999999996,-5.298317366548036,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,37.2795,-3.079113882493042,,,,,,,,,,,,,,,,,24.2635,-1.6766466621275504,38.4085,-2.7646205525906042,31.412499999999998,-4.509860006183766,30.298499999999997,-3.611918412977808,,,,,43.592,-2.7181005369557116,36.792,-5.809142990314028,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,37.4795,-2.995732273553991,,,,,,,,,,,,,,,,,24.382,-1.6873994539038122,38.6185,-2.796881414808826,31.5865,-4.8283137373023015,30.4645,-3.7297014486341915,,,,,43.832,-2.7646205525906042,36.981,-5.809142990314028,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,37.6795,-3.1941832122778293,,,,,,,,,,,,,,,,,24.5,-1.6873994539038122,38.8295,-2.796881414808826,31.7585,-4.8283137373023015,30.631,-3.7297014486341915,,,,,44.0725,-2.796881414808826,41.5345,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,37.879,-3.079113882493042,,,,,,,,,,,,,,,,,24.618000000000002,-1.7037485919053417,39.0385,-2.8134107167600364,31.93,-5.298317366548036,30.797,-3.912023005428146,,,,,44.313,-2.8134107167600364,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,38.078,-3.3524072174927233,,,,,,,,,,,,,,,,,24.7365,-1.7037485919053417,39.2485,-2.8473122684357177,32.0975,-5.298317366548036,30.962999999999997,-3.912023005428146,,,,,44.5535,-2.8473122684357177,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,38.277499999999996,-3.2441936328524905,,,,,,,,,,,,,,,,,24.855,-1.7092582477163114,39.458,-2.864704011147587,32.268,-6.214608098422191,31.1295,-4.074541934925921,,,,,44.7945,-2.864704011147587,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,38.478,-3.506557897319982,,,,,,,,,,,,,,,,,24.9725,-1.720369473141382,39.668,-2.900422093749666,32.4565,-6.214608098422191,31.294999999999998,-4.074541934925921,,,,,45.0345,-2.900422093749666,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,38.6775,-3.3524072174927233,,,,,,,,,,,,,,,,,25.091,-1.725971728690052,39.8795,-2.900422093749666,,,31.461,-4.268697949366879,,,,,45.276,-2.9374633654300153,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,38.8765,-3.7297014486341915,,,,,,,,,,,,,,,,,25.209,-1.725971728690052,40.0885,-2.9374633654300153,,,31.627,-4.268697949366879,,,,,45.5165,-2.9565115604007097,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,39.076,-3.575550768806933,,,,,,,,,,,,,,,,,25.3275,-1.7486999797676082,40.2985,-2.9565115604007097,,,31.7925,-4.509860006183766,,,,,45.754999999999995,-3.0159349808715104,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,39.276,-3.9633162998156966,,,,,,,,,,,,,,,,,25.4455,-1.7486999797676082,40.508,-2.995732273553991,,,31.958,-4.509860006183766,,,,,45.9955,-3.0576076772720784,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,39.4745,-3.7297014486341915,,,,,,,,,,,,,,,,,25.5635,-1.7544636844843582,40.718,-3.0159349808715104,,,32.123,-4.8283137373023015,,,,,46.236,-3.079113882493042,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,39.673500000000004,-4.3428059215206005,,,,,,,,,,,,,,,,,25.6815,-1.7660917224794772,40.9285,-3.0159349808715104,,,32.2875,-4.8283137373023015,,,,,46.4765,-3.123565645063876,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,39.873,-4.074541934925921,,,,,,,,,,,,,,,,,25.799999999999997,-1.7719568419318752,41.138,-3.0576076772720784,,,32.451,-5.298317366548036,,,,,46.7175,-3.170085660698769,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,40.074,-4.8283137373023015,,,,,,,,,,,,,,,,,25.918,-1.7719568419318752,41.348000000000006,-3.079113882493042,,,32.614000000000004,-5.298317366548036,,,,,46.958,-3.1941832122778293,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,40.2735,-4.3428059215206005,,,,,,,,,,,,,,,,,26.037000000000003,-1.783791299578878,41.557,-3.123565645063876,,,32.776,-6.214608098422191,,,,,47.19950000000001,-3.2441936328524905,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,40.4705,-5.809142990314028,,,,,,,,,,,,,,,,,26.154500000000002,-1.7897614665653818,41.7675,-3.170085660698769,,,32.9395,-5.809142990314028,,,,,47.44050000000001,-3.270169119255751,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,40.661500000000004,-4.8283137373023015,,,,,,,,,,,,,,,,,26.2725,-1.8018098050815563,41.979499999999994,-3.170085660698769,,,,,,,,,47.680499999999995,-3.3524072174927233,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,46.815999999999995,-5.809142990314028,,,,,,,,,,,,,,,,,26.3905,-1.8018098050815563,42.187999999999995,-3.1941832122778293,,,,,,,,,47.921,-3.4112477175156566,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.509,-1.820158943749753,42.3975,-3.2441936328524905,,,,,,,,,48.161500000000004,-3.473768074496991,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.627,-1.820158943749753,42.607,-3.270169119255751,,,,,,,,,48.4025,-3.506557897319982,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.745,-1.8325814637483102,42.817,-3.3242363405260273,,,,,,,,,48.643,-3.575550768806933,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8635,-1.8325814637483102,43.027,-3.3524072174927233,,,,,,,,,48.8835,-3.611918412977808,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.9815,-1.851509473633829,43.239,-3.3524072174927233,,,,,,,,,49.123999999999995,-3.6888794541139363,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0995,-1.851509473633829,43.4475,-3.4112477175156566,,,,,,,,,49.3645,-3.7297014486341915,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.218,-1.8578992717326,43.6565,-3.473768074496991,,,,,,,,,49.605,-3.816712825623821,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3365,-1.8578992717326,43.8665,-3.506557897319982,,,,,,,,,49.845000000000006,-3.912023005428146,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.454000000000004,-1.8838747581358606,44.076,-3.575550768806933,,,,,,,,,50.086,-3.9633162998156966,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5725,-1.8838747581358606,44.286,-3.611918412977808,,,,,,,,,50.325500000000005,-4.074541934925921,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6905,-1.8904754421672127,44.4955,-3.6888794541139363,,,,,,,,,50.566,-4.135166556742356,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.809,-1.8904754421672127,44.707,-3.6888794541139363,,,,,,,,,50.8045,-4.268697949366879,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.9265,-1.9105430052180221,44.916000000000004,-3.7297014486341915,,,,,,,,,51.0445,-4.3428059215206005,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.045,-1.9105430052180221,45.1255,-3.816712825623821,,,,,,,,,51.2815,-4.509860006183766,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.163,-1.9241486572738007,45.335,-3.912023005428146,,,,,,,,,51.519,-4.710530701645918,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.2815,-1.9241486572738007,45.545,-3.9633162998156966,,,,,,,,,51.753499999999995,-4.8283137373023015,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3995,-1.9310215365615626,45.7545,-4.074541934925921,,,,,,,,,51.989,-5.115995809754082,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.518,-1.9310215365615626,45.964,-4.135166556742356,,,,,,,,,52.221,-5.115995809754082,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6355,-1.9589953886039688,46.1755,-4.135166556742356,,,,,,,,,52.453,-5.298317366548036,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.753500000000003,-1.9589953886039688,46.384,-4.268697949366879,,,,,,,,,52.6785,-5.809142990314028,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8725,-1.9661128563728327,46.592,-4.3428059215206005,,,,,,,,,52.904999999999994,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.990000000000002,-1.9661128563728327,46.8005,-4.509860006183766,,,,,,,,,53.129,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1085,-1.9805015938249322,47.0085,-4.710530701645918,,,,,,,,,53.349,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.227,-1.9805015938249322,47.2155,-4.8283137373023015,,,,,,,,,53.57,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.3445,-2.0024805005437076,47.4255,-4.8283137373023015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4625,-2.0024805005437076,47.631,-5.115995809754082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5805,-2.0099154790312257,47.836,-5.298317366548036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6985,-2.0099154790312257,48.0395,-5.809142990314028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.817,-2.0249533563957662,48.242000000000004,-5.809142990314028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.936,-2.0249533563957662,48.4425,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.052999999999997,-2.047942874620465,48.645,-6.214608098422191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.170999999999996,-2.047942874620465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.290000000000003,-2.0635681925235456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.408,-2.0635681925235456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.526,-2.071473372030659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.644,-2.071473372030659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.761499999999998,-2.0955709236097197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.881,-2.0874737133771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.998,-2.111964733385396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.116,-2.111964733385396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.233999999999998,-2.1286317858706076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.3525,-2.1286317858706076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.471,-2.137070654516472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.589,-2.137070654516472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.706999999999997,-2.162823150618887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.825000000000003,-2.162823150618887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.942999999999998,-2.1803674602697964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.061,-2.1803674602697964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.179500000000004,-2.1892564076870427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.297,-2.1892564076870427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4155,-2.2072749131897207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5335,-2.2072749131897207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.652,-2.2256240518579173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7695,-2.2256240518579173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.887499999999996,-2.2537949288246137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0055,-2.2537949288246137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.1235,-2.2633643798407643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2415,-2.2633643798407643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3595,-2.282782465697866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4775,-2.282782465697866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.596,-2.2926347621408776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.714,-2.2926347621408776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.8325,-2.312635428847547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.95,-2.312635428847547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.068,-2.3434070875143007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1855,-2.3434070875143007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.304,-2.364460496712133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.422,-2.364460496712133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54,-2.375155785828881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6585,-2.375155785828881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.776,-2.396895772465287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8945,-2.396895772465287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0125,-2.4079456086518722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1305,-2.4079456086518722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.249,-2.430418464503931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.367,-2.430418464503931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.484500000000004,-2.4651040224918206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.602999999999994,-2.4534079827286295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.72,-2.488914671185539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.838,-2.488914671185539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.956,-2.501036031717884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.074,-2.501036031717884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.192,-2.5257286443082556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3095,-2.5257286443082556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.428,-2.5383074265151158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.546,-2.5383074265151158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.6645,-2.563949857128453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.782000000000004,-2.563949857128453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,-2.5902671654458267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.018,-2.5902671654458267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.1355,-2.631089159966082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.254000000000005,-2.6036901857779675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.3715,-2.645075401940822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
