#dadi:   5
#lanci:  2000000
#volte:  10000
#thread: 50
#totale: 1000000000000
[109450/500000|21%]	87971019320	87970865260	35188351026	7037855901	703754000	28154493
[109500/500000|21%]	88011215414	88011041302	35204429176	7041070666	704076157	28167285
[109550/500000|21%]	88051396324	88051226651	35220512051	7044286403	704398359	28180212
[109600/500000|21%]	88091579280	88091419501	35236585272	7047502817	704719943	28193187
[109650/500000|21%]	88131769487	88131610920	35252657225	7050714257	705042123	28205988
[109700/500000|21%]	88171957031	88171800015	35268730511	7053929821	705363617	28219005
[109750/500000|21%]	88212145285	88211987560	35284806002	7057143711	705685440	28232002
[109800/500000|21%]	88252337711	88252167360	35300880667	7060361772	706007641	28244849
[109850/500000|21%]	88292523697	88292361017	35316951446	7063576595	706329318	28257927
[109900/500000|21%]	88332714663	88332547563	35333024374	7066791800	706650777	28270823
[109950/500000|21%]	88372903086	88372734829	35349100103	7070006391	706972014	28283577
[110000/500000|22%]	88413084438	88412925916	35365178557	7073220944	707293738	28296407
[110050/500000|22%]	88453266895	88453119510	35381256099	7076434741	707613765	28308990
[110100/500000|22%]	88493453849	88493309869	35397331699	7079647779	707935126	28321678
[110150/500000|22%]	88533642225	88533497531	35413409106	7082859544	708257171	28334423
[110200/500000|22%]	88573833807	88573687913	35429480470	7086071393	708579052	28347365
[110250/500000|22%]	88614026580	88613870519	35445554951	7089286901	708900819	28360230
[110300/500000|22%]	88654213396	88654057597	35461636115	7092498380	709221484	28373028
[110350/500000|22%]	88694404977	88694243066	35477710624	7095713322	709542275	28385736
[110400/500000|22%]	88734604475	88734419118	35493784974	7098928572	709864105	28398756
[110450/500000|22%]	88774795323	88774602933	35509857978	7102146593	710185575	28411598
[110500/500000|22%]	88814982679	88814793622	35525933551	7105359560	710506308	28424280
[110550/500000|22%]	88855168135	88854981985	35542010371	7108574806	710827657	28437046
[110600/500000|22%]	88895362246	88895172623	35558078615	7111788486	711148070	28449960
[110650/500000|22%]	88935553358	88935359963	35574154134	7115000745	711469138	28462662
[110700/500000|22%]	88975735123	88975552065	35590229386	7118217634	711790221	28475571
[110750/500000|22%]	89015925055	89015740987	35606301274	7121431525	712112690	28488469
[110800/500000|22%]	89056109513	89055926051	35622380484	7124648759	712433891	28501302
[110850/500000|22%]	89096291262	89096115924	35638461038	7127862753	712754630	28514393
[110900/500000|22%]	89136479196	89136297503	35654539125	7131079873	713077065	28527238
[110950/500000|22%]	89176669021	89176479287	35670615592	7134298325	713397692	28540083
[111000/500000|22%]	89216859218	89216662474	35686693441	7137512154	713719656	28553057
[111050/500000|22%]	89257052607	89256848395	35702765617	7140727212	714040155	28566014
[111100/500000|22%]	89297236727	89297038438	35718840728	7143943507	714361740	28578860
[111150/500000|22%]	89337422191	89337228831	35734917217	7147157648	714682418	28591695
[111200/500000|22%]	89377604158	89377427260	35750989467	7150371181	715003440	28604494
[111250/500000|22%]	89417790570	89417615299	35767067591	7153583022	715326309	28617209
[111300/500000|22%]	89457969664	89457816490	35783136542	7156799224	715647846	28630234
[111350/500000|22%]	89498160340	89498006808	35799207711	7160013108	715969002	28643031
[111400/500000|22%]	89538351353	89538197611	35815282631	7163223098	716289489	28655818
[111450/500000|22%]	89578538417	89578387091	35831353998	7166440280	716611557	28668657
[111500/500000|22%]	89618725729	89618579989	35847426772	7169653261	716932744	28681505
[111550/500000|22%]	89658910882	89658774016	35863497236	7172869079	717254723	28694064
[111600/500000|22%]	89699100590	89698960717	35879572826	7176081913	717577088	28706866
[111650/500000|22%]	89739285811	89739147337	35895652065	7179297351	717897694	28719742
[111700/500000|22%]	89779467675	89779341062	35911726355	7182514025	718218366	28732517
[111750/500000|22%]	89819657684	89819533313	35927796087	7185728537	718538917	28745462
[111800/500000|22%]	89859849219	89859722679	35943866480	7188942263	718860966	28758393
[111850/500000|22%]	89900032616	89899917283	35959940388	7192155709	719182998	28771006
[111900/500000|22%]	89940213788	89940115395	35976011163	7195370402	719505259	28783993
[111950/500000|22%]	89980405784	89980294984	35992087440	7198587495	719827443	28796854
[112000/500000|22%]	90020595929	90020485212	36008156417	7201803647	720148983	28809812
[112050/500000|22%]	90060784577	90060671575	36024233174	7205018428	720469505	28822741
[112100/500000|22%]	90100971511	90100861912	36040305647	7208234214	720791106	28835610
[112150/500000|22%]	90141151486	90141059793	36056378173	7211449056	721112795	28848697
[112200/500000|22%]	90181332547	90181260130	36072448311	7214662962	721434448	28861602
[112250/500000|22%]	90221516152	90221450245	36088523706	7217879679	721755729	28874489
[112300/500000|22%]	90261700441	90261643606	36104595010	7221096241	722077344	28887358
[112350/500000|22%]	90301888477	90301829876	36120673297	7224309544	722398620	28900186
[112400/500000|22%]	90342082538	90342016152	36136744891	7227523121	722720068	28913230
[112450/500000|22%]	90382266936	90382211272	36152816820	7230737092	723041844	28926036
[112500/500000|22%]	90422457512	90422393027	36168893026	7233953866	723363763	28938806
[112550/500000|22%]	90462641287	90462582479	36184968030	7237171560	723685120	28951524
[112600/500000|22%]	90502825794	90502767210	36201048845	7240386901	724006889	28964361
[112650/500000|22%]	90543018642	90542950949	36217125803	7243599647	724327729	28977230
[112700/500000|22%]	90583209688	90583136162	36233199992	7246815050	724648930	28990178
[112750/500000|22%]	90623400428	90623322256	36249274052	7250030135	724969906	29003223
[112800/500000|22%]	90663585267	90663511142	36265351116	7253244845	725291470	29016160
[112850/500000|22%]	90703775996	90703705622	36281418041	7256457934	725613330	29029077
[112900/500000|22%]	90743967379	90743887763	36297492000	7259676357	725934538	29041963
[112950/500000|22%]	90784159311	90784072743	36313569845	7262887298	726256112	29054691
[113000/500000|22%]	90824347158	90824261855	36329644054	7266102018	726577454	29067461
[113050/500000|22%]	90864532009	90864455321	36345718611	7269314629	726899059	29080371
[113100/500000|22%]	90904725644	90904637367	36361793858	7272530365	727219621	29093145
[113150/500000|22%]	90944900521	90944838391	36377868196	7275746195	727540735	29105962
[113200/500000|22%]	90985091472	90985028221	36393940737	7278958250	727862514	29118806
[113250/500000|22%]	91025279135	91025218489	36410015120	7282172078	728183529	29131649
[113300/500000|22%]	91065466188	91065407931	36426091171	7285385434	728504806	29144470
[113350/500000|22%]	91105646587	91105598746	36442171450	7288599761	728826097	29157359
[113400/500000|22%]	91145826946	91145794757	36458246713	7291814025	729147257	29170302
[113450/500000|22%]	91186006430	91185991117	36474321530	7295029457	729468201	29183265
[113500/500000|22%]	91226202137	91226169994	36490402533	7298240355	729788821	29196160
[113550/500000|22%]	91266386125	91266364333	36506476910	7301454370	730109540	29208722
[113600/500000|22%]	91306576283	91306546759	36522555748	7304668322	730431280	29221608
[113650/500000|22%]	91346773213	91346731939	36538625290	7307882087	730752909	29234562
[113700/500000|22%]	91386956951	91386925792	36554695927	7311099639	731074322	29247369
[113750/500000|22%]	91427154251	91427109006	36570769983	7314311069	731395478	29260213
[113800/500000|22%]	91467339534	91467295363	36586845125	7317529658	731717384	29272936
[113850/500000|22%]	91507522060	91507480213	36602927827	7320745449	732038712	29285739
[113900/500000|22%]	91547711849	91547661816	36619008898	7323958766	732360049	29298622
[113950/500000|22%]	91587894771	91587849848	36635086382	7327174549	732682838	29311612
[114000/500000|22%]	91628080695	91628042956	36651161126	7330386263	733004403	29324557
[114050/500000|22%]	91668279986	91668220573	36667232472	7333603710	733325819	29337440
[114100/500000|22%]	91708470798	91708408434	36683306035	7336817204	733647071	29350458
[114150/500000|22%]	91748656639	91748603952	36699376497	7340031603	733968118	29363191
[114200/500000|22%]	91788847671	91788790679	36715450487	7343246223	734288829	29376111
[114250/500000|22%]	91829036280	91828980862	36731522821	7346460764	734610293	29388980
[114300/500000|22%]	91869224749	91869164870	36747600421	7349675585	734932506	29401869
[114350/500000|22%]	91909405452	91909355635	36763678900	7352892160	735253373	29414480
[114400/500000|22%]	91949598843	91949545080	36779747330	7356105600	735575731	29427416
[114450/500000|22%]	91989787650	91989728765	36795826654	7359319094	735897410	29440427
[114500/500000|22%]	92029975430	92029916839	36811899511	7362535720	736219174	29453326
[114550/500000|22%]	92070162924	92070098593	36827979316	7365752181	736540685	29466301
[114600/500000|22%]	92110350854	92110283093	36844055370	7368969425	736862176	29479082
[114650/500000|22%]	92150537004	92150472760	36860127767	7372185782	737184699	29491988
[114700/500000|22%]	92190728833	92190656365	36876203164	7375399491	737507239	29504908
[114750/500000|22%]	92230909086	92230842877	36892284920	7378615234	737829848	29518035
[114800/500000|22%]	92271096421	92271028164	36908365170	7381829018	738150426	29530801
[114850/500000|22%]	92311284245	92311217865	36924438184	7385044347	738471766	29543593
[114900/500000|22%]	92351470520	92351404578	36940516390	7388258559	738793560	29556393
[114950/500000|22%]	92391658268	92391593780	36956591800	7391471642	739115385	29569125
[115000/500000|23%]	92431843882	92431782657	36972665579	7394688886	739437232	29581764
[115050/500000|23%]	92472025101	92471977458	36988743252	7397900228	739759337	29594624
[115100/500000|23%]	92512213400	92512160606	37004822674	7401115306	740080557	29607457
[115150/500000|23%]	92552399428	92552344112	37020901807	7404332428	740402043	29620182
[115200/500000|23%]	92592596526	92592527106	37036973139	7407546116	740724124	29632989
[115250/500000|23%]	92632785895	92632714888	37053046278	7410761201	741045926	29645812
[115300/500000|23%]	92672979475	92672900891	37069118389	7413975697	741366949	29658599
[115350/500000|23%]	92713166080	92713086063	37085195946	7417192260	741688306	29671345
[115400/500000|23%]	92753356365	92753271998	37101271812	7420405875	742009702	29684248
[115450/500000|23%]	92793552678	92793451898	37117343572	7423622921	742331842	29697089
[115500/500000|23%]	92833743679	92833634284	37133418685	7426839804	742653589	29709959
[115550/500000|23%]	92873935931	92873818189	37149490098	7430057977	742975026	29722779
[115600/500000|23%]	92914124550	92914002589	37165566000	7433273893	743297253	29735715
[115650/500000|23%]	92954318174	92954188288	37181637167	7436488853	743618881	29748637
[115700/500000|23%]	92994503258	92994376278	37197715147	7439704017	743939967	29761333
[115750/500000|23%]	93034687698	93034565599	37213791013	7442919131	744262326	29774233
[115800/500000|23%]	93074869124	93074764668	37229863656	7446132381	744583095	29787076
[115850/500000|23%]	93115057578	93114949726	37245937733	7449350535	744904558	29799870
[115900/500000|23%]	93155251161	93155120654	37262022245	7452566643	745226553	29812744
[115950/500000|23%]	93195432182	93195313439	37278098579	7455781542	745548559	29825699
[116000/500000|23%]	93235621102	93235499825	37294172902	7458997872	745869703	29838596
[116050/500000|23%]	93275802663	93275691082	37310249885	7462213845	746191179	29851346
[116100/500000|23%]	93315983813	93315880824	37326328005	7465430910	746512104	29864344
[116150/500000|23%]	93356178884	93356068397	37342398879	7468643516	746833099	29877225
[116200/500000|23%]	93396366988	93396261981	37358465342	7471861372	747154146	29890171
[116250/500000|23%]	93436554321	93436450225	37374539989	7475076753	747475516	29903196
[116300/500000|23%]	93476743456	93476636100	37390613643	7478293300	747797468	29916033
[116350/500000|23%]	93516931688	93516820887	37406693645	7481505633	748119098	29929049
[116400/500000|23%]	93557117445	93557008084	37422768024	7484724067	748440412	29941968
[116450/500000|23%]	93597311295	93597183905	37438850207	7487937780	748762004	29954809
[116500/500000|23%]	93637499221	93637374746	37454919497	7491155536	749083480	29967520
[116550/500000|23%]	93677684273	93677566063	37470994484	7494369789	749404936	29980455
[116600/500000|23%]	93717871841	93717759223	37487066816	7497582326	749726441	29993353
[116650/500000|23%]	93758056792	93757953568	37503136766	7500799045	750047774	30006055
[116700/500000|23%]	93798248426	93798138792	37519210802	7504013308	750369879	30018793
[116750/500000|23%]	93838435114	93838322164	37535288640	7507231202	750691292	30031588
[116800/500000|23%]	93878629339	93878506803	37551364943	7510442300	751012432	30044183
[116850/500000|23%]	93918816964	93918692579	37567441191	7513658478	751333909	30056879
[116900/500000|23%]	93959000440	93958883099	37583513267	7516877093	751656329	30069772
[116950/500000|23%]	93999191340	93999067688	37599586741	7520092938	751978658	30082635
[117000/500000|23%]	94039367821	94039260349	37615667856	7523309179	752299328	30095467
[117050/500000|23%]	94079554010	94079446298	37631745014	7526524112	752622129	30108437
[117100/500000|23%]	94119743810	94119638125	37647816700	7529736895	752943019	30121451
[117150/500000|23%]	94159927528	94159831880	37663887252	7532954558	753264594	30134188
[117200/500000|23%]	94200114428	94200020224	37679966369	7536166421	753585414	30147144
[117250/500000|23%]	94240297899	94240209891	37696043666	7539382247	753906415	30159882
[117300/500000|23%]	94280482944	94280403997	37712114518	7542597848	754228076	30172617
[117350/500000|23%]	94320678249	94320584998	37728185313	7545816697	754549384	30185359
[117400/500000|23%]	94360864098	94360778243	37744258290	7549029979	754871134	30198256
[117450/500000|23%]	94401052801	94400963720	37760334512	7552245263	755192620	30211084
[117500/500000|23%]	94441232207	94441156065	37776414110	7555459523	755514239	30223856
[117550/500000|23%]	94481422355	94481340157	37792490773	7558673673	755836585	30236457
[117600/500000|23%]	94521603777	94521529483	37808569847	7561888368	756159190	30249335
[117650/500000|23%]	94561797691	94561718136	37824640529	7565100535	756480915	30262194
[117700/500000|23%]	94601984705	94601908065	37840713498	7568316289	756802495	30274948
[117750/500000|23%]	94642166120	94642093124	37856796071	7571533026	757123730	30287929
[117800/500000|23%]	94682353443	94682280420	37872868833	7574751661	757444940	30300703
[117850/500000|23%]	94722536241	94722475749	37888942743	7577965825	757765981	30313461
[117900/500000|23%]	94762731753	94762658563	37905017227	7581178944	758087370	30326143
[117950/500000|23%]	94802919470	94802838073	37921095746	7584398024	758409821	30338866
[118000/500000|23%]	94843103692	94843025052	37937177871	7587610712	758731002	30351671
[118050/500000|23%]	94883297298	94883202771	37953258879	7590823708	759053004	30364340
[118100/500000|23%]	94923483530	94923392747	37969332118	7594039186	759375286	30377133
[118150/500000|23%]	94963675580	94963584722	37985399680	7597255156	759695042	30389820
[118200/500000|23%]	95003863352	95003767743	38001480871	7600468422	760016935	30402677
[118250/500000|23%]	95044041338	95043960107	38017561379	7603683732	760338033	30415411
[118300/500000|23%]	95084220427	95084154486	38033637355	7606899821	760659630	30428281
[118350/500000|23%]	95124404798	95124343892	38049711231	7610118632	760980381	30441066
[118400/500000|23%]	95164588381	95164528119	38065794295	7613333747	761301587	30453871
[118450/500000|23%]	95204774585	95204714196	38081871039	7616550432	761622781	30466967
[118500/500000|23%]	95244956284	95244899872	38097953294	7619766149	761944587	30479814
[118550/500000|23%]	95285144766	95285083929	38114030877	7622981647	762266042	30492739
[118600/500000|23%]	95325339292	95325261598	38130105485	7626199427	762588360	30505838
[118650/500000|23%]	95365526983	95365443964	38146184638	7629415782	762909894	30518739
[118700/500000|23%]	95405715985	95405631205	38162258878	7632631095	763231381	30531456
[118750/500000|23%]	95445898029	95445820407	38178339083	7635845485	763552550	30544446
[118800/500000|23%]	95486087922	95486005859	38194413954	7639061044	763873876	30557345
[118850/500000|23%]	95526269708	95526200605	38210486221	7642277815	764195395	30570256
[118900/500000|23%]	95566459629	95566382915	38226565358	7645491930	764517014	30583154
[118950/500000|23%]	95606649223	95606565378	38242644293	7648707033	764838130	30595943
[119000/500000|23%]	95646831498	95646752609	38258726732	7651920217	765160065	30608879
[119050/500000|23%]	95687013437	95686943395	38274805928	7655134152	765481311	30621777
[119100/500000|23%]	95727201200	95727133863	38290880496	7658347380	765802432	30634629
[119150/500000|23%]	95767382684	95767332909	38306954478	7661558510	766123971	30647448
[119200/500000|23%]	95807565828	95807519108	38323032297	7664776477	766445887	30660403
[119250/500000|23%]	95847752859	95847707330	38339108317	7667990759	766767237	30673498
[119300/500000|23%]	95887935573	95887898247	38355183878	7671206733	767088881	30686688
[119350/500000|23%]	95928116961	95928090328	38371261098	7674421157	767410762	30699694
[119400/500000|23%]	95968302120	95968285947	38387331258	7677637355	767730811	30712509
[119450/500000|23%]	96008489309	96008473452	38403408141	7680850803	768052947	30725348
[119500/500000|23%]	96048682843	96048659006	38419481044	7684065518	768373326	30738263
[119550/500000|23%]	96088861343	96088853057	38435556827	7687281718	768695946	30751109
[119600/500000|23%]	96129044373	96129043999	38451632155	7690497259	769018271	30763943
[119650/500000|23%]	96169239428	96169221190	38467710314	7693712600	769339522	30776946
[119700/500000|23%]	96209427920	96209411007	38483783935	7696927379	769660112	30789647
[119750/500000|23%]	96249616735	96249599216	38499856549	7700142140	769982692	30802668
[119800/500000|23%]	96289802633	96289789168	38515931605	7703356261	770304875	30815458
[119850/500000|23%]	96329994336	96329975697	38532005559	7706569958	770626015	30828435
[119900/500000|23%]	96370181127	96370167704	38548077613	7709785021	770947315	30841220
[119950/500000|23%]	96410365787	96410352365	38564160419	7712998756	771268734	30853939
[120000/500000|24%]	96450559726	96450540232	38580229152	7716213661	771590412	30866817
[120050/500000|24%]	96490747390	96490730574	38596303130	7719428565	771910416	30879925
[120100/500000|24%]	96530939105	96530920061	38612372754	7722643355	772231992	30892733
[120150/500000|24%]	96571127025	96571109811	38628445091	7725858318	772554152	30905603
[120200/500000|24%]	96611322103	96611292782	38644517494	7729074143	772875167	30918311
[120250/500000|24%]	96651511491	96651478641	38660593938	7732288025	773196686	30931219
[120300/500000|24%]	96691694640	96691673829	38676666783	7735502923	773517597	30944228
[120350/500000|24%]	96731885010	96731852368	38692748410	7738716950	773840138	30957124
[120400/500000|24%]	96772066985	96772044901	38708824467	7741932244	774161484	30969919
[120450/500000|24%]	96812264460	96812225883	38724896822	7745147270	774482844	30982721
[120500/500000|24%]	96852449498	96852416155	38740976481	7748358233	774804260	30995373
[120550/500000|24%]	96892633782	96892610926	38757048222	7751573486	775125352	31008232
[120600/500000|24%]	96932820076	96932798490	38773123861	7754788600	775447610	31021363
[120650/500000|24%]	96973008610	96972985193	38789200746	7758002931	775768385	31034135
[120700/500000|24%]	97013201748	97013163442	38805279681	7761218345	776089737	31047047
[120750/500000|24%]	97053396806	97053347782	38821354245	7764430513	776410862	31059792
[120800/500000|24%]	97093577193	97093541675	38837432955	7767642980	776732444	31072753
[120850/500000|24%]	97133771923	97133725923	38853508031	7770854346	777054122	31085655
[120900/500000|24%]	97173953077	97173918838	38869583750	7774070347	777375625	31098363
[120950/500000|24%]	97214141653	97214101367	38885664171	7777284525	777697064	31111220
[121000/500000|24%]	97254318701	97254295523	38901745499	7780497429	778018848	31124000
[121050/500000|24%]	97294501955	97294483914	38917824436	7783712280	778340587	31136828
[121100/500000|24%]	97334688645	97334676180	38933896658	7786926615	778662111	31149791
[121150/500000|24%]	97374872603	97374862760	38949976065	7790141706	778984217	31162649
[121200/500000|24%]	97415067423	97415044994	38966049270	7793357286	779305683	31175344
[121250/500000|24%]	97455251486	97455238281	38982119746	7796574134	779627966	31188387
[121300/500000|24%]	97495444382	97495419846	38998193568	7799791259	779949713	31201232
[121350/500000|24%]	97535629832	97535610401	39014269274	7803005892	780270586	31214015
[121400/500000|24%]	97575820310	97575802783	39030335980	7806222217	780591838	31226872
[121450/500000|24%]	97616013290	97615991731	39046405567	7809436266	780913307	31239839
[121500/500000|24%]	97656200727	97656178547	39062482376	7812651480	781234132	31252738
[121550/500000|24%]	97696387657	97696367576	39078554363	7815870004	781554735	31265665
[121600/500000|24%]	97736577265	97736556031	39094627777	7819085101	781875333	31278493
[121650/500000|24%]	97776757196	97776747248	39110705869	7822302798	782195698	31291191
[121700/500000|24%]	97816953264	97816926348	39126787430	7825513186	782515792	31303980
[121750/500000|24%]	97857142784	97857115431	39142860590	7828728293	782836134	31316768
[121800/500000|24%]	97897333010	97897304776	39158934684	7831940282	783157487	31329761
[121850/500000|24%]	97937518626	97937493656	39175009280	7835157381	783478456	31342601
[121900/500000|24%]	97977700088	97977681282	39191091412	7838371859	783799835	31355524
[121950/500000|24%]	98017882180	98017865761	39207174567	7841588778	784120476	31368238
[122000/500000|24%]	98058066374	98058055244	39223250543	7844804216	784442767	31380856
[122050/500000|24%]	98098259670	98098238500	39239320299	7848024131	784763588	31393812
[122100/500000|24%]	98138455543	98138420382	39255394417	7851237812	785085145	31406701
[122150/500000|24%]	98178636865	98178614787	39271469161	7854453023	785406646	31419518
[122200/500000|24%]	98218840065	98218784310	39287545719	7857669242	785728290	31432374
[122250/500000|24%]	98259029233	98258972640	39303618265	7860885165	786049455	31445242
[122300/500000|24%]	98299213331	98299162849	39319695449	7864099578	786370623	31458170
[122350/500000|24%]	98339404332	98339349603	39335769880	7867312836	786692395	31470954
[122400/500000|24%]	98379594311	98379533430	39351848259	7870526453	787013709	31483838
[122450/500000|24%]	98419784998	98419716945	39367924887	7873741711	787334825	31496634
[122500/500000|24%]	98459970602	98459907485	39384001635	7876955279	787655552	31509447
[122550/500000|24%]	98500162343	98500088129	39400075001	7880173574	787978484	31522469
[122600/500000|24%]	98540351635	98540274645	39416148584	7883390127	788299595	31535414
[122650/500000|24%]	98580544509	98580462166	39432220378	7886603959	788620858	31548130
[122700/500000|24%]	98620735732	98620640524	39448299562	7889821722	788941448	31561012
[122750/500000|24%]	98660929755	98660825146	39464370568	7893038798	789261682	31574051
[122800/500000|24%]	98701110564	98701022576	39480440586	7896255802	789583325	31587147
[122850/500000|24%]	98741305955	98741203568	39496514766	7899470847	789904789	31600075
[122900/500000|24%]	98781495822	98781384127	39512595502	7902684435	790227213	31612901
[122950/500000|24%]	98821687961	98821571186	39528669172	7905897256	790548599	31625826
[123000/500000|24%]	98861869875	98861758117	39544748336	7909114956	790870200	31638516
[123050/500000|24%]	98902064302	98901937505	39560824242	7912329953	791192669	31651329
[123100/500000|24%]	98942257998	98942127643	39576892666	7915543995	791513348	31664350
[123150/500000|24%]	98982450166	98982307864	39592971060	7918759418	791834129	31677363
[123200/500000|24%]	99022632902	99022498219	39609050703	7921972377	792155554	31690245
[123250/500000|24%]	99062808665	99062693050	39625131307	7925187678	792476098	31703202
[123300/500000|24%]	99103004669	99102876222	39641201543	7928402709	792798543	31716314
[123350/500000|24%]	99143194536	99143058138	39657278897	7931618633	793120384	31729412
[123400/500000|24%]	99183394031	99183241886	39673348652	7934831922	793441204	31742305
[123450/500000|24%]	99223575431	99223424405	39689431794	7938050268	793762799	31755303
[123500/500000|24%]	99263758257	99263615585	39705509696	7941263410	794084712	31768340
[123550/500000|24%]	99303946228	99303807726	39721580916	7944477149	794406702	31781279
[123600/500000|24%]	99344123119	99344004154	39737657722	7947692567	794728422	31794016
[123650/500000|24%]	99384305563	99384191456	39753736153	7950910383	795049624	31806821
[123700/500000|24%]	99424496935	99424375464	39769807962	7954128730	795371117	31819792
[123750/500000|24%]	99464686375	99464560123	39785885858	7957342899	795692056	31832689
[123800/500000|24%]	99504868644	99504753198	39801958168	7960560988	796013443	31845559
[123850/500000|24%]	99545057093	99544941335	39818033710	7963774704	796334862	31858296
[123900/500000|24%]	99585255344	99585120595	39834108933	7966987942	796655904	31871282
[123950/500000|24%]	99625441615	99625306696	39850186244	7970205392	796975946	31884107
[124000/500000|24%]	99665628685	99665491031	39866265078	7973420862	797297513	31896831
[124050/500000|24%]	99705816229	99705676439	39882346243	7976633977	797617511	31909601
[124100/500000|24%]	99746006101	99745865545	39898418709	7979847736	797939467	31922442
[124150/500000|24%]	99786203305	99786049887	39914489655	7983060839	798261092	31935222
[124200/500000|24%]	99826394666	99826227029	39930572782	7986275103	798582443	31947977
[124250/500000|24%]	99866587012	99866414828	39946644983	7989487724	798904702	31960751
[124300/500000|24%]	99906777339	99906606349	39962713600	7992703999	799225238	31973475
[124350/500000|24%]	99946967411	99946796821	39978783057	7995919361	799547108	31986242
[124400/500000|24%]	99987161344	99986981573	39994856662	7999133056	799868138	31999227
[124450/500000|24%]	100027353826	100027166779	40010932768	8002345118	800189458	32012051
[124500/500000|24%]	100067543883	100067357261	40027002687	8005560071	800511041	32025057
[124550/500000|24%]	100107725114	100107555314	40043074612	8008775101	800831982	32037877
[124600/500000|24%]	100147906355	100147749719	40059149096	8011990482	801153627	32050721
[124650/500000|24%]	100188088438	100187935470	40075231593	8015205120	801475749	32063630
[124700/500000|24%]	100228278448	100228121746	40091309110	8018416569	801797636	32076491
[124750/500000|24%]	100268465592	100268310953	40107385691	8021629886	802118545	32089333
[124800/500000|24%]	100308655409	100308496405	40123461679	8024844497	802439787	32102223
[124850/500000|24%]	100348837995	100348683644	40139539155	8028063753	802760194	32115259
[124900/500000|24%]	100389022543	100388875161	40155613603	8031279538	803081025	32128130
[124950/500000|24%]	100429209027	100429065216	40171688172	8034494308	803402084	32141193
[125000/500000|25%]	100469399028	100469250983	40187759456	8037712882	803723602	32154049
[125050/500000|25%]	100509582705	100509440637	40203835563	8040929742	804044441	32166912
[125100/500000|25%]	100549766169	100549624846	40219918478	8044145431	804365357	32179719
[125150/500000|25%]	100589962191	100589810796	40235990890	8047357488	804686020	32192615
[125200/500000|25%]	100630150080	100630003049	40252059074	8050575181	805007027	32205589
[125250/500000|25%]	100670336519	100670189174	40268136567	8053790050	805329271	32218419
[125300/500000|25%]	100710527137	100710367501	40284221404	8057002291	805650439	32231228
[125350/500000|25%]	100750716937	100750557817	40300291219	8060218194	805971663	32244170
[125400/500000|25%]	100790900675	100790741675	40316370928	8063436979	806292537	32257206
[125450/500000|25%]	100831086054	100830928748	40332449434	8066653006	806612535	32270223
[125500/500000|25%]	100871281521	100871107744	40348527453	8069866607	806933840	32282835
[125550/500000|25%]	100911465510	100911300322	40364602733	8073080317	807255513	32295605
[125600/500000|25%]	100951651116	100951484559	40380683966	8076294962	807577034	32308363
[125650/500000|25%]	100991840635	100991672545	40396756801	8079510539	807898342	32321138
[125700/500000|25%]	101032022272	101031865903	40412830604	8082725833	808221160	32334228
[125750/500000|25%]	101072203485	101072056594	40428910613	8085939734	808542498	32347076
[125800/500000|25%]	101112392836	101112244788	40444983101	8089155078	808864253	32359944
[125850/500000|25%]	101152573900	101152434540	40461061283	8092371744	809185673	32372860
[125900/500000|25%]	101192765091	101192624897	40477131267	8095585336	809507887	32385522
[125950/500000|25%]	101232944545	101232820339	40493205570	8098801573	809829554	32398419
[126000/500000|25%]	101273130657	101273008944	40509279880	8102017889	810151303	32411327
[126050/500000|25%]	101313320111	101313195046	40525355743	8105232841	810472126	32424133
[126100/500000|25%]	101353511396	101353380322	40541432443	8108445047	810793895	32436897
[126150/500000|25%]	101393706092	101393557036	40557511431	8111659749	811115900	32449792
[126200/500000|25%]	101433898610	101433748238	40573581023	8114872391	811437057	32462681
[126250/500000|25%]	101474086055	101473932588	40589657931	8118089042	811758823	32475561
[126300/500000|25%]	101514272892	101514125226	40605731060	8121302058	812080228	32488536
[126350/500000|25%]	101554467748	101554307101	40621805412	8124516731	812401466	32501542
[126400/500000|25%]	101594658974	101594498899	40637876138	8127728992	812722714	32514283
[126450/500000|25%]	101634845117	101634688911	40653951201	8130944274	813043554	32526943
[126500/500000|25%]	101675026758	101674880374	40670030733	8134158111	813364040	32539984
[126550/500000|25%]	101715217114	101715065096	40686104847	8137374176	813685918	32552849
[126600/500000|25%]	101755397311	101755258711	40702179718	8140591458	814007014	32565788
[126650/500000|25%]	101795584796	101795449202	40718252588	8143807034	814327992	32578388
[126700/500000|25%]	101835774262	101835630189	40734329892	8147025563	814648955	32591139
[126750/500000|25%]	101875959080	101875818392	40750404934	8150243227	814970417	32603950
[126800/500000|25%]	101916151416	101916006095	40766476457	8153458201	815291091	32616740
[126850/500000|25%]	101956351383	101956194743	40782541597	8156670837	815611859	32629581
[126900/500000|25%]	101996532808	101996383066	40798622622	8159886009	815933057	32642438
[126950/500000|25%]	102036721445	102036567961	40814700997	8163100610	816253774	32655213
[127000/500000|25%]	102076914808	102076753694	40830770914	8166316485	816576043	32668056
[127050/500000|25%]	102117098322	102116941850	40846847424	8169533085	816898271	32681048
[127100/500000|25%]	102157295447	102157121779	40862923374	8172746417	817219142	32693841
[127150/500000|25%]	102197484667	102197317085	40878989468	8175961064	817541123	32706593
[127200/500000|25%]	102237674424	102237510133	40895059168	8179174315	817862481	32719479
[127250/500000|25%]	102277866353	102277694367	40911133419	8182389608	818183811	32732442
