Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-05,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.5
Label,,
TIME,CH1,CH2
-1.600e-04,1.4,0.9
-1.598e-04,1.4,0.88
-1.597e-04,1.36,0.9
-1.595e-04,1.36,0.86
-1.594e-04,1.36,0.88
-1.592e-04,1.36,0.84
-1.590e-04,1.36,0.84
-1.589e-04,1.32,0.82
-1.587e-04,1.32,0.82
-1.586e-04,1.32,0.82
-1.584e-04,1.32,0.8
-1.582e-04,1.32,0.78
-1.581e-04,1.28,0.78
-1.579e-04,1.28,0.78
-1.578e-04,1.28,0.76
-1.576e-04,1.28,0.76
-1.574e-04,1.28,0.74
-1.573e-04,1.24,0.72
-1.571e-04,1.28,0.72
-1.570e-04,1.28,0.72
-1.568e-04,1.24,0.7
-1.566e-04,1.24,0.7
-1.565e-04,1.24,0.68
-1.563e-04,1.2,0.7
-1.562e-04,1.2,0.68
-1.560e-04,1.16,0.66
-1.558e-04,1.2,0.66
-1.557e-04,1.16,0.64
-1.555e-04,1.16,0.64
-1.554e-04,1.16,0.62
-1.552e-04,1.16,0.62
-1.550e-04,1.16,0.6
-1.549e-04,1.12,0.6
-1.547e-04,1.12,0.58
-1.546e-04,1.12,0.58
-1.544e-04,1.12,0.56
-1.542e-04,1.08,0.56
-1.541e-04,1.08,0.54
-1.539e-04,1.08,0.54
-1.538e-04,1.08,0.52
-1.536e-04,1.04,0.52
-1.534e-04,1.04,0.5
-1.533e-04,1.04,0.5
-1.531e-04,1.04,0.5
-1.530e-04,1,0.48
-1.528e-04,1,0.48
-1.526e-04,1,0.46
-1.525e-04,0.96,0.46
-1.523e-04,0.96,0.44
-1.522e-04,0.96,0.42
-1.520e-04,0.96,0.42
-1.518e-04,0.92,0.42
-1.517e-04,0.96,0.4
-1.515e-04,0.92,0.4
-1.514e-04,0.92,0.38
-1.512e-04,0.92,0.38
-1.510e-04,0.92,0.36
-1.509e-04,0.88,0.36
-1.507e-04,0.92,0.34
-1.506e-04,0.88,0.34
-1.504e-04,0.84,0.32
-1.502e-04,0.84,0.32
-1.501e-04,0.84,0.3
-1.499e-04,0.88,0.28
-1.498e-04,0.84,0.28
-1.496e-04,0.84,0.28
-1.494e-04,0.8,0.26
-1.493e-04,0.8,0.24
-1.491e-04,0.8,0.24
-1.490e-04,0.76,0.24
-1.488e-04,0.76,0.22
-1.486e-04,0.76,0.22
-1.485e-04,0.76,0.22
-1.483e-04,0.76,0.2
-1.482e-04,0.72,0.18
-1.480e-04,0.76,0.18
-1.478e-04,0.72,0.16
-1.477e-04,0.72,0.16
-1.475e-04,0.72,0.14
-1.474e-04,0.72,0.12
-1.472e-04,0.68,0.14
-1.470e-04,0.68,0.12
-1.469e-04,0.64,0.1
-1.467e-04,0.64,0.1
-1.466e-04,0.64,0.1
-1.464e-04,0.64,0.08
-1.462e-04,0.64,0.06
