Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,1.6e-06,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
-1.600e-03,2.18,2.14
-1.598e-03,2.18,2.16
-1.597e-03,2.18,2.16
-1.595e-03,2.18,2.16
-1.594e-03,2.2,2.16
-1.592e-03,2.2,2.18
-1.590e-03,2.2,2.18
-1.589e-03,2.22,2.18
-1.587e-03,2.2,2.18
-1.586e-03,2.22,2.18
-1.584e-03,2.22,2.18
-1.582e-03,2.22,2.2
-1.581e-03,2.22,2.2
-1.579e-03,2.22,2.2
-1.578e-03,2.22,2.2
-1.576e-03,2.24,2.2
-1.574e-03,2.22,2.2
-1.573e-03,2.24,2.22
-1.571e-03,2.24,2.22
-1.570e-03,2.24,2.22
-1.568e-03,2.26,2.22
-1.566e-03,2.24,2.24
-1.565e-03,2.24,2.22
-1.563e-03,2.24,2.24
-1.562e-03,2.26,2.24
-1.560e-03,2.26,2.24
-1.558e-03,2.26,2.24
-1.557e-03,2.26,2.24
-1.555e-03,2.26,2.24
-1.554e-03,2.26,2.24
-1.552e-03,2.26,2.24
-1.550e-03,2.28,2.26
-1.549e-03,2.28,2.26
-1.547e-03,2.28,2.26
-1.546e-03,2.28,2.26
-1.544e-03,2.28,2.26
-1.542e-03,2.28,2.26
-1.541e-03,2.28,2.26
-1.539e-03,2.28,2.26
-1.538e-03,2.28,2.26
-1.536e-03,2.28,2.28
-1.534e-03,2.3,2.28
-1.533e-03,2.28,2.28
-1.531e-03,2.3,2.28
-1.530e-03,2.3,2.28
-1.528e-03,2.3,2.28
-1.526e-03,2.3,2.28
-1.525e-03,2.3,2.28
-1.523e-03,2.32,2.28
-1.522e-03,2.32,2.28
-1.520e-03,2.3,2.28
-1.518e-03,2.3,2.28
-1.517e-03,2.3,2.3
-1.515e-03,2.3,2.28
-1.514e-03,2.3,2.3
-1.512e-03,2.3,2.28
-1.510e-03,2.3,2.3
-1.509e-03,2.3,2.3
-1.507e-03,2.3,2.3
-1.506e-03,2.3,2.3
-1.504e-03,2.32,2.28
-1.502e-03,2.3,2.3
-1.501e-03,2.3,2.3
-1.499e-03,2.32,2.3
-1.498e-03,2.3,2.3
-1.496e-03,2.3,2.3
-1.494e-03,2.32,2.3
-1.493e-03,2.3,2.3
-1.491e-03,2.3,2.3
-1.490e-03,2.3,2.3
-1.488e-03,2.3,2.3
-1.486e-03,2.3,2.3
-1.485e-03,2.3,2.3
-1.483e-03,2.3,2.3
-1.482e-03,2.3,2.3
-1.480e-03,2.3,2.3
-1.478e-03,2.3,2.3
-1.477e-03,2.3,2.3
-1.475e-03,2.3,2.3
-1.474e-03,2.3,2.3
-1.472e-03,2.3,2.3
-1.470e-03,2.3,2.3
-1.469e-03,2.3,2.3
-1.467e-03,2.3,2.3
-1.466e-03,2.3,2.3
-1.464e-03,2.3,2.3
-1.462e-03,2.3,2.3
-1.461e-03,2.3,2.3
-1.459e-03,2.3,2.3
-1.458e-03,2.28,2.3
-1.456e-03,2.3,2.3
-1.454e-03,2.3,2.3
-1.453e-03,2.28,2.3
-1.451e-03,2.28,2.28
-1.450e-03,2.28,2.28
-1.448e-03,2.28,2.3
-1.446e-03,2.28,2.28
-1.445e-03,2.3,2.28
-1.443e-03,2.28,2.28
-1.442e-03,2.28,2.28
-1.440e-03,2.28,2.28
-1.438e-03,2.26,2.28
-1.437e-03,2.26,2.28
-1.435e-03,2.26,2.26
-1.434e-03,2.26,2.26
-1.432e-03,2.26,2.26
-1.430e-03,2.26,2.26
-1.429e-03,2.26,2.26
-1.427e-03,2.26,2.26
-1.426e-03,2.26,2.26
-1.424e-03,2.24,2.26
-1.422e-03,2.24,2.26
-1.421e-03,2.26,2.26
-1.419e-03,2.24,2.26
-1.418e-03,2.24,2.24
-1.416e-03,2.24,2.26
-1.414e-03,2.24,2.24
-1.413e-03,2.22,2.24
-1.411e-03,2.22,2.24
-1.410e-03,2.22,2.24
-1.408e-03,2.22,2.24
-1.406e-03,2.22,2.24
-1.405e-03,2.2,2.22
-1.403e-03,2.2,2.22
-1.402e-03,2.2,2.22
-1.400e-03,2.2,2.22
-1.398e-03,2.2,2.22
-1.397e-03,2.2,2.22
-1.395e-03,2.18,2.2
-1.394e-03,2.18,2.2
-1.392e-03,2.18,2.2
-1.390e-03,2.18,2.2
-1.389e-03,2.18,2.2
-1.387e-03,2.16,2.2
-1.386e-03,2.18,2.2
-1.384e-03,2.18,2.18
-1.382e-03,2.16,2.18
-1.381e-03,2.16,2.18
-1.379e-03,2.16,2.18
-1.378e-03,2.14,2.16
-1.376e-03,2.16,2.16
-1.374e-03,2.14,2.16
-1.373e-03,2.14,2.16
-1.371e-03,2.12,2.16
