Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.04,
Sample Interval,0.00032,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
-3.200e-01,-0.84,-0.84
-3.197e-01,-0.84,-0.84
-3.194e-01,-0.84,-0.84
-3.190e-01,-0.84,-0.86
-3.187e-01,-0.84,-0.86
-3.184e-01,-0.86,-0.88
-3.181e-01,-0.86,-0.86
-3.178e-01,-0.86,-0.88
-3.174e-01,-0.88,-0.86
-3.171e-01,-0.88,-0.88
-3.168e-01,-0.88,-0.88
-3.165e-01,-0.88,-0.88
-3.162e-01,-0.88,-0.88
-3.158e-01,-0.9,-0.9
-3.155e-01,-0.9,-0.88
-3.152e-01,-0.9,-0.9
-3.149e-01,-0.9,-0.9
-3.146e-01,-0.92,-0.9
-3.142e-01,-0.94,-0.9
-3.139e-01,-0.94,-0.92
-3.136e-01,-0.92,-0.92
-3.133e-01,-0.92,-0.92
-3.130e-01,-0.94,-0.92
-3.126e-01,-0.94,-0.94
-3.123e-01,-0.94,-0.94
-3.120e-01,-0.96,-0.94
-3.117e-01,-0.96,-0.94
-3.114e-01,-0.94,-0.94
-3.110e-01,-0.96,-0.96
-3.107e-01,-0.96,-0.96
-3.104e-01,-0.96,-0.96
-3.101e-01,-0.98,-0.96
-3.098e-01,-0.96,-0.98
-3.094e-01,-0.98,-0.96
-3.091e-01,-1,-0.98
-3.088e-01,-0.98,-0.98
-3.085e-01,-1,-0.98
-3.082e-01,-1,-0.98
-3.078e-01,-1,-1
-3.075e-01,-1.02,-1
-3.072e-01,-1,-1
-3.069e-01,-1.02,-1.02
-3.066e-01,-1,-1
-3.062e-01,-1.02,-1.04
-3.059e-01,-1.04,-1.02
-3.056e-01,-1.02,-1.02
-3.053e-01,-1.04,-1.02
-3.050e-01,-1.04,-1.04
-3.046e-01,-1.04,-1.04
-3.043e-01,-1.04,-1.04
-3.040e-01,-1.04,-1.04
-3.037e-01,-1.06,-1.06
-3.034e-01,-1.06,-1.04
-3.030e-01,-1.06,-1.06
-3.027e-01,-1.06,-1.06
-3.024e-01,-1.08,-1.06
-3.021e-01,-1.06,-1.06
-3.018e-01,-1.08,-1.08
-3.014e-01,-1.08,-1.08
-3.011e-01,-1.08,-1.08
-3.008e-01,-1.08,-1.08
-3.005e-01,-1.1,-1.1
-3.002e-01,-1.1,-1.1
-2.998e-01,-1.1,-1.1
-2.995e-01,-1.1,-1.1
-2.992e-01,-1.1,-1.12
-2.989e-01,-1.1,-1.1
-2.986e-01,-1.12,-1.1
-2.982e-01,-1.12,-1.12
-2.979e-01,-1.12,-1.12
-2.976e-01,-1.12,-1.12
-2.973e-01,-1.14,-1.12
-2.970e-01,-1.14,-1.14
-2.966e-01,-1.14,-1.14
-2.963e-01,-1.14,-1.14
-2.960e-01,-1.14,-1.14
-2.957e-01,-1.16,-1.14
-2.954e-01,-1.16,-1.16
-2.950e-01,-1.16,-1.16
-2.947e-01,-1.16,-1.16
-2.944e-01,-1.18,-1.16
-2.941e-01,-1.16,-1.18
-2.938e-01,-1.18,-1.18
-2.934e-01,-1.18,-1.18
-2.931e-01,-1.18,-1.2
-2.928e-01,-1.18,-1.18
-2.925e-01,-1.18,-1.2
-2.922e-01,-1.2,-1.2
-2.918e-01,-1.2,-1.2
-2.915e-01,-1.2,-1.2
-2.912e-01,-1.2,-1.2
-2.909e-01,-1.2,-1.2
-2.906e-01,-1.22,-1.2
-2.902e-01,-1.24,-1.22
-2.899e-01,-1.24,-1.22
-2.896e-01,-1.22,-1.22
-2.893e-01,-1.24,-1.24
-2.890e-01,-1.24,-1.22
-2.886e-01,-1.26,-1.24
-2.883e-01,-1.24,-1.24
-2.880e-01,-1.24,-1.24
-2.877e-01,-1.26,-1.24
-2.874e-01,-1.24,-1.26
-2.870e-01,-1.26,-1.26
-2.867e-01,-1.26,-1.26
-2.864e-01,-1.26,-1.26
-2.861e-01,-1.26,-1.26
-2.858e-01,-1.28,-1.26
-2.854e-01,-1.28,-1.28
-2.851e-01,-1.28,-1.28
-2.848e-01,-1.28,-1.28
-2.845e-01,-1.3,-1.3
-2.842e-01,-1.3,-1.28
-2.838e-01,-1.32,-1.3
-2.835e-01,-1.3,-1.3
-2.832e-01,-1.3,-1.3
-2.829e-01,-1.32,-1.3
-2.826e-01,-1.32,-1.3
-2.822e-01,-1.32,-1.3
-2.819e-01,-1.32,-1.32
-2.816e-01,-1.32,-1.32
-2.813e-01,-1.32,-1.32
-2.810e-01,-1.32,-1.34
-2.806e-01,-1.34,-1.34
-2.803e-01,-1.34,-1.34
-2.800e-01,-1.34,-1.36
-2.797e-01,-1.34,-1.36
-2.794e-01,-1.36,-1.34
-2.790e-01,-1.36,-1.34
-2.787e-01,-1.36,-1.34
-2.784e-01,-1.36,-1.36
-2.781e-01,-1.36,-1.36
-2.778e-01,-1.38,-1.36
-2.774e-01,-1.36,-1.36
-2.771e-01,-1.38,-1.38
-2.768e-01,-1.38,-1.38
-2.765e-01,-1.38,-1.38
-2.762e-01,-1.4,-1.38
-2.758e-01,-1.38,-1.38
-2.755e-01,-1.4,-1.4
-2.752e-01,-1.4,-1.38
-2.749e-01,-1.4,-1.4
-2.746e-01,-1.4,-1.4
-2.742e-01,-1.42,-1.4
-2.739e-01,-1.42,-1.4
-2.736e-01,-1.42,-1.4
-2.733e-01,-1.42,-1.4
-2.730e-01,-1.44,-1.42
-2.726e-01,-1.44,-1.42
-2.723e-01,-1.44,-1.42
-2.720e-01,-1.44,-1.42
-2.717e-01,-1.44,-1.42
-2.714e-01,-1.46,-1.44
-2.710e-01,-1.44,-1.44
-2.707e-01,-1.46,-1.44
-2.704e-01,-1.46,-1.44
-2.701e-01,-1.46,-1.44
-2.698e-01,-1.46,-1.44
-2.694e-01,-1.48,-1.46
-2.691e-01,-1.46,-1.46
-2.688e-01,-1.48,-1.46
-2.685e-01,-1.48,-1.46
-2.682e-01,-1.48,-1.46
-2.678e-01,-1.48,-1.48
-2.675e-01,-1.48,-1.48
-2.672e-01,-1.5,-1.48
-2.669e-01,-1.5,-1.48
-2.666e-01,-1.5,-1.5
-2.662e-01,-1.52,-1.5
-2.659e-01,-1.52,-1.48
-2.656e-01,-1.52,-1.5
-2.653e-01,-1.52,-1.5
-2.650e-01,-1.52,-1.5
-2.646e-01,-1.52,-1.52
-2.643e-01,-1.52,-1.5
-2.640e-01,-1.54,-1.5
-2.637e-01,-1.54,-1.52
-2.634e-01,-1.54,-1.52
-2.630e-01,-1.54,-1.52
-2.627e-01,-1.54,-1.52
-2.624e-01,-1.54,-1.54
-2.621e-01,-1.54,-1.54
-2.618e-01,-1.54,-1.54
-2.614e-01,-1.56,-1.54
-2.611e-01,-1.56,-1.54
-2.608e-01,-1.58,-1.56
-2.605e-01,-1.56,-1.54
-2.602e-01,-1.56,-1.54
-2.598e-01,-1.58,-1.56
-2.595e-01,-1.58,-1.56
-2.592e-01,-1.58,-1.56
-2.589e-01,-1.58,-1.56
-2.586e-01,-1.58,-1.56
-2.582e-01,-1.58,-1.56
-2.579e-01,-1.58,-1.58
-2.576e-01,-1.6,-1.58
-2.573e-01,-1.6,-1.58
-2.570e-01,-1.6,-1.58
-2.566e-01,-1.6,-1.58
-2.563e-01,-1.6,-1.6
-2.560e-01,-1.6,-1.6
-2.557e-01,-1.62,-1.6
-2.554e-01,-1.62,-1.6
-2.550e-01,-1.62,-1.6
-2.547e-01,-1.62,-1.6
-2.544e-01,-1.62,-1.62
-2.541e-01,-1.62,-1.62
-2.538e-01,-1.64,-1.6
-2.534e-01,-1.64,-1.64
-2.531e-01,-1.64,-1.62
-2.528e-01,-1.64,-1.62
-2.525e-01,-1.64,-1.62
-2.522e-01,-1.64,-1.62
-2.518e-01,-1.66,-1.64
-2.515e-01,-1.66,-1.64
-2.512e-01,-1.66,-1.64
-2.509e-01,-1.68,-1.64
-2.506e-01,-1.66,-1.64
-2.502e-01,-1.66,-1.66
-2.499e-01,-1.66,-1.64
-2.496e-01,-1.68,-1.66
-2.493e-01,-1.68,-1.66
-2.490e-01,-1.68,-1.66
-2.486e-01,-1.68,-1.66
-2.483e-01,-1.68,-1.66
-2.480e-01,-1.68,-1.68
-2.477e-01,-1.68,-1.68
-2.474e-01,-1.68,-1.68
-2.470e-01,-1.7,-1.68
-2.467e-01,-1.7,-1.68
-2.464e-01,-1.7,-1.7
-2.461e-01,-1.7,-1.7
-2.458e-01,-1.7,-1.68
-2.454e-01,-1.72,-1.7
-2.451e-01,-1.72,-1.68
-2.448e-01,-1.72,-1.7
-2.445e-01,-1.72,-1.7
-2.442e-01,-1.72,-1.7
-2.438e-01,-1.72,-1.7
-2.435e-01,-1.74,-1.7
-2.432e-01,-1.74,-1.7
-2.429e-01,-1.74,-1.72
-2.426e-01,-1.74,-1.72
-2.422e-01,-1.74,-1.74
-2.419e-01,-1.76,-1.72
-2.416e-01,-1.74,-1.74
-2.413e-01,-1.74,-1.74
-2.410e-01,-1.74,-1.74
-2.406e-01,-1.74,-1.74
-2.403e-01,-1.76,-1.74
-2.400e-01,-1.76,-1.74
-2.397e-01,-1.76,-1.76
-2.394e-01,-1.76,-1.76
-2.390e-01,-1.76,-1.76
-2.387e-01,-1.76,-1.76
-2.384e-01,-1.78,-1.76
-2.381e-01,-1.78,-1.76
-2.378e-01,-1.78,-1.76
-2.374e-01,-1.78,-1.76
-2.371e-01,-1.78,-1.78
-2.368e-01,-1.78,-1.76
-2.365e-01,-1.8,-1.78
-2.362e-01,-1.78,-1.78
-2.358e-01,-1.8,-1.78
-2.355e-01,-1.8,-1.78
-2.352e-01,-1.8,-1.78
-2.349e-01,-1.8,-1.8
-2.346e-01,-1.8,-1.8
-2.342e-01,-1.8,-1.8
-2.339e-01,-1.8,-1.8
-2.336e-01,-1.82,-1.8
-2.333e-01,-1.82,-1.8
-2.330e-01,-1.82,-1.82
-2.326e-01,-1.82,-1.8
-2.323e-01,-1.82,-1.82
-2.320e-01,-1.82,-1.82
-2.317e-01,-1.84,-1.82
-2.314e-01,-1.84,-1.82
-2.310e-01,-1.84,-1.82
-2.307e-01,-1.84,-1.82
-2.304e-01,-1.84,-1.84
-2.301e-01,-1.84,-1.82
-2.298e-01,-1.86,-1.84
-2.294e-01,-1.84,-1.84
-2.291e-01,-1.86,-1.84
-2.288e-01,-1.86,-1.84
-2.285e-01,-1.86,-1.84
-2.282e-01,-1.86,-1.84
-2.278e-01,-1.86,-1.84
-2.275e-01,-1.86,-1.84
-2.272e-01,-1.86,-1.86
-2.269e-01,-1.86,-1.86
-2.266e-01,-1.86,-1.86
-2.262e-01,-1.88,-1.86
-2.259e-01,-1.86,-1.86
-2.256e-01,-1.88,-1.86
-2.253e-01,-1.88,-1.88
-2.250e-01,-1.88,-1.88
-2.246e-01,-1.88,-1.88
-2.243e-01,-1.88,-1.88
-2.240e-01,-1.9,-1.88
-2.237e-01,-1.9,-1.88
-2.234e-01,-1.9,-1.88
-2.230e-01,-1.9,-1.88
-2.227e-01,-1.9,-1.88
-2.224e-01,-1.9,-1.88
-2.221e-01,-1.92,-1.9
-2.218e-01,-1.92,-1.9
-2.214e-01,-1.92,-1.9
