Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0001,
Sample Interval,8e-07,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.5
Label,,
TIME,CH1,CH2
-8.000e-04,1.68,-0.16
-7.992e-04,1.64,-0.18
-7.984e-04,1.64,-0.18
-7.976e-04,1.64,-0.2
-7.968e-04,1.6,-0.2
-7.960e-04,1.64,-0.2
-7.952e-04,1.64,-0.2
-7.944e-04,1.6,-0.2
-7.936e-04,1.56,-0.2
-7.928e-04,1.6,-0.22
-7.920e-04,1.56,-0.22
-7.912e-04,1.56,-0.24
-7.904e-04,1.56,-0.24
-7.896e-04,1.56,-0.24
-7.888e-04,1.52,-0.24
-7.880e-04,1.52,-0.26
-7.872e-04,1.56,-0.26
-7.864e-04,1.52,-0.26
-7.856e-04,1.52,-0.28
-7.848e-04,1.52,-0.28
-7.840e-04,1.48,-0.28
-7.832e-04,1.48,-0.28
-7.824e-04,1.48,-0.3
-7.816e-04,1.44,-0.32
-7.808e-04,1.48,-0.3
-7.800e-04,1.44,-0.3
-7.792e-04,1.44,-0.32
-7.784e-04,1.44,-0.32
-7.776e-04,1.44,-0.32
-7.768e-04,1.44,-0.34
-7.760e-04,1.4,-0.34
-7.752e-04,1.4,-0.34
-7.744e-04,1.4,-0.34
-7.736e-04,1.4,-0.36
-7.728e-04,1.4,-0.36
-7.720e-04,1.36,-0.38
-7.712e-04,1.36,-0.4
-7.704e-04,1.36,-0.38
-7.696e-04,1.32,-0.38
-7.688e-04,1.32,-0.38
-7.680e-04,1.32,-0.4
-7.672e-04,1.32,-0.4
-7.664e-04,1.32,-0.42
-7.656e-04,1.28,-0.42
-7.648e-04,1.28,-0.42
-7.640e-04,1.28,-0.42
-7.632e-04,1.28,-0.44
-7.624e-04,1.24,-0.44
-7.616e-04,1.28,-0.44
-7.608e-04,1.24,-0.44
-7.600e-04,1.24,-0.46
-7.592e-04,1.24,-0.46
-7.584e-04,1.2,-0.46
-7.576e-04,1.2,-0.48
-7.568e-04,1.2,-0.48
-7.560e-04,1.2,-0.48
-7.552e-04,1.16,-0.48
-7.544e-04,1.16,-0.5
-7.536e-04,1.16,-0.5
-7.528e-04,1.16,-0.5
-7.520e-04,1.12,-0.5
-7.512e-04,1.12,-0.5
-7.504e-04,1.12,-0.52
-7.496e-04,1.12,-0.54
-7.488e-04,1.08,-0.52
-7.480e-04,1.08,-0.54
-7.472e-04,1.08,-0.56
-7.464e-04,1.08,-0.54
-7.456e-04,1.04,-0.54
-7.448e-04,1.04,-0.58
-7.440e-04,1.04,-0.56
-7.432e-04,1.04,-0.56
-7.424e-04,1,-0.58
-7.416e-04,1,-0.58
-7.408e-04,1,-0.6
-7.400e-04,0.96,-0.58
-7.392e-04,0.96,-0.58
-7.384e-04,0.96,-0.62
-7.376e-04,0.96,-0.6
-7.368e-04,0.96,-0.62
-7.360e-04,0.96,-0.62
-7.352e-04,0.92,-0.62
-7.344e-04,0.92,-0.62
-7.336e-04,0.92,-0.64
-7.328e-04,0.88,-0.64
-7.320e-04,0.92,-0.66
-7.312e-04,0.88,-0.64
-7.304e-04,0.88,-0.66
-7.296e-04,0.84,-0.66
-7.288e-04,0.84,-0.66
-7.280e-04,0.84,-0.66
-7.272e-04,0.84,-0.66
-7.264e-04,0.8,-0.68
-7.256e-04,0.8,-0.68
-7.248e-04,0.76,-0.68
-7.240e-04,0.76,-0.68
