Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-06,
Sample Interval,8e-09,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,0.5
Label,,
TIME,CH1,CH2
-8.000e-06,1.6,1.88
-7.992e-06,1.6,1.88
-7.984e-06,1.6,1.9
-7.976e-06,1.6,1.88
-7.968e-06,1.6,1.86
-7.960e-06,1.56,1.86
-7.952e-06,1.56,1.86
-7.944e-06,1.6,1.86
-7.936e-06,1.6,1.86
-7.928e-06,1.56,1.86
-7.920e-06,1.56,1.88
-7.912e-06,1.52,1.86
-7.904e-06,1.52,1.86
-7.896e-06,1.52,1.86
-7.888e-06,1.52,1.86
-7.880e-06,1.48,1.86
-7.872e-06,1.48,1.84
-7.864e-06,1.48,1.86
-7.856e-06,1.48,1.84
-7.848e-06,1.48,1.84
-7.840e-06,1.44,1.84
-7.832e-06,1.44,1.82
-7.824e-06,1.44,1.84
-7.816e-06,1.44,1.84
-7.808e-06,1.4,1.82
-7.800e-06,1.44,1.82
-7.792e-06,1.4,1.84
-7.784e-06,1.4,1.82
-7.776e-06,1.4,1.82
-7.768e-06,1.4,1.82
-7.760e-06,1.36,1.82
-7.752e-06,1.36,1.82
-7.744e-06,1.36,1.8
-7.736e-06,1.36,1.8
-7.728e-06,1.32,1.8
-7.720e-06,1.32,1.8
-7.712e-06,1.32,1.8
-7.704e-06,1.32,1.78
-7.696e-06,1.28,1.78
-7.688e-06,1.28,1.78
-7.680e-06,1.28,1.78
-7.672e-06,1.28,1.78
-7.664e-06,1.24,1.78
-7.656e-06,1.24,1.76
-7.648e-06,1.24,1.76
-7.640e-06,1.24,1.76
-7.632e-06,1.24,1.76
-7.624e-06,1.2,1.74
-7.616e-06,1.24,1.74
-7.608e-06,1.2,1.74
-7.600e-06,1.2,1.74
-7.592e-06,1.16,1.74
-7.584e-06,1.2,1.72
-7.576e-06,1.16,1.72
-7.568e-06,1.16,1.72
-7.560e-06,1.12,1.72
-7.552e-06,1.12,1.7
-7.544e-06,1.12,1.7
-7.536e-06,1.12,1.7
-7.528e-06,1.12,1.7
-7.520e-06,1.08,1.7
-7.512e-06,1.08,1.68
-7.504e-06,1.08,1.68
-7.496e-06,1.08,1.68
-7.488e-06,1.04,1.68
-7.480e-06,1.04,1.66
-7.472e-06,1.04,1.66
-7.464e-06,1.04,1.66
-7.456e-06,1,1.66
-7.448e-06,1,1.64
-7.440e-06,1,1.64
-7.432e-06,1,1.64
-7.424e-06,1,1.64
-7.416e-06,0.96,1.62
-7.408e-06,0.96,1.62
-7.400e-06,0.96,1.62
-7.392e-06,0.92,1.62
-7.384e-06,0.96,1.6
-7.376e-06,0.96,1.6
-7.368e-06,0.88,1.6
-7.360e-06,0.88,1.6
-7.352e-06,0.88,1.58
-7.344e-06,0.88,1.58
-7.336e-06,0.88,1.58
-7.328e-06,0.84,1.58
-7.320e-06,0.88,1.56
-7.312e-06,0.84,1.56
-7.304e-06,0.84,1.56
-7.296e-06,0.84,1.56
-7.288e-06,0.8,1.54
-7.280e-06,0.8,1.54
-7.272e-06,0.8,1.52
-7.264e-06,0.76,1.52
-7.256e-06,0.76,1.52
-7.248e-06,0.76,1.52
-7.240e-06,0.72,1.5
-7.232e-06,0.72,1.5
-7.224e-06,0.72,1.48
-7.216e-06,0.68,1.48
-7.208e-06,0.68,1.48
-7.200e-06,0.68,1.48
-7.192e-06,0.64,1.48
-7.184e-06,0.68,1.46
-7.176e-06,0.64,1.46
-7.168e-06,0.64,1.46
-7.160e-06,0.64,1.44
-7.152e-06,0.64,1.44
-7.144e-06,0.6,1.42
-7.136e-06,0.6,1.42
-7.128e-06,0.6,1.42
-7.120e-06,0.6,1.42
-7.112e-06,0.6,1.42
-7.104e-06,0.6,1.4
-7.096e-06,0.52,1.4
-7.088e-06,0.52,1.38
-7.080e-06,0.52,1.4
-7.072e-06,0.52,1.36
-7.064e-06,0.52,1.36
-7.056e-06,0.48,1.38
-7.048e-06,0.48,1.36
-7.040e-06,0.48,1.34
-7.032e-06,0.48,1.34
-7.024e-06,0.44,1.32
-7.016e-06,0.48,1.32
-7.008e-06,0.44,1.32
-7.000e-06,0.4,1.32
-6.992e-06,0.4,1.3
-6.984e-06,0.4,1.3
-6.976e-06,0.36,1.3
-6.968e-06,0.4,1.28
-6.960e-06,0.4,1.28
-6.952e-06,0.36,1.26
-6.944e-06,0.36,1.26
-6.936e-06,0.32,1.26
-6.928e-06,0.36,1.24
-6.920e-06,0.32,1.24
-6.912e-06,0.28,1.24
-6.904e-06,0.28,1.22
-6.896e-06,0.28,1.22
-6.888e-06,0.28,1.2
-6.880e-06,0.24,1.22
-6.872e-06,0.24,1.2
-6.864e-06,0.24,1.18
-6.856e-06,0.24,1.18
-6.848e-06,0.2,1.18
-6.840e-06,0.2,1.16
-6.832e-06,0.2,1.16
-6.824e-06,0.2,1.14
-6.816e-06,0.2,1.14
-6.808e-06,0.16,1.14
-6.800e-06,0.16,1.12
-6.792e-06,0.12,1.12
-6.784e-06,0.12,1.12
-6.776e-06,0.12,1.1
-6.768e-06,0.12,1.1
-6.760e-06,0.08,1.08
-6.752e-06,0.12,1.08
-6.744e-06,0.08,1.08
-6.736e-06,0.08,1.06
-6.728e-06,0.04,1.06
-6.720e-06,0,1.04
-6.712e-06,0,1.04
-6.704e-06,0,1.04
-6.696e-06,0,1.02
-6.688e-06,0.04,1.02
-6.680e-06,-0.04,1.02
-6.672e-06,0,1
-6.664e-06,-0.04,1
-6.656e-06,-0.08,1
-6.648e-06,-0.04,0.96
-6.640e-06,-0.08,0.96
-6.632e-06,-0.08,0.96
-6.624e-06,-0.08,0.96
-6.616e-06,-0.08,0.94
-6.608e-06,-0.12,0.94
-6.600e-06,-0.16,0.92
-6.592e-06,-0.12,0.92
-6.584e-06,-0.12,0.9
-6.576e-06,-0.16,0.92
-6.568e-06,-0.16,0.88
-6.560e-06,-0.16,0.9
-6.552e-06,-0.16,0.88
-6.544e-06,-0.2,0.86
-6.536e-06,-0.24,0.86
-6.528e-06,-0.2,0.84
-6.520e-06,-0.2,0.84
-6.512e-06,-0.24,0.84
-6.504e-06,-0.24,0.84
-6.496e-06,-0.24,0.82
-6.488e-06,-0.28,0.8
-6.480e-06,-0.28,0.8
-6.472e-06,-0.28,0.78
-6.464e-06,-0.32,0.8
-6.456e-06,-0.32,0.78
-6.448e-06,-0.32,0.76
-6.440e-06,-0.36,0.76
-6.432e-06,-0.32,0.74
-6.424e-06,-0.36,0.74
-6.416e-06,-0.36,0.72
-6.408e-06,-0.36,0.72
-6.400e-06,-0.4,0.72
-6.392e-06,-0.4,0.7
-6.384e-06,-0.4,0.7
-6.376e-06,-0.4,0.68
-6.368e-06,-0.44,0.66
-6.360e-06,-0.44,0.66
-6.352e-06,-0.44,0.64
-6.344e-06,-0.44,0.64
-6.336e-06,-0.48,0.64
-6.328e-06,-0.48,0.64
-6.320e-06,-0.48,0.62
-6.312e-06,-0.48,0.6
-6.304e-06,-0.52,0.6
-6.296e-06,-0.52,0.6
-6.288e-06,-0.52,0.58
-6.280e-06,-0.56,0.58
