Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.001,
Sample Interval,8e-06,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
-8.000e-03,1.42,1.44
-7.992e-03,1.42,1.42
-7.984e-03,1.38,1.42
-7.976e-03,1.36,1.38
-7.968e-03,1.36,1.38
-7.960e-03,1.32,1.36
-7.952e-03,1.3,1.34
-7.944e-03,1.28,1.32
-7.936e-03,1.28,1.3
-7.928e-03,1.24,1.28
-7.920e-03,1.24,1.28
-7.912e-03,1.2,1.24
-7.904e-03,1.18,1.22
-7.896e-03,1.16,1.2
-7.888e-03,1.14,1.18
-7.880e-03,1.12,1.16
-7.872e-03,1.1,1.14
-7.864e-03,1.08,1.12
-7.856e-03,1.06,1.1
-7.848e-03,1.04,1.08
-7.840e-03,1.02,1.06
-7.832e-03,1,1.04
-7.824e-03,0.98,1
-7.816e-03,0.98,0.98
-7.808e-03,0.94,0.96
-7.800e-03,0.92,0.96
-7.792e-03,0.9,0.94
-7.784e-03,0.88,0.9
-7.776e-03,0.86,0.9
-7.768e-03,0.84,0.86
-7.760e-03,0.8,0.84
-7.752e-03,0.8,0.84
-7.744e-03,0.76,0.8
-7.736e-03,0.74,0.8
-7.728e-03,0.72,0.76
-7.720e-03,0.7,0.74
-7.712e-03,0.68,0.72
-7.704e-03,0.66,0.68
-7.696e-03,0.64,0.66
-7.688e-03,0.62,0.66
-7.680e-03,0.58,0.62
-7.672e-03,0.56,0.6
-7.664e-03,0.54,0.58
-7.656e-03,0.52,0.56
-7.648e-03,0.5,0.54
-7.640e-03,0.48,0.52
-7.632e-03,0.44,0.5
-7.624e-03,0.42,0.46
-7.616e-03,0.4,0.44
-7.608e-03,0.38,0.42
-7.600e-03,0.36,0.4
-7.592e-03,0.36,0.38
-7.584e-03,0.32,0.36
-7.576e-03,0.28,0.32
-7.568e-03,0.26,0.3
-7.560e-03,0.26,0.28
-7.552e-03,0.22,0.26
-7.544e-03,0.2,0.24
-7.536e-03,0.18,0.22
-7.528e-03,0.14,0.2
-7.520e-03,0.12,0.16
-7.512e-03,0.1,0.16
-7.504e-03,0.08,0.14
-7.496e-03,0.06,0.1
-7.488e-03,0.04,0.08
-7.480e-03,0.02,0.04
-7.472e-03,0,0.02
-7.464e-03,-0.04,0
-7.456e-03,-0.04,0
-7.448e-03,-0.06,-0.02
-7.440e-03,-0.08,-0.06
-7.432e-03,-0.12,-0.08
-7.424e-03,-0.14,-0.12
-7.416e-03,-0.16,-0.14
-7.408e-03,-0.18,-0.16
-7.400e-03,-0.22,-0.18
-7.392e-03,-0.24,-0.22
-7.384e-03,-0.26,-0.22
-7.376e-03,-0.26,-0.24
-7.368e-03,-0.3,-0.28
-7.360e-03,-0.32,-0.28
-7.352e-03,-0.34,-0.3
-7.344e-03,-0.36,-0.34
-7.336e-03,-0.38,-0.36
-7.328e-03,-0.4,-0.38
-7.320e-03,-0.42,-0.4
-7.312e-03,-0.44,-0.42
-7.304e-03,-0.46,-0.44
-7.296e-03,-0.5,-0.48
-7.288e-03,-0.52,-0.48
-7.280e-03,-0.56,-0.5
-7.272e-03,-0.58,-0.52
-7.264e-03,-0.58,-0.54
-7.256e-03,-0.6,-0.58
-7.248e-03,-0.62,-0.6
-7.240e-03,-0.66,-0.62
-7.232e-03,-0.68,-0.64
-7.224e-03,-0.7,-0.66
-7.216e-03,-0.72,-0.68
-7.208e-03,-0.74,-0.72
-7.200e-03,-0.76,-0.72
-7.192e-03,-0.78,-0.76
-7.184e-03,-0.8,-0.76
-7.176e-03,-0.82,-0.78
-7.168e-03,-0.84,-0.8
-7.160e-03,-0.86,-0.84
-7.152e-03,-0.88,-0.86
-7.144e-03,-0.92,-0.88
-7.136e-03,-0.92,-0.9
-7.128e-03,-0.96,-0.92
-7.120e-03,-0.98,-0.94
-7.112e-03,-0.98,-0.96
-7.104e-03,-1,-0.98
-7.096e-03,-1.04,-1
-7.088e-03,-1.08,-1.02
-7.080e-03,-1.08,-1.04
-7.072e-03,-1.1,-1.06
-7.064e-03,-1.12,-1.08
-7.056e-03,-1.12,-1.12
-7.048e-03,-1.14,-1.12
-7.040e-03,-1.16,-1.14
-7.032e-03,-1.18,-1.16
-7.024e-03,-1.22,-1.18
-7.016e-03,-1.24,-1.2
-7.008e-03,-1.26,-1.24
-7.000e-03,-1.26,-1.24
-6.992e-03,-1.28,-1.26
-6.984e-03,-1.3,-1.3
-6.976e-03,-1.32,-1.3
-6.968e-03,-1.36,-1.34
-6.960e-03,-1.36,-1.34
-6.952e-03,-1.4,-1.36
-6.944e-03,-1.4,-1.38
-6.936e-03,-1.42,-1.4
-6.928e-03,-1.44,-1.4
-6.920e-03,-1.46,-1.42
-6.912e-03,-1.48,-1.44
-6.904e-03,-1.5,-1.46
-6.896e-03,-1.52,-1.48
-6.888e-03,-1.52,-1.5
-6.880e-03,-1.56,-1.52
-6.872e-03,-1.58,-1.52
-6.864e-03,-1.58,-1.56
-6.856e-03,-1.6,-1.56
-6.848e-03,-1.62,-1.58
-6.840e-03,-1.64,-1.6
-6.832e-03,-1.64,-1.6
-6.824e-03,-1.66,-1.64
-6.816e-03,-1.7,-1.64
-6.808e-03,-1.7,-1.66
-6.800e-03,-1.7,-1.66
-6.792e-03,-1.72,-1.68
-6.784e-03,-1.74,-1.7
-6.776e-03,-1.74,-1.7
-6.768e-03,-1.76,-1.72
-6.760e-03,-1.78,-1.74
-6.752e-03,-1.78,-1.76
-6.744e-03,-1.8,-1.78
-6.736e-03,-1.82,-1.78
-6.728e-03,-1.84,-1.8
-6.720e-03,-1.86,-1.8
-6.712e-03,-1.88,-1.84
-6.704e-03,-1.86,-1.84
-6.696e-03,-1.88,-1.86
-6.688e-03,-1.9,-1.86
-6.680e-03,-1.92,-1.88
-6.672e-03,-1.92,-1.88
-6.664e-03,-1.94,-1.9
-6.656e-03,-1.94,-1.9
-6.648e-03,-1.96,-1.92
-6.640e-03,-1.96,-1.94
-6.632e-03,-2,-1.94
-6.624e-03,-2,-1.96
-6.616e-03,-2,-1.96
-6.608e-03,-2,-1.98
-6.600e-03,-2.02,-1.98
-6.592e-03,-2.02,-2
-6.584e-03,-2.04,-2.02
-6.576e-03,-2.06,-2.02
-6.568e-03,-2.06,-2.04
-6.560e-03,-2.08,-2.04
-6.552e-03,-2.08,-2.06
-6.544e-03,-2.08,-2.06
-6.536e-03,-2.1,-2.08
-6.528e-03,-2.1,-2.08
-6.520e-03,-2.12,-2.08
-6.512e-03,-2.12,-2.1
-6.504e-03,-2.12,-2.1
-6.496e-03,-2.14,-2.12
-6.488e-03,-2.16,-2.12
-6.480e-03,-2.16,-2.12
-6.472e-03,-2.16,-2.14
-6.464e-03,-2.16,-2.14
-6.456e-03,-2.16,-2.14
-6.448e-03,-2.2,-2.16
-6.440e-03,-2.18,-2.16
