Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-06,
Sample Interval,1.6e-08,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
-1.600e-05,1.24,1.24
-1.598e-05,1.26,1.22
-1.597e-05,1.26,1.22
-1.595e-05,1.24,1.22
-1.594e-05,1.24,1.22
-1.592e-05,1.24,1.22
-1.590e-05,1.26,1.22
-1.589e-05,1.26,1.22
-1.587e-05,1.26,1.22
-1.586e-05,1.26,1.24
-1.584e-05,1.26,1.22
-1.582e-05,1.26,1.22
-1.581e-05,1.26,1.22
-1.579e-05,1.26,1.22
-1.578e-05,1.26,1.22
-1.576e-05,1.26,1.22
-1.574e-05,1.26,1.22
-1.573e-05,1.26,1.22
-1.571e-05,1.26,1.22
-1.570e-05,1.26,1.22
-1.568e-05,1.26,1.22
-1.566e-05,1.26,1.22
-1.565e-05,1.28,1.22
-1.563e-05,1.28,1.22
-1.562e-05,1.28,1.22
-1.560e-05,1.28,1.22
-1.558e-05,1.28,1.2
-1.557e-05,1.28,1.2
-1.555e-05,1.28,1.2
-1.554e-05,1.28,1.2
-1.552e-05,1.28,1.22
-1.550e-05,1.28,1.2
-1.549e-05,1.28,1.2
-1.547e-05,1.28,1.2
-1.546e-05,1.28,1.2
-1.544e-05,1.3,1.2
-1.542e-05,1.3,1.2
-1.541e-05,1.3,1.2
-1.539e-05,1.3,1.2
-1.538e-05,1.3,1.2
-1.536e-05,1.3,1.2
-1.534e-05,1.3,1.2
-1.533e-05,1.3,1.2
-1.531e-05,1.3,1.18
-1.530e-05,1.3,1.2
-1.528e-05,1.3,1.2
-1.526e-05,1.3,1.18
-1.525e-05,1.3,1.18
-1.523e-05,1.3,1.18
-1.522e-05,1.3,1.18
-1.520e-05,1.3,1.18
-1.518e-05,1.32,1.2
-1.517e-05,1.3,1.18
-1.515e-05,1.32,1.18
-1.514e-05,1.3,1.18
-1.512e-05,1.3,1.16
-1.510e-05,1.3,1.16
-1.509e-05,1.3,1.16
-1.507e-05,1.3,1.16
-1.506e-05,1.3,1.18
-1.504e-05,1.3,1.16
-1.502e-05,1.3,1.16
-1.501e-05,1.3,1.16
-1.499e-05,1.3,1.16
-1.498e-05,1.3,1.18
-1.496e-05,1.3,1.16
-1.494e-05,1.3,1.14
-1.493e-05,1.3,1.14
-1.491e-05,1.3,1.14
-1.490e-05,1.3,1.16
-1.488e-05,1.3,1.14
-1.486e-05,1.32,1.14
-1.485e-05,1.3,1.16
-1.483e-05,1.3,1.14
-1.482e-05,1.3,1.14
-1.480e-05,1.3,1.14
-1.478e-05,1.3,1.12
-1.477e-05,1.32,1.12
-1.475e-05,1.3,1.12
-1.474e-05,1.3,1.12
-1.472e-05,1.3,1.12
-1.470e-05,1.3,1.12
-1.469e-05,1.3,1.12
-1.467e-05,1.3,1.12
-1.466e-05,1.3,1.12
-1.464e-05,1.3,1.1
-1.462e-05,1.3,1.1
-1.461e-05,1.3,1.1
-1.459e-05,1.3,1.1
-1.458e-05,1.3,1.1
-1.456e-05,1.3,1.1
-1.454e-05,1.3,1.1
-1.453e-05,1.3,1.1
-1.451e-05,1.3,1.08
-1.450e-05,1.3,1.08
-1.448e-05,1.3,1.08
-1.446e-05,1.28,1.08
-1.445e-05,1.28,1.08
-1.443e-05,1.28,1.1
-1.442e-05,1.28,1.08
-1.440e-05,1.3,1.08
-1.438e-05,1.28,1.06
-1.437e-05,1.28,1.06
-1.435e-05,1.28,1.08
-1.434e-05,1.28,1.06
-1.432e-05,1.3,1.06
-1.430e-05,1.28,1.06
-1.429e-05,1.28,1.04
-1.427e-05,1.28,1.04
-1.426e-05,1.28,1.04
-1.424e-05,1.26,1.04
-1.422e-05,1.28,1.06
-1.421e-05,1.26,1.04
-1.419e-05,1.26,1.02
-1.418e-05,1.26,1.02
-1.416e-05,1.26,1.02
-1.414e-05,1.26,1.04
-1.413e-05,1.26,1.02
-1.411e-05,1.26,1.02
-1.410e-05,1.28,1.02
-1.408e-05,1.26,1
-1.406e-05,1.26,1
-1.405e-05,1.26,1
-1.403e-05,1.26,1
-1.402e-05,1.24,1
-1.400e-05,1.24,0.98
-1.398e-05,1.24,0.98
-1.397e-05,1.26,0.98
-1.395e-05,1.24,1
-1.394e-05,1.24,0.98
-1.392e-05,1.24,0.96
-1.390e-05,1.24,0.96
-1.389e-05,1.24,0.96
-1.387e-05,1.24,0.98
-1.386e-05,1.22,0.96
-1.384e-05,1.22,0.96
-1.382e-05,1.22,0.94
-1.381e-05,1.22,0.96
-1.379e-05,1.22,0.94
-1.378e-05,1.22,0.94
-1.376e-05,1.22,0.94
-1.374e-05,1.22,0.94
-1.373e-05,1.22,0.92
-1.371e-05,1.22,0.92
-1.370e-05,1.2,0.92
-1.368e-05,1.2,0.92
-1.366e-05,1.2,0.92
-1.365e-05,1.2,0.92
-1.363e-05,1.2,0.9
-1.362e-05,1.22,0.9
-1.360e-05,1.2,0.9
-1.358e-05,1.2,0.88
-1.357e-05,1.18,0.88
-1.355e-05,1.18,0.88
-1.354e-05,1.18,0.88
-1.352e-05,1.18,0.88
-1.350e-05,1.18,0.86
-1.349e-05,1.18,0.86
-1.347e-05,1.16,0.86
-1.346e-05,1.16,0.88
-1.344e-05,1.16,0.86
-1.342e-05,1.16,0.84
-1.341e-05,1.16,0.84
-1.339e-05,1.16,0.84
-1.338e-05,1.16,0.84
-1.336e-05,1.16,0.84
-1.334e-05,1.16,0.84
-1.333e-05,1.14,0.82
-1.331e-05,1.16,0.84
-1.330e-05,1.14,0.82
-1.328e-05,1.14,0.82
-1.326e-05,1.14,0.8
-1.325e-05,1.12,0.8
-1.323e-05,1.12,0.8
-1.322e-05,1.12,0.8
-1.320e-05,1.12,0.8
-1.318e-05,1.12,0.78
-1.317e-05,1.12,0.78
-1.315e-05,1.1,0.78
-1.314e-05,1.1,0.78
-1.312e-05,1.12,0.76
-1.310e-05,1.1,0.76
-1.309e-05,1.1,0.76
-1.307e-05,1.1,0.76
-1.306e-05,1.1,0.74
-1.304e-05,1.08,0.74
-1.302e-05,1.08,0.74
-1.301e-05,1.08,0.74
-1.299e-05,1.08,0.74
-1.298e-05,1.08,0.72
-1.296e-05,1.06,0.72
-1.294e-05,1.06,0.72
-1.293e-05,1.06,0.72
-1.291e-05,1.06,0.72
-1.290e-05,1.06,0.7
-1.288e-05,1.04,0.7
-1.286e-05,1.04,0.7
-1.285e-05,1.04,0.7
-1.283e-05,1.04,0.7
-1.282e-05,1.04,0.68
-1.280e-05,1.04,0.68
-1.278e-05,1.04,0.68
-1.277e-05,1.02,0.66
-1.275e-05,1.02,0.66
-1.274e-05,1,0.66
-1.272e-05,1,0.66
-1.270e-05,1,0.64
-1.269e-05,1,0.64
-1.267e-05,0.98,0.62
-1.266e-05,0.98,0.62
-1.264e-05,0.98,0.62
-1.262e-05,1,0.62
-1.261e-05,0.98,0.62
-1.259e-05,0.98,0.62
-1.258e-05,0.98,0.6
-1.256e-05,0.96,0.6
-1.254e-05,0.96,0.6
-1.253e-05,0.96,0.58
-1.251e-05,0.96,0.58
-1.250e-05,0.94,0.58
-1.248e-05,0.94,0.56
-1.246e-05,0.94,0.56
-1.245e-05,0.94,0.56
-1.243e-05,0.92,0.54
-1.242e-05,0.94,0.54
-1.240e-05,0.92,0.54
-1.238e-05,0.92,0.54
