Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
-1.272e-02,1.84,-0.044
-1.270e-02,1.84,-0.0416
-1.269e-02,1.82,-0.0424
-1.267e-02,1.82,-0.0432
-1.266e-02,1.8,-0.044
-1.264e-02,1.8,-0.0432
-1.262e-02,1.82,-0.0408
-1.261e-02,1.78,-0.044
-1.259e-02,1.78,-0.0448
-1.258e-02,1.78,-0.0448
-1.256e-02,1.76,-0.0448
-1.254e-02,1.76,-0.0456
-1.253e-02,1.76,-0.048
-1.251e-02,1.74,-0.0456
-1.250e-02,1.74,-0.0472
-1.248e-02,1.74,-0.0456
-1.246e-02,1.72,-0.0464
-1.245e-02,1.72,-0.048
-1.243e-02,1.7,-0.048
-1.242e-02,1.7,-0.048
-1.240e-02,1.7,-0.0488
-1.238e-02,1.68,-0.048
-1.237e-02,1.68,-0.0496
-1.235e-02,1.66,-0.0512
-1.234e-02,1.66,-0.0496
-1.232e-02,1.66,-0.0504
-1.230e-02,1.64,-0.0512
-1.229e-02,1.64,-0.0504
-1.227e-02,1.64,-0.0504
-1.226e-02,1.62,-0.0512
-1.224e-02,1.62,-0.0512
-1.222e-02,1.6,-0.0512
-1.221e-02,1.58,-0.052
-1.219e-02,1.58,-0.0536
-1.218e-02,1.58,-0.052
-1.216e-02,1.56,-0.052
-1.214e-02,1.56,-0.0528
-1.213e-02,1.54,-0.0536
-1.211e-02,1.54,-0.0544
-1.210e-02,1.54,-0.0544
-1.208e-02,1.52,-0.0552
-1.206e-02,1.52,-0.0544
-1.205e-02,1.5,-0.0552
-1.203e-02,1.5,-0.0544
-1.202e-02,1.5,-0.0568
-1.200e-02,1.48,-0.056
-1.198e-02,1.48,-0.056
-1.197e-02,1.48,-0.0552
-1.195e-02,1.46,-0.0552
-1.194e-02,1.44,-0.0552
-1.192e-02,1.44,-0.056
-1.190e-02,1.42,-0.0568
-1.189e-02,1.42,-0.0568
-1.187e-02,1.4,-0.056
-1.186e-02,1.4,-0.0576
-1.184e-02,1.4,-0.0568
-1.182e-02,1.38,-0.0592
-1.181e-02,1.38,-0.0576
-1.179e-02,1.36,-0.0576
-1.178e-02,1.34,-0.0592
-1.176e-02,1.34,-0.0584
-1.174e-02,1.32,-0.0584
-1.173e-02,1.32,-0.0592
-1.171e-02,1.3,-0.0592
-1.170e-02,1.3,-0.06
-1.168e-02,1.3,-0.0632
-1.166e-02,1.3,-0.0608
-1.165e-02,1.28,-0.0608
-1.163e-02,1.28,-0.0624
-1.162e-02,1.26,-0.06
-1.160e-02,1.26,-0.0616
-1.158e-02,1.22,-0.0608
-1.157e-02,1.22,-0.0616
-1.155e-02,1.22,-0.0624
-1.154e-02,1.2,-0.0616
-1.152e-02,1.2,-0.0648
-1.150e-02,1.2,-0.0632
-1.149e-02,1.18,-0.0624
-1.147e-02,1.16,-0.0632
-1.146e-02,1.14,-0.0624
-1.144e-02,1.14,-0.064
-1.142e-02,1.14,-0.0632
-1.141e-02,1.12,-0.0616
-1.139e-02,1.1,-0.064
-1.138e-02,1.12,-0.0656
-1.136e-02,1.1,-0.0656
-1.134e-02,1.08,-0.064
-1.133e-02,1.08,-0.0632
-1.131e-02,1.06,-0.0648
-1.130e-02,1.06,-0.064
-1.128e-02,1.04,-0.0648
-1.126e-02,1.02,-0.0648
-1.125e-02,1.02,-0.0656
-1.123e-02,1,-0.0672
-1.122e-02,1,-0.0656
-1.120e-02,1,-0.0656
-1.118e-02,0.98,-0.064
-1.117e-02,0.96,-0.0664
-1.115e-02,0.98,-0.0672
-1.114e-02,0.94,-0.0664
-1.112e-02,0.94,-0.068
-1.110e-02,0.94,-0.0672
-1.109e-02,0.92,-0.0656
-1.107e-02,0.9,-0.068
-1.106e-02,0.9,-0.0656
-1.104e-02,0.88,-0.068
-1.102e-02,0.88,-0.068
-1.101e-02,0.86,-0.0688
-1.099e-02,0.84,-0.068
-1.098e-02,0.84,-0.0672
-1.096e-02,0.82,-0.0688
-1.094e-02,0.82,-0.0696
-1.093e-02,0.8,-0.0696
-1.091e-02,0.8,-0.068
-1.090e-02,0.78,-0.0728
-1.088e-02,0.78,-0.0688
-1.086e-02,0.76,-0.0696
-1.085e-02,0.76,-0.0696
-1.083e-02,0.74,-0.0672
-1.082e-02,0.72,-0.0728
-1.080e-02,0.72,-0.0688
-1.078e-02,0.72,-0.0704
-1.077e-02,0.7,-0.0696
-1.075e-02,0.7,-0.0696
-1.074e-02,0.68,-0.0696
-1.072e-02,0.66,-0.0712
-1.070e-02,0.66,-0.0712
-1.069e-02,0.66,-0.072
-1.067e-02,0.62,-0.0704
-1.066e-02,0.62,-0.0712
-1.064e-02,0.62,-0.0704
-1.062e-02,0.6,-0.0704
-1.061e-02,0.58,-0.0736
-1.059e-02,0.58,-0.072
-1.058e-02,0.56,-0.072
-1.056e-02,0.56,-0.0712
-1.054e-02,0.54,-0.0736
-1.053e-02,0.52,-0.0704
-1.051e-02,0.52,-0.0728
-1.050e-02,0.5,-0.0728
-1.048e-02,0.5,-0.072
-1.046e-02,0.48,-0.0712
-1.045e-02,0.48,-0.072
-1.043e-02,0.46,-0.0712
-1.042e-02,0.46,-0.072
-1.040e-02,0.44,-0.072
-1.038e-02,0.42,-0.0728
-1.037e-02,0.42,-0.0736
-1.035e-02,0.4,-0.076
-1.034e-02,0.38,-0.0736
-1.032e-02,0.4,-0.0728
-1.030e-02,0.38,-0.0736
-1.029e-02,0.38,-0.0752
-1.027e-02,0.34,-0.0728
-1.026e-02,0.36,-0.0728
-1.024e-02,0.32,-0.0768
-1.022e-02,0.32,-0.0736
-1.021e-02,0.3,-0.0744
-1.019e-02,0.3,-0.072
-1.018e-02,0.28,-0.0712
-1.016e-02,0.26,-0.0744
-1.014e-02,0.26,-0.0744
-1.013e-02,0.24,-0.0728
-1.011e-02,0.26,-0.0736
-1.010e-02,0.22,-0.0736
-1.008e-02,0.22,-0.0728
-1.006e-02,0.2,-0.0728
-1.005e-02,0.2,-0.0736
-1.003e-02,0.2,-0.0744
-1.002e-02,0.18,-0.0736
-1.000e-02,0.18,-0.0736
-9.984e-03,0.14,-0.0752
-9.968e-03,0.14,-0.072
-9.952e-03,0.12,-0.0752
-9.936e-03,0.1,-0.08
-9.920e-03,0.1,-0.0728
-9.904e-03,0.08,-0.0744
-9.888e-03,0.08,-0.0744
-9.872e-03,0.06,-0.0752
-9.856e-03,0.04,-0.076
-9.840e-03,0.06,-0.0736
-9.824e-03,0.04,-0.0744
-9.808e-03,0.02,-0.076
-9.792e-03,0,-0.0752
-9.776e-03,0,-0.0744
-9.760e-03,0,-0.0728
-9.744e-03,-0.02,-0.0744
-9.728e-03,-0.02,-0.0744
-9.712e-03,-0.04,-0.0736
-9.696e-03,-0.04,-0.0752
-9.680e-03,-0.06,-0.076
-9.664e-03,-0.06,-0.0736
-9.648e-03,-0.08,-0.0728
-9.632e-03,-0.1,-0.0736
-9.616e-03,-0.12,-0.0744
-9.600e-03,-0.14,-0.0744
-9.584e-03,-0.12,-0.0768
-9.568e-03,-0.14,-0.0736
-9.552e-03,-0.14,-0.0704
-9.536e-03,-0.16,-0.0752
-9.520e-03,-0.18,-0.0752
-9.504e-03,-0.18,-0.0744
-9.488e-03,-0.18,-0.0744
-9.472e-03,-0.22,-0.0736
-9.456e-03,-0.22,-0.0736
-9.440e-03,-0.22,-0.076
-9.424e-03,-0.24,-0.076
-9.408e-03,-0.26,-0.0728
-9.392e-03,-0.26,-0.0744
-9.376e-03,-0.28,-0.0744
-9.360e-03,-0.28,-0.0752
-9.344e-03,-0.3,-0.0744
-9.328e-03,-0.3,-0.0744
-9.312e-03,-0.32,-0.076
-9.296e-03,-0.34,-0.0744
-9.280e-03,-0.34,-0.0744
-9.264e-03,-0.36,-0.0704
-9.248e-03,-0.36,-0.0736
-9.232e-03,-0.38,-0.0728
-9.216e-03,-0.4,-0.076
-9.200e-03,-0.4,-0.0728
-9.184e-03,-0.42,-0.0696
-9.168e-03,-0.42,-0.0744
-9.152e-03,-0.44,-0.0736
-9.136e-03,-0.44,-0.0728
-9.120e-03,-0.46,-0.0744
-9.104e-03,-0.46,-0.0736
-9.088e-03,-0.48,-0.0728
-9.072e-03,-0.48,-0.0736
-9.056e-03,-0.5,-0.072
-9.040e-03,-0.52,-0.0736
-9.024e-03,-0.52,-0.0744
-9.008e-03,-0.54,-0.072
-8.992e-03,-0.54,-0.072
-8.976e-03,-0.54,-0.072
-8.960e-03,-0.56,-0.0728
-8.944e-03,-0.56,-0.0696
-8.928e-03,-0.6,-0.0728
-8.912e-03,-0.6,-0.072
-8.896e-03,-0.6,-0.072
-8.880e-03,-0.62,-0.072
-8.864e-03,-0.64,-0.0728
-8.848e-03,-0.64,-0.0696
-8.832e-03,-0.68,-0.0728
-8.816e-03,-0.68,-0.0736
-8.800e-03,-0.68,-0.0704
-8.784e-03,-0.68,-0.0712
-8.768e-03,-0.7,-0.0712
-8.752e-03,-0.72,-0.068
-8.736e-03,-0.72,-0.072
-8.720e-03,-0.74,-0.0728
-8.704e-03,-0.74,-0.0704
-8.688e-03,-0.76,-0.0712
-8.672e-03,-0.76,-0.0712
-8.656e-03,-0.78,-0.0688
-8.640e-03,-0.8,-0.0712
-8.624e-03,-0.8,-0.0704
-8.608e-03,-0.8,-0.0728
-8.592e-03,-0.82,-0.0688
-8.576e-03,-0.84,-0.0744
-8.560e-03,-0.84,-0.0696
-8.544e-03,-0.86,-0.0696
-8.528e-03,-0.86,-0.072
-8.512e-03,-0.88,-0.0704
-8.496e-03,-0.9,-0.0696
-8.480e-03,-0.9,-0.0696
-8.464e-03,-0.9,-0.0712
-8.448e-03,-0.92,-0.0688
-8.432e-03,-0.92,-0.0696
-8.416e-03,-0.94,-0.0688
-8.400e-03,-0.94,-0.0696
-8.384e-03,-0.96,-0.068
-8.368e-03,-0.96,-0.0688
-8.352e-03,-0.98,-0.0688
-8.336e-03,-0.98,-0.068
-8.320e-03,-1,-0.0696
-8.304e-03,-1,-0.0672
-8.288e-03,-1.02,-0.0672
-8.272e-03,-1.04,-0.0696
-8.256e-03,-1.04,-0.0672
-8.240e-03,-1.04,-0.0672
-8.224e-03,-1.06,-0.068
-8.208e-03,-1.08,-0.0688
-8.192e-03,-1.08,-0.0664
-8.176e-03,-1.1,-0.068
-8.160e-03,-1.1,-0.0624
-8.144e-03,-1.12,-0.0648
-8.128e-03,-1.12,-0.0688
-8.112e-03,-1.14,-0.0664
-8.096e-03,-1.16,-0.0656
-8.080e-03,-1.16,-0.0656
-8.064e-03,-1.18,-0.0656
-8.048e-03,-1.16,-0.0624
-8.032e-03,-1.18,-0.0656
-8.016e-03,-1.2,-0.0664
-8.000e-03,-1.2,-0.0656
-7.984e-03,-1.22,-0.0664
-7.968e-03,-1.22,-0.0632
-7.952e-03,-1.22,-0.0648
-7.936e-03,-1.24,-0.064
-7.920e-03,-1.24,-0.064
-7.904e-03,-1.26,-0.0632
-7.888e-03,-1.28,-0.0632
-7.872e-03,-1.28,-0.0608
-7.856e-03,-1.3,-0.0624
-7.840e-03,-1.3,-0.0624
-7.824e-03,-1.32,-0.0624
-7.808e-03,-1.32,-0.0616
-7.792e-03,-1.34,-0.0632
-7.776e-03,-1.34,-0.0616
-7.760e-03,-1.36,-0.0632
-7.744e-03,-1.36,-0.0608
-7.728e-03,-1.38,-0.0608
-7.712e-03,-1.38,-0.0616
-7.696e-03,-1.38,-0.0608
-7.680e-03,-1.4,-0.06
-7.664e-03,-1.4,-0.06
-7.648e-03,-1.42,-0.06
-7.632e-03,-1.42,-0.0584
-7.616e-03,-1.44,-0.0632
-7.600e-03,-1.46,-0.0592
-7.584e-03,-1.46,-0.06
-7.568e-03,-1.46,-0.0592
-7.552e-03,-1.48,-0.0592
-7.536e-03,-1.48,-0.06
-7.520e-03,-1.5,-0.0584
-7.504e-03,-1.5,-0.0584
-7.488e-03,-1.5,-0.0576
-7.472e-03,-1.52,-0.0568
-7.456e-03,-1.52,-0.0576
-7.440e-03,-1.54,-0.0568
-7.424e-03,-1.54,-0.0552
-7.408e-03,-1.56,-0.056
-7.392e-03,-1.56,-0.056
-7.376e-03,-1.56,-0.0552
-7.360e-03,-1.58,-0.0568
-7.344e-03,-1.58,-0.0552
-7.328e-03,-1.6,-0.056
-7.312e-03,-1.6,-0.0544
-7.296e-03,-1.62,-0.056
-7.280e-03,-1.64,-0.0552
-7.264e-03,-1.62,-0.0528
-7.248e-03,-1.64,-0.052
-7.232e-03,-1.64,-0.0536
-7.216e-03,-1.66,-0.0536
-7.200e-03,-1.66,-0.0528
-7.184e-03,-1.66,-0.0544
-7.168e-03,-1.68,-0.052
-7.152e-03,-1.68,-0.052
-7.136e-03,-1.7,-0.0544
-7.120e-03,-1.7,-0.0496
-7.104e-03,-1.7,-0.052
-7.088e-03,-1.72,-0.0512
-7.072e-03,-1.72,-0.0504
-7.056e-03,-1.72,-0.0472
-7.040e-03,-1.72,-0.0512
-7.024e-03,-1.74,-0.0496
-7.008e-03,-1.74,-0.0504
-6.992e-03,-1.76,-0.0464
-6.976e-03,-1.76,-0.0504
-6.960e-03,-1.76,-0.0488
-6.944e-03,-1.78,-0.048
-6.928e-03,-1.78,-0.048
-6.912e-03,-1.78,-0.048
-6.896e-03,-1.8,-0.0504
-6.880e-03,-1.8,-0.0472
-6.864e-03,-1.8,-0.0464
-6.848e-03,-1.82,-0.0464
-6.832e-03,-1.82,-0.0464
-6.816e-03,-1.84,-0.048
-6.800e-03,-1.84,-0.044
-6.784e-03,-1.86,-0.0456
-6.768e-03,-1.86,-0.0456
-6.752e-03,-1.86,-0.0448
-6.736e-03,-1.88,-0.0496
-6.720e-03,-1.86,-0.044
-6.704e-03,-1.88,-0.044
-6.688e-03,-1.88,-0.0432
-6.672e-03,-1.9,-0.0432
-6.656e-03,-1.92,-0.0424
-6.640e-03,-1.9,-0.0424
-6.624e-03,-1.92,-0.0432
-6.608e-03,-1.92,-0.0408
-6.592e-03,-1.94,-0.0448
-6.576e-03,-1.92,-0.036
-6.560e-03,-1.92,-0.04
-6.544e-03,-1.94,-0.0408
-6.528e-03,-1.94,-0.0384
-6.512e-03,-1.96,-0.04
-6.496e-03,-1.96,-0.0384
-6.480e-03,-1.96,-0.0416
-6.464e-03,-1.98,-0.0384
-6.448e-03,-2,-0.0392
-6.432e-03,-1.98,-0.0376
-6.416e-03,-1.98,-0.0384
-6.400e-03,-2,-0.0376
-6.384e-03,-2,-0.0376
-6.368e-03,-2,-0.0376
-6.352e-03,-2,-0.0368
-6.336e-03,-2.02,-0.0336
-6.320e-03,-2.02,-0.0368
-6.304e-03,-2.02,-0.036
-6.288e-03,-2.02,-0.0352
-6.272e-03,-2.04,-0.0368
-6.256e-03,-2.04,-0.0352
-6.240e-03,-2.04,-0.0352
-6.224e-03,-2.06,-0.0352
-6.208e-03,-2.06,-0.0336
-6.192e-03,-2.06,-0.0336
-6.176e-03,-2.06,-0.0368
-6.160e-03,-2.08,-0.032
-6.144e-03,-2.08,-0.032
-6.128e-03,-2.08,-0.0328
-6.112e-03,-2.08,-0.0304
-6.096e-03,-2.1,-0.0312
-6.080e-03,-2.12,-0.0304
-6.064e-03,-2.1,-0.032
-6.048e-03,-2.1,-0.0304
-6.032e-03,-2.1,-0.0296
-6.016e-03,-2.12,-0.0312
-6.000e-03,-2.12,-0.0296
-5.984e-03,-2.12,-0.0288
-5.968e-03,-2.14,-0.0296
-5.952e-03,-2.16,-0.0296
-5.936e-03,-2.14,-0.0288
-5.920e-03,-2.14,-0.0272
-5.904e-03,-2.16,-0.0288
-5.888e-03,-2.16,-0.0272
-5.872e-03,-2.16,-0.0288
-5.856e-03,-2.16,-0.0272
-5.840e-03,-2.16,-0.0264
-5.824e-03,-2.18,-0.0256
-5.808e-03,-2.18,-0.0312
-5.792e-03,-2.18,-0.0264
-5.776e-03,-2.18,-0.0264
-5.760e-03,-2.18,-0.024
-5.744e-03,-2.18,-0.024
-5.728e-03,-2.2,-0.0304
-5.712e-03,-2.2,-0.0248
-5.696e-03,-2.2,-0.024
-5.680e-03,-2.2,-0.0232
-5.664e-03,-2.2,-0.0248
-5.648e-03,-2.22,-0.0216
-5.632e-03,-2.22,-0.0232
-5.616e-03,-2.22,-0.0224
-5.600e-03,-2.22,-0.0216
-5.584e-03,-2.22,-0.0192
-5.568e-03,-2.22,-0.0216
-5.552e-03,-2.24,-0.0216
-5.536e-03,-2.24,-0.02
-5.520e-03,-2.24,-0.02
-5.504e-03,-2.24,-0.0208
-5.488e-03,-2.24,-0.0184
-5.472e-03,-2.24,-0.0192
-5.456e-03,-2.24,-0.0184
-5.440e-03,-2.24,-0.0192
-5.424e-03,-2.24,-0.0176
-5.408e-03,-2.26,-0.0184
-5.392e-03,-2.26,-0.0176
-5.376e-03,-2.26,-0.0176
-5.360e-03,-2.26,-0.0192
-5.344e-03,-2.26,-0.0168
-5.328e-03,-2.26,-0.0168
-5.312e-03,-2.26,-0.0152
-5.296e-03,-2.28,-0.0152
-5.280e-03,-2.28,-0.016
-5.264e-03,-2.28,-0.0152
-5.248e-03,-2.28,-0.0144
-5.232e-03,-2.28,-0.0144
-5.216e-03,-2.3,-0.0136
-5.200e-03,-2.28,-0.0144
-5.184e-03,-2.28,-0.0144
-5.168e-03,-2.28,-0.0128
-5.152e-03,-2.28,-0.0128
-5.136e-03,-2.28,-0.0128
-5.120e-03,-2.28,-0.012
-5.104e-03,-2.3,-0.012
-5.088e-03,-2.3,-0.012
-5.072e-03,-2.3,-0.0112
-5.056e-03,-2.3,-0.0112
-5.040e-03,-2.3,-0.0128
-5.024e-03,-2.3,-0.0096
-5.008e-03,-2.3,-0.0088
-4.992e-03,-2.3,-0.0088
-4.976e-03,-2.3,-0.008
-4.960e-03,-2.3,-0.008
-4.944e-03,-2.3,-0.0072
-4.928e-03,-2.3,-0.008
-4.912e-03,-2.3,-0.008
-4.896e-03,-2.32,-0.0096
-4.880e-03,-2.32,-0.008
-4.864e-03,-2.3,-0.0072
-4.848e-03,-2.32,-0.0064
-4.832e-03,-2.3,-0.0056
-4.816e-03,-2.3,-0.0048
-4.800e-03,-2.32,-0.0056
-4.784e-03,-2.32,-0.004
-4.768e-03,-2.32,-0.0024
-4.752e-03,-2.32,-0.0024
-4.736e-03,-2.3,0
-4.720e-03,-2.32,0
-4.704e-03,-2.3,0
-4.688e-03,-2.3,0.0016
-4.672e-03,-2.3,0.004
-4.656e-03,-2.3,0.0016
-4.640e-03,-2.3,0.0024
-4.624e-03,-2.3,0.004
-4.608e-03,-2.3,0.004
-4.592e-03,-2.3,0.0048
-4.576e-03,-2.3,0.0064
-4.560e-03,-2.3,0.0056
-4.544e-03,-2.3,0.0072
-4.528e-03,-2.3,0.0064
-4.512e-03,-2.3,0.0072
-4.496e-03,-2.3,0.0072
-4.480e-03,-2.28,0.0072
-4.464e-03,-2.28,0.008
-4.448e-03,-2.28,0.0096
-4.432e-03,-2.3,0.0088
-4.416e-03,-2.28,0.008
-4.400e-03,-2.28,0.0088
-4.384e-03,-2.28,0.0088
-4.368e-03,-2.28,0.012
-4.352e-03,-2.28,0.0096
-4.336e-03,-2.28,0.0112
-4.320e-03,-2.28,0.012
-4.304e-03,-2.28,0.0128
-4.288e-03,-2.28,0.012
-4.272e-03,-2.26,0.0128
-4.256e-03,-2.26,0.0136
-4.240e-03,-2.26,0.0128
-4.224e-03,-2.26,0.0128
-4.208e-03,-2.26,0.0136
-4.192e-03,-2.26,0.0152
-4.176e-03,-2.24,0.0152
-4.160e-03,-2.24,0.016
-4.144e-03,-2.24,0.016
-4.128e-03,-2.24,0.0176
-4.112e-03,-2.24,0.0168
-4.096e-03,-2.24,0.0176
-4.080e-03,-2.24,0.0168
-4.064e-03,-2.22,0.0168
-4.048e-03,-2.22,0.0168
-4.032e-03,-2.22,0.0168
-4.016e-03,-2.22,0.0136
-4.000e-03,-2.22,0.0184
-3.984e-03,-2.22,0.0184
-3.968e-03,-2.22,0.0192
-3.952e-03,-2.2,0.02
-3.936e-03,-2.2,0.0192
-3.920e-03,-2.2,0.0216
-3.904e-03,-2.2,0.02
-3.888e-03,-2.2,0.0216
-3.872e-03,-2.2,0.0224
-3.856e-03,-2.18,0.0216
-3.840e-03,-2.18,0.0176
