Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
-1.5200e-05,-2.28,0.04
-1.5120e-05,-2.28,0.04
-1.5040e-05,-2.28,0
-1.4960e-05,-2.28,0.04
-1.4880e-05,-2.28,0.04
-1.4800e-05,-2.28,0.04
-1.4720e-05,-2.28,0
-1.4640e-05,-2.28,0.04
-1.4560e-05,-2.28,0.04
-1.4480e-05,-2.28,0.04
-1.4400e-05,-2.28,0.04
-1.4320e-05,-2.28,0.04
-1.4240e-05,-2.28,0.04
-1.4160e-05,-2.28,0
-1.4080e-05,-2.28,0
-1.4000e-05,-2.28,0.04
-1.3920e-05,-2.28,0
-1.3840e-05,-2.28,0
-1.3760e-05,-2.28,0.04
-1.3680e-05,-2.28,0.04
-1.3600e-05,-2.28,0.08
-1.3520e-05,-2.28,0.04
-1.3440e-05,-2.28,0.04
-1.3360e-05,-2.28,0.04
-1.3280e-05,-2.24,0.04
-1.3200e-05,-2.28,0
-1.3120e-05,-2.24,0.04
-1.3040e-05,-2.28,0.04
-1.2960e-05,-2.28,0
-1.2880e-05,-2.24,0
-1.2800e-05,-2.28,0.04
-1.2720e-05,-2.28,0.04
-1.2640e-05,-2.28,0.04
-1.2560e-05,-2.28,0.04
-1.2480e-05,-2.28,0.04
-1.2400e-05,-2.28,0.04
-1.2320e-05,-2.28,0.04
-1.2240e-05,-2.28,0.04
-1.2160e-05,-2.28,0.04
-1.2080e-05,-2.28,0.04
-1.2000e-05,-2.28,0.04
-1.1920e-05,-2.28,0.04
-1.1840e-05,-2.28,0.04
-1.1760e-05,-2.32,0
-1.1680e-05,-2.28,0
-1.1600e-05,-2.28,0
-1.1520e-05,-2.28,0
-1.1440e-05,-2.28,0.04
-1.1360e-05,-2.28,0.04
-1.1280e-05,-2.28,0
-1.1200e-05,-2.28,0.04
-1.1120e-05,-2.28,0.04
-1.1040e-05,-2.24,0.04
-1.0960e-05,-2.24,0.04
-1.0880e-05,-2.24,0.04
-1.0800e-05,-2.24,0.04
-1.0720e-05,-2.28,0
-1.0640e-05,-2.32,0.04
-1.0560e-05,-2.28,0
-1.0480e-05,-2.28,0
-1.0400e-05,-2.28,0
-1.0320e-05,-2.24,0
-1.0240e-05,-2.28,0.04
-1.0160e-05,-2.28,0.04
-1.0080e-05,-2.28,0.04
-1.0000e-05,-2.28,0
-9.9200e-06,-2.28,0.04
-9.8400e-06,-2.28,0
-9.7600e-06,-2.28,0
-9.6800e-06,-2.28,0.04
-9.6000e-06,-2.28,0.04
-9.5200e-06,-2.28,0
-9.4400e-06,-2.28,0
-9.3600e-06,-2.28,0.04
-9.2800e-06,-2.28,0.04
-9.2000e-06,-2.28,0
-9.1200e-06,-2.28,0.04
-9.0400e-06,-2.28,0
-8.9600e-06,-2.28,0.04
-8.8800e-06,-2.28,0.04
-8.8000e-06,-2.28,0.04
-8.7200e-06,-2.28,0.04
-8.6400e-06,-2.28,0.04
-8.5600e-06,-2.28,0.04
-8.4800e-06,-2.28,0.04
-8.4000e-06,-2.28,0.04
-8.3200e-06,-2.28,0.04
-8.2400e-06,-2.28,0.04
-8.1600e-06,-2.28,0
-8.0800e-06,-2.28,0.04
-8.0000e-06,-2.28,0
-7.9200e-06,-2.24,0.04
-7.8400e-06,-2.28,0.04
-7.7600e-06,-2.28,0
-7.6800e-06,-2.28,0.04
-7.6000e-06,-2.28,0
-7.5200e-06,-2.28,0.04
-7.4400e-06,-2.28,0
-7.3600e-06,-2.28,0
-7.2800e-06,-2.24,0
-7.2000e-06,-2.28,0.04
-7.1200e-06,-2.28,0.04
-7.0400e-06,-2.28,0.04
-6.9600e-06,-2.28,0.04
-6.8800e-06,-2.28,0.04
-6.8000e-06,-2.28,0
-6.7200e-06,-2.28,0.04
-6.6400e-06,-2.28,0
-6.5600e-06,-2.28,0.04
-6.4800e-06,-2.28,0.04
-6.4000e-06,-2.28,0
-6.3200e-06,-2.28,0
-6.2400e-06,-2.32,0.04
-6.1600e-06,-2.28,0
-6.0800e-06,-2.28,0.04
-6.0000e-06,-2.28,0
-5.9200e-06,-2.28,0.04
-5.8400e-06,-2.28,0
-5.7600e-06,-2.28,0.04
-5.6800e-06,-2.28,0.04
-5.6000e-06,-2.28,0.04
-5.5200e-06,-2.28,0
-5.4400e-06,-2.28,0.04
-5.3600e-06,-2.24,0.04
-5.2800e-06,-2.28,0
-5.2000e-06,-2.28,0.04
-5.1200e-06,-2.28,0
-5.0400e-06,-2.28,0.04
-4.9600e-06,-2.28,0.04
-4.8800e-06,-2.28,0.04
-4.8000e-06,-2.28,0.04
-4.7200e-06,-2.28,0
-4.6400e-06,-2.28,0.04
-4.5600e-06,-2.28,0
-4.4800e-06,-2.28,0.04
-4.4000e-06,-2.24,0.04
-4.3200e-06,-2.28,0
-4.2400e-06,-2.28,0.04
-4.1600e-06,-2.28,0.04
-4.0800e-06,-2.28,0
-4.0000e-06,-2.28,0.04
-3.9200e-06,-2.28,0.04
-3.8400e-06,-2.28,0
-3.7600e-06,-2.32,0.04
-3.6800e-06,-2.28,0.04
-3.6000e-06,-2.28,0.04
-3.5200e-06,-2.28,0.04
-3.4400e-06,-2.24,0.04
-3.3600e-06,-2.28,0.04
-3.2800e-06,-2.28,0.04
-3.2000e-06,-2.28,0.04
-3.1200e-06,-2.28,0.04
-3.0400e-06,-2.28,0.04
-2.9600e-06,-2.28,0.04
-2.8800e-06,-2.28,0.04
-2.8000e-06,-2.28,0.04
-2.7200e-06,-2.28,0
-2.6400e-06,-2.28,0.04
-2.5600e-06,-2.28,0.04
-2.4800e-06,-2.28,0.04
-2.4000e-06,-2.32,0.04
-2.3200e-06,-2.28,0
-2.2400e-06,-2.28,0.04
-2.1600e-06,-2.24,0.04
-2.0800e-06,-2.28,0
-2.0000e-06,-2.28,0.04
-1.9200e-06,-2.28,0.04
-1.8400e-06,-2.28,0
-1.7600e-06,-2.28,0
-1.6800e-06,-2.28,0
-1.6000e-06,-2.28,0.04
-1.5200e-06,-2.28,0.04
-1.4400e-06,-2.28,0
-1.3600e-06,-2.28,0
-1.2800e-06,-2.28,0.04
-1.2000e-06,-2.28,0
-1.1200e-06,-2.28,0.04
-1.0400e-06,-2.28,0
-9.6000e-07,-2.28,0.04
-8.8000e-07,-2.28,0.04
-8.0000e-07,-2.24,0.04
-7.2000e-07,-2.28,0.04
-6.4000e-07,-2.28,0.04
-5.6000e-07,-2.28,0.04
-4.8000e-07,-2.28,0.04
-4.0000e-07,-2.28,0.04
-3.2000e-07,-2.28,0.04
-2.4000e-07,-2.28,0.04
-1.6000e-07,-2.28,0
-8.0000e-08,0.16,-0.44
-2.1126e-19,2.52,0.08
8.0000e-08,3.08,0.96
1.6000e-07,2.4,0.64
2.4000e-07,1.84,0.12
3.2000e-07,1.88,0.08
4.0000e-07,2.2,0.4
4.8000e-07,2.32,0.64
5.6000e-07,2.2,0.72
6.4000e-07,2.08,0.72
7.2000e-07,2.08,0.72
8.0000e-07,2.04,0.76
8.8000e-07,2.04,0.84
9.6000e-07,2.08,0.92
1.0400e-06,2.12,1.04
1.1200e-06,2.08,1.08
1.2000e-06,1.96,1.08
1.2800e-06,1.92,1.08
1.3600e-06,1.96,1.16
1.4400e-06,2.04,1.28
1.5200e-06,2.08,1.4
1.6000e-06,1.96,1.4
1.6800e-06,1.88,1.36
1.7600e-06,1.88,1.4
1.8400e-06,1.96,1.52
1.9200e-06,1.96,1.6
2.0000e-06,1.92,1.6
2.0800e-06,1.84,1.6
2.1600e-06,1.84,1.64
2.2400e-06,1.88,1.72
2.3200e-06,1.88,1.8
2.4000e-06,1.88,1.84
2.4800e-06,1.8,1.84
2.5600e-06,1.84,1.84
2.6400e-06,1.8,1.88
2.7200e-06,1.84,1.96
2.8000e-06,1.84,2
2.8800e-06,1.84,2.04
2.9600e-06,1.8,2.04
3.0400e-06,1.8,2.08
3.1200e-06,1.8,2.12
3.2000e-06,1.76,2.16
3.2800e-06,1.76,2.16
3.3600e-06,1.76,2.2
3.4400e-06,1.76,2.2
3.5200e-06,1.76,2.24
3.6000e-06,1.72,2.28
3.6800e-06,1.72,2.32
3.7600e-06,1.72,2.32
3.8400e-06,1.72,2.36
3.9200e-06,1.72,2.4
4.0000e-06,1.72,2.4
4.0800e-06,1.72,2.44
4.1600e-06,1.72,2.44
4.2400e-06,1.68,2.48
4.3200e-06,1.68,2.48
4.4000e-06,1.68,2.52
4.4800e-06,1.68,2.52
4.5600e-06,1.68,2.56
4.6400e-06,1.64,2.56
4.7200e-06,1.68,2.6
4.8000e-06,1.64,2.6
4.8800e-06,1.64,2.6
4.9600e-06,1.64,2.64
5.0400e-06,1.68,2.64
5.1200e-06,1.64,2.68
5.2000e-06,1.64,2.68
5.2800e-06,1.64,2.68
5.3600e-06,1.64,2.72
5.4400e-06,1.64,2.72
5.5200e-06,1.64,2.76
5.6000e-06,1.64,2.76
5.6800e-06,1.6,2.76
5.7600e-06,1.6,2.76
5.8400e-06,1.64,2.8
5.9200e-06,1.6,2.84
6.0000e-06,1.64,2.8
6.0800e-06,1.6,2.84
6.1600e-06,1.6,2.8
6.2400e-06,1.6,2.84
6.3200e-06,1.6,2.84
6.4000e-06,1.6,2.84
6.4800e-06,1.6,2.88
6.5600e-06,1.64,2.88
6.6400e-06,1.6,2.88
6.7200e-06,1.6,2.88
6.8000e-06,1.6,2.88
6.8800e-06,1.6,2.92
6.9600e-06,1.6,2.92
7.0400e-06,1.6,2.92
7.1200e-06,1.6,2.92
7.2000e-06,1.6,2.92
7.2800e-06,1.6,2.92
7.3600e-06,1.56,2.96
7.4400e-06,1.6,2.96
7.5200e-06,1.6,3
7.6000e-06,1.6,3
7.6800e-06,1.6,3
7.7600e-06,1.6,2.96
7.8400e-06,1.56,2.96
7.9200e-06,1.6,2.96
8.0000e-06,1.6,2.96
8.0800e-06,1.6,2.96
8.1600e-06,1.56,2.96
8.2400e-06,1.6,2.96
8.3200e-06,1.56,2.96
8.4000e-06,1.6,3
8.4800e-06,1.6,2.96
8.5600e-06,1.6,2.96
8.6400e-06,1.6,3
8.7200e-06,1.6,3
8.8000e-06,1.6,3
8.8800e-06,1.56,3
8.9600e-06,1.56,3
9.0400e-06,1.6,3.04
9.1200e-06,1.6,3
9.2000e-06,1.56,2.96
9.2800e-06,1.56,2.96
9.3600e-06,1.56,3
9.4400e-06,1.56,3
9.5200e-06,1.56,3
9.6000e-06,1.56,3
9.6800e-06,1.6,2.96
9.7600e-06,1.56,2.96
9.8400e-06,1.56,2.96
9.9200e-06,1.56,2.96
1.0000e-05,1.6,2.96
1.0080e-05,1.64,2.96
1.0160e-05,1.6,2.96
1.0240e-05,1.6,2.96
1.0320e-05,1.6,2.96
1.0400e-05,1.6,3
1.0480e-05,1.6,2.96
1.0560e-05,1.6,2.96
1.0640e-05,1.64,2.96
1.0720e-05,1.6,2.96
1.0800e-05,1.6,2.96
1.0880e-05,1.6,3
1.0960e-05,1.6,2.96
1.1040e-05,1.6,2.96
1.1120e-05,1.64,2.92
1.1200e-05,1.6,2.92
1.1280e-05,1.6,2.96
1.1360e-05,1.6,2.96
1.1440e-05,1.6,2.92
1.1520e-05,1.6,2.92
1.1600e-05,1.6,2.92
1.1680e-05,1.64,2.92
1.1760e-05,1.6,2.92
1.1840e-05,1.64,2.88
1.1920e-05,1.64,2.92
1.2000e-05,1.6,2.88
1.2080e-05,1.6,2.88
1.2160e-05,1.6,2.88
1.2240e-05,1.64,2.88
1.2320e-05,1.6,2.88
1.2400e-05,1.6,2.88
1.2480e-05,1.64,2.84
1.2560e-05,1.64,2.84
1.2640e-05,1.64,2.88
1.2720e-05,1.6,2.84
1.2800e-05,1.64,2.84
1.2880e-05,1.64,2.88
1.2960e-05,1.64,2.84
1.3040e-05,1.64,2.88
1.3120e-05,1.6,2.8
1.3200e-05,1.64,2.84
1.3280e-05,1.64,2.8
1.3360e-05,1.64,2.8
1.3440e-05,1.64,2.8
1.3520e-05,1.64,2.8
1.3600e-05,1.64,2.8
1.3680e-05,1.64,2.8
1.3760e-05,1.68,2.76
1.3840e-05,1.64,2.76
1.3920e-05,1.64,2.76
1.4000e-05,1.64,2.76
1.4080e-05,1.68,2.76
1.4160e-05,1.64,2.76
1.4240e-05,1.68,2.76
1.4320e-05,1.64,2.72
1.4400e-05,1.68,2.72
1.4480e-05,1.68,2.76
1.4560e-05,1.68,2.72
1.4640e-05,1.68,2.72
1.4720e-05,1.64,2.72
1.4800e-05,1.64,2.72
1.4880e-05,1.68,2.68
1.4960e-05,1.68,2.68
1.5040e-05,1.68,2.68
1.5120e-05,1.68,2.68
1.5200e-05,1.68,2.68
1.5280e-05,1.68,2.68
1.5360e-05,1.68,2.64
1.5440e-05,1.68,2.68
1.5520e-05,1.72,2.68
1.5600e-05,1.68,2.64
1.5680e-05,1.68,2.64
1.5760e-05,1.68,2.64
1.5840e-05,1.68,2.6
1.5920e-05,1.68,2.64
1.6000e-05,1.68,2.6
1.6080e-05,1.68,2.6
1.6160e-05,1.72,2.6
1.6240e-05,1.68,2.6
1.6320e-05,1.72,2.56
1.6400e-05,1.72,2.56
1.6480e-05,1.72,2.56
1.6560e-05,1.68,2.56
1.6640e-05,1.72,2.56
1.6720e-05,1.72,2.56
1.6800e-05,1.72,2.52
1.6880e-05,1.68,2.52
1.6960e-05,1.72,2.52
1.7040e-05,1.72,2.52
1.7120e-05,1.72,2.52
1.7200e-05,1.72,2.48
1.7280e-05,1.72,2.52
1.7360e-05,1.72,2.48
1.7440e-05,1.72,2.48
1.7520e-05,1.72,2.48
1.7600e-05,1.72,2.48
1.7680e-05,1.72,2.48
1.7760e-05,1.72,2.48
1.7840e-05,1.72,2.44
1.7920e-05,1.76,2.44
1.8000e-05,1.72,2.44
1.8080e-05,1.76,2.44
1.8160e-05,1.72,2.44
1.8240e-05,1.72,2.4
1.8320e-05,1.72,2.4
1.8400e-05,1.76,2.4
1.8480e-05,1.76,2.4
1.8560e-05,1.72,2.4
1.8640e-05,1.76,2.4
1.8720e-05,1.76,2.4
1.8800e-05,1.76,2.36
1.8880e-05,1.76,2.4
1.8960e-05,1.76,2.36
1.9040e-05,1.76,2.36
1.9120e-05,1.76,2.32
1.9200e-05,1.8,2.32
1.9280e-05,1.76,2.32
1.9360e-05,1.76,2.32
1.9440e-05,1.76,2.32
1.9520e-05,1.76,2.32
1.9600e-05,1.76,2.32
1.9680e-05,1.76,2.28
1.9760e-05,1.76,2.32
1.9840e-05,1.76,2.28
1.9920e-05,1.76,2.28
2.0000e-05,1.76,2.28
2.0080e-05,1.76,2.24
2.0160e-05,1.8,2.24
2.0240e-05,1.8,2.24
2.0320e-05,1.76,2.24
2.0400e-05,1.8,2.24
2.0480e-05,1.76,2.24
2.0560e-05,1.8,2.2
2.0640e-05,1.8,2.2
2.0720e-05,1.8,2.2
2.0800e-05,1.8,2.2
2.0880e-05,1.8,2.2
2.0960e-05,1.8,2.2
2.1040e-05,1.8,2.2
2.1120e-05,1.8,2.2
2.1200e-05,1.8,2.16
2.1280e-05,1.8,2.16
2.1360e-05,1.8,2.16
2.1440e-05,1.8,2.16
2.1520e-05,1.8,2.16
2.1600e-05,1.8,2.12
2.1680e-05,1.8,2.16
2.1760e-05,1.8,2.12
2.1840e-05,1.84,2.12
2.1920e-05,1.84,2.12
2.2000e-05,1.8,2.12
2.2080e-05,1.8,2.08
2.2160e-05,1.84,2.12
2.2240e-05,1.8,2.08
2.2320e-05,1.8,2.08
2.2400e-05,1.8,2.08
2.2480e-05,1.84,2.08
2.2560e-05,1.84,2.04
2.2640e-05,1.84,2.08
2.2720e-05,1.84,2.04
2.2800e-05,1.84,2.04
2.2880e-05,1.8,2.08
2.2960e-05,1.84,2.04
2.3040e-05,1.84,2
2.3120e-05,1.84,2
2.3200e-05,1.84,2.04
2.3280e-05,1.84,2
2.3360e-05,1.88,2
2.3440e-05,1.88,2
2.3520e-05,1.84,1.96
2.3600e-05,1.84,1.96
2.3680e-05,1.84,1.96
2.3760e-05,1.84,1.96
2.3840e-05,1.88,1.96
2.3920e-05,1.88,1.92
2.4000e-05,1.84,1.92
2.4080e-05,1.88,1.96
2.4160e-05,1.88,1.92
2.4240e-05,1.88,1.92
2.4320e-05,1.88,1.96
2.4400e-05,1.84,1.92
2.4480e-05,1.84,1.92
2.4560e-05,1.88,1.92
2.4640e-05,1.88,1.88
2.4720e-05,1.88,1.88
2.4800e-05,1.88,1.88
2.4880e-05,1.88,1.92
2.4960e-05,1.88,1.88
2.5040e-05,1.88,1.88
2.5120e-05,1.88,1.88
2.5200e-05,1.88,1.84
2.5280e-05,1.88,1.84
2.5360e-05,1.84,1.84
2.5440e-05,1.88,1.84
2.5520e-05,1.88,1.84
2.5600e-05,1.92,1.84
2.5680e-05,1.88,1.8
2.5760e-05,1.88,1.8
2.5840e-05,1.88,1.8
2.5920e-05,1.88,1.84
2.6000e-05,1.88,1.8
2.6080e-05,1.88,1.8
2.6160e-05,1.88,1.8
2.6240e-05,1.88,1.8
2.6320e-05,1.92,1.76
2.6400e-05,1.88,1.76
2.6480e-05,1.88,1.76
2.6560e-05,1.92,1.76
2.6640e-05,1.88,1.76
2.6720e-05,1.92,1.76
2.6800e-05,1.92,1.76
2.6880e-05,1.92,1.76
2.6960e-05,1.92,1.72
2.7040e-05,1.92,1.72
2.7120e-05,1.92,1.72
2.7200e-05,1.92,1.72
2.7280e-05,1.92,1.72
2.7360e-05,1.88,1.68
2.7440e-05,1.92,1.68
2.7520e-05,1.96,1.72
2.7600e-05,1.92,1.68
2.7680e-05,1.96,1.68
2.7760e-05,1.96,1.64
2.7840e-05,1.92,1.64
2.7920e-05,1.92,1.68
2.8000e-05,1.92,1.64
2.8080e-05,1.92,1.64
2.8160e-05,1.92,1.68
2.8240e-05,1.92,1.64
2.8320e-05,1.92,1.64
2.8400e-05,1.92,1.64
2.8480e-05,1.96,1.64
2.8560e-05,1.92,1.64
2.8640e-05,1.92,1.6
2.8720e-05,1.96,1.6
2.8800e-05,1.92,1.6
2.8880e-05,1.92,1.6
2.8960e-05,1.96,1.6
2.9040e-05,1.92,1.6
2.9120e-05,1.92,1.56
2.9200e-05,1.92,1.56
2.9280e-05,1.96,1.6
2.9360e-05,1.96,1.56
2.9440e-05,1.96,1.56
2.9520e-05,1.96,1.56
2.9600e-05,2,1.56
2.9680e-05,1.96,1.52
2.9760e-05,1.96,1.52
2.9840e-05,1.96,1.56
2.9920e-05,1.92,1.52
3.0000e-05,1.96,1.52
3.0080e-05,1.96,1.52
3.0160e-05,1.96,1.52
3.0240e-05,2,1.52
3.0320e-05,1.96,1.48
3.0400e-05,1.96,1.52
3.0480e-05,2,1.52
3.0560e-05,1.96,1.48
3.0640e-05,1.96,1.48
3.0720e-05,2,1.48
3.0800e-05,1.96,1.48
3.0880e-05,2,1.44
3.0960e-05,2,1.48
3.1040e-05,1.96,1.48
3.1120e-05,1.96,1.48
3.1200e-05,1.96,1.44
3.1280e-05,1.96,1.48
3.1360e-05,1.96,1.48
3.1440e-05,1.96,1.44
3.1520e-05,1.96,1.44
3.1600e-05,2,1.44
3.1680e-05,2,1.44
3.1760e-05,2,1.44
3.1840e-05,2,1.4
3.1920e-05,2,1.4
3.2000e-05,1.96,1.4
3.2080e-05,1.96,1.36
3.2160e-05,1.96,1.4
3.2240e-05,2,1.36
3.2320e-05,2,1.4
3.2400e-05,2,1.4
3.2480e-05,2,1.4
3.2560e-05,2,1.36
3.2640e-05,2,1.36
3.2720e-05,2,1.4
3.2800e-05,2.04,1.36
3.2880e-05,2,1.36
3.2960e-05,2,1.36
3.3040e-05,2,1.36
3.3120e-05,2,1.32
3.3200e-05,2,1.36
3.3280e-05,2,1.32
3.3360e-05,2,1.32
3.3440e-05,2,1.36
3.3520e-05,2,1.32
3.3600e-05,2.04,1.32
3.3680e-05,2,1.32
3.3760e-05,2,1.32
3.3840e-05,2,1.28
3.3920e-05,2,1.32
3.4000e-05,2,1.28
3.4080e-05,2,1.28
3.4160e-05,2,1.28
3.4240e-05,2,1.28
3.4320e-05,2.04,1.28
3.4400e-05,2,1.28
3.4480e-05,2,1.28
3.4560e-05,2.04,1.28
3.4640e-05,2.04,1.28
3.4720e-05,2.04,1.24
3.4800e-05,2,1.28
3.4880e-05,2.04,1.24
3.4960e-05,2.04,1.24
3.5040e-05,2.04,1.24
3.5120e-05,2.04,1.24
3.5200e-05,2,1.24
3.5280e-05,2.04,1.24
3.5360e-05,2,1.24
3.5440e-05,2.04,1.24
3.5520e-05,2,1.2
3.5600e-05,2.04,1.2
3.5680e-05,2.04,1.2
3.5760e-05,2,1.2
3.5840e-05,2.04,1.2
3.5920e-05,2.04,1.2
3.6000e-05,2.04,1.2
3.6080e-05,2.08,1.2
3.6160e-05,2.04,1.2
3.6240e-05,2.04,1.2
