Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-07,
Sample Interval,4e-09,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
-4.000e-06,2.12,2.14
-3.996e-06,2.12,2.14
-3.992e-06,2.12,2.14
-3.988e-06,2.14,2.14
-3.984e-06,2.14,2.14
-3.980e-06,2.14,2.14
-3.976e-06,2.14,2.14
-3.972e-06,2.14,2.16
-3.968e-06,2.14,2.16
-3.964e-06,2.14,2.16
-3.960e-06,2.16,2.16
-3.956e-06,2.16,2.16
-3.952e-06,2.16,2.16
-3.948e-06,2.16,2.16
-3.944e-06,2.16,2.16
-3.940e-06,2.18,2.18
-3.936e-06,2.16,2.18
-3.932e-06,2.16,2.18
-3.928e-06,2.18,2.18
-3.924e-06,2.18,2.18
-3.920e-06,2.18,2.18
-3.916e-06,2.18,2.18
-3.912e-06,2.2,2.18
-3.908e-06,2.2,2.18
-3.904e-06,2.2,2.18
-3.900e-06,2.22,2.18
-3.896e-06,2.22,2.18
-3.892e-06,2.2,2.18
-3.888e-06,2.2,2.18
-3.884e-06,2.2,2.2
-3.880e-06,2.2,2.2
-3.876e-06,2.2,2.2
-3.872e-06,2.2,2.2
-3.868e-06,2.22,2.2
-3.864e-06,2.22,2.2
-3.860e-06,2.22,2.2
-3.856e-06,2.22,2.2
-3.852e-06,2.22,2.2
-3.848e-06,2.22,2.2
-3.844e-06,2.22,2.2
-3.840e-06,2.22,2.2
-3.836e-06,2.22,2.22
-3.832e-06,2.22,2.2
-3.828e-06,2.22,2.2
-3.824e-06,2.22,2.2
-3.820e-06,2.22,2.2
-3.816e-06,2.22,2.2
-3.812e-06,2.22,2.2
-3.808e-06,2.22,2.2
-3.804e-06,2.24,2.2
-3.800e-06,2.22,2.2
-3.796e-06,2.22,2.2
-3.792e-06,2.24,2.2
-3.788e-06,2.24,2.2
-3.784e-06,2.22,2.22
-3.780e-06,2.24,2.2
-3.776e-06,2.26,2.2
-3.772e-06,2.24,2.22
-3.768e-06,2.24,2.2
-3.764e-06,2.24,2.2
-3.760e-06,2.24,2.22
-3.756e-06,2.26,2.2
-3.752e-06,2.24,2.2
-3.748e-06,2.24,2.2
-3.744e-06,2.24,2.2
-3.740e-06,2.24,2.2
-3.736e-06,2.24,2.2
-3.732e-06,2.24,2.2
-3.728e-06,2.24,2.2
-3.724e-06,2.24,2.2
-3.720e-06,2.24,2.2
-3.716e-06,2.22,2.2
-3.712e-06,2.24,2.2
-3.708e-06,2.24,2.2
-3.704e-06,2.24,2.2
-3.700e-06,2.24,2.18
-3.696e-06,2.24,2.18
-3.692e-06,2.22,2.18
-3.688e-06,2.22,2.18
-3.684e-06,2.24,2.18
-3.680e-06,2.24,2.18
-3.676e-06,2.22,2.18
-3.672e-06,2.22,2.18
-3.668e-06,2.22,2.2
-3.664e-06,2.22,2.18
-3.660e-06,2.22,2.18
-3.656e-06,2.22,2.18
-3.652e-06,2.24,2.18
-3.648e-06,2.22,2.18
-3.644e-06,2.22,2.18
-3.640e-06,2.22,2.16
-3.636e-06,2.22,2.16
-3.632e-06,2.22,2.16
-3.628e-06,2.22,2.18
-3.624e-06,2.2,2.16
-3.620e-06,2.2,2.16
-3.616e-06,2.2,2.16
-3.612e-06,2.2,2.16
-3.608e-06,2.2,2.14
-3.604e-06,2.2,2.14
-3.600e-06,2.2,2.14
-3.596e-06,2.2,2.14
-3.592e-06,2.2,2.14
-3.588e-06,2.2,2.14
-3.584e-06,2.2,2.14
-3.580e-06,2.18,2.14
-3.576e-06,2.18,2.14
-3.572e-06,2.18,2.14
-3.568e-06,2.18,2.14
-3.564e-06,2.18,2.12
-3.560e-06,2.2,2.12
-3.556e-06,2.18,2.12
-3.552e-06,2.18,2.12
-3.548e-06,2.16,2.12
-3.544e-06,2.16,2.1
-3.540e-06,2.16,2.1
-3.536e-06,2.16,2.1
-3.532e-06,2.16,2.1
-3.528e-06,2.16,2.1
-3.524e-06,2.16,2.08
-3.520e-06,2.16,2.08
-3.516e-06,2.14,2.08
-3.512e-06,2.14,2.08
-3.508e-06,2.14,2.08
-3.504e-06,2.14,2.08
-3.500e-06,2.12,2.06
-3.496e-06,2.12,2.06
-3.492e-06,2.12,2.06
-3.488e-06,2.12,2.04
-3.484e-06,2.12,2.04
-3.480e-06,2.12,2.04
-3.476e-06,2.12,2.04
-3.472e-06,2.1,2.02
-3.468e-06,2.1,2.02
-3.464e-06,2.1,2.02
-3.460e-06,2.1,2.02
-3.456e-06,2.08,2.02
-3.452e-06,2.08,2
-3.448e-06,2.08,2
-3.444e-06,2.08,2
-3.440e-06,2.08,2
-3.436e-06,2.08,1.98
-3.432e-06,2.06,1.98
-3.428e-06,2.06,2
-3.424e-06,2.06,1.98
-3.420e-06,2.06,1.98
-3.416e-06,2.06,1.98
-3.412e-06,2.04,1.96
-3.408e-06,2.04,1.96
-3.404e-06,2.04,1.96
-3.400e-06,2.04,1.94
-3.396e-06,2.02,1.94
-3.392e-06,2.02,1.94
-3.388e-06,2.02,1.94
-3.384e-06,2.02,1.92
-3.380e-06,2.02,1.92
-3.376e-06,2,1.9
-3.372e-06,2,1.9
-3.368e-06,2,1.9
-3.364e-06,1.98,1.9
-3.360e-06,1.98,1.9
-3.356e-06,1.96,1.88
-3.352e-06,1.98,1.9
-3.348e-06,1.98,1.88
-3.344e-06,1.98,1.88
-3.340e-06,1.96,1.86
-3.336e-06,1.94,1.86
-3.332e-06,1.94,1.86
-3.328e-06,1.94,1.84
-3.324e-06,1.94,1.84
-3.320e-06,1.94,1.84
-3.316e-06,1.92,1.82
-3.312e-06,1.92,1.84
-3.308e-06,1.92,1.82
-3.304e-06,1.92,1.82
-3.300e-06,1.9,1.8
-3.296e-06,1.9,1.8
-3.292e-06,1.9,1.8
-3.288e-06,1.88,1.8
-3.284e-06,1.88,1.78
-3.280e-06,1.88,1.78
-3.276e-06,1.88,1.78
-3.272e-06,1.86,1.76
-3.268e-06,1.86,1.76
-3.264e-06,1.86,1.76
-3.260e-06,1.84,1.74
-3.256e-06,1.84,1.74
-3.252e-06,1.82,1.74
-3.248e-06,1.82,1.72
-3.244e-06,1.82,1.72
-3.240e-06,1.82,1.72
-3.236e-06,1.8,1.7
-3.232e-06,1.8,1.7
-3.228e-06,1.8,1.68
-3.224e-06,1.78,1.66
-3.220e-06,1.76,1.68
-3.216e-06,1.76,1.66
-3.212e-06,1.76,1.66
-3.208e-06,1.78,1.66
-3.204e-06,1.76,1.64
-3.200e-06,1.74,1.64
-3.196e-06,1.74,1.64
-3.192e-06,1.72,1.62
-3.188e-06,1.74,1.62
-3.184e-06,1.72,1.62
-3.180e-06,1.7,1.6
-3.176e-06,1.7,1.6
-3.172e-06,1.7,1.58
-3.168e-06,1.7,1.56
-3.164e-06,1.68,1.58
-3.160e-06,1.68,1.56
-3.156e-06,1.66,1.56
-3.152e-06,1.66,1.54
-3.148e-06,1.64,1.54
-3.144e-06,1.64,1.54
-3.140e-06,1.64,1.52
-3.136e-06,1.64,1.52
-3.132e-06,1.62,1.5
-3.128e-06,1.62,1.5
-3.124e-06,1.6,1.5
-3.120e-06,1.6,1.48
-3.116e-06,1.6,1.48
-3.112e-06,1.6,1.46
-3.108e-06,1.58,1.46
-3.104e-06,1.56,1.44
-3.100e-06,1.56,1.44
-3.096e-06,1.54,1.44
-3.092e-06,1.56,1.42
-3.088e-06,1.54,1.42
-3.084e-06,1.52,1.42
-3.080e-06,1.52,1.4
-3.076e-06,1.52,1.4
-3.072e-06,1.5,1.38
-3.068e-06,1.5,1.38
-3.064e-06,1.48,1.36
-3.060e-06,1.48,1.36
-3.056e-06,1.46,1.36
-3.052e-06,1.46,1.34
-3.048e-06,1.46,1.32
-3.044e-06,1.44,1.32
-3.040e-06,1.46,1.32
-3.036e-06,1.44,1.32
-3.032e-06,1.44,1.3
-3.028e-06,1.42,1.28
-3.024e-06,1.42,1.28
-3.020e-06,1.4,1.28
-3.016e-06,1.38,1.26
-3.012e-06,1.38,1.24
-3.008e-06,1.38,1.24
-3.004e-06,1.36,1.24
-3.000e-06,1.34,1.22
-2.996e-06,1.34,1.2
-2.992e-06,1.34,1.2
-2.988e-06,1.32,1.2
-2.984e-06,1.32,1.2
-2.980e-06,1.3,1.18
-2.976e-06,1.3,1.16
-2.972e-06,1.28,1.16
-2.968e-06,1.28,1.14
-2.964e-06,1.26,1.14
-2.960e-06,1.26,1.12
-2.956e-06,1.26,1.12
-2.952e-06,1.24,1.1
-2.948e-06,1.24,1.1
-2.944e-06,1.22,1.1
-2.940e-06,1.2,1.08
-2.936e-06,1.2,1.08
-2.932e-06,1.2,1.08
-2.928e-06,1.18,1.06
-2.924e-06,1.18,1.04
-2.920e-06,1.16,1.04
-2.916e-06,1.14,1.02
-2.912e-06,1.14,1.02
-2.908e-06,1.14,1.02
-2.904e-06,1.14,1
-2.900e-06,1.12,0.98
-2.896e-06,1.1,0.98
-2.892e-06,1.1,0.98
-2.888e-06,1.08,0.96
-2.884e-06,1.08,0.94
-2.880e-06,1.08,0.94
-2.876e-06,1.06,0.94
-2.872e-06,1.06,0.92
-2.868e-06,1.04,0.92
-2.864e-06,1.04,0.9
-2.860e-06,1.02,0.9
-2.856e-06,1,0.88
-2.852e-06,1,0.88
-2.848e-06,0.98,0.86
-2.844e-06,0.98,0.86
-2.840e-06,0.96,0.84
-2.836e-06,0.96,0.82
-2.832e-06,0.96,0.82
-2.828e-06,0.94,0.8
-2.824e-06,0.92,0.8
-2.820e-06,0.92,0.78
-2.816e-06,0.9,0.78
-2.812e-06,0.9,0.76
-2.808e-06,0.88,0.76
-2.804e-06,0.88,0.74
-2.800e-06,0.88,0.74
-2.796e-06,0.86,0.72
-2.792e-06,0.84,0.72
-2.788e-06,0.84,0.7
-2.784e-06,0.82,0.68
-2.780e-06,0.82,0.68
-2.776e-06,0.8,0.68
-2.772e-06,0.8,0.66
-2.768e-06,0.78,0.66
-2.764e-06,0.78,0.64
-2.760e-06,0.76,0.64
-2.756e-06,0.76,0.62
-2.752e-06,0.74,0.62
-2.748e-06,0.72,0.6
-2.744e-06,0.72,0.6
-2.740e-06,0.72,0.58
-2.736e-06,0.7,0.56
-2.732e-06,0.68,0.54
-2.728e-06,0.68,0.54
-2.724e-06,0.66,0.54
-2.720e-06,0.66,0.52
-2.716e-06,0.64,0.52
-2.712e-06,0.64,0.5
-2.708e-06,0.62,0.48
-2.704e-06,0.62,0.48
-2.700e-06,0.6,0.46
-2.696e-06,0.6,0.46
-2.692e-06,0.58,0.44
-2.688e-06,0.56,0.44
-2.684e-06,0.56,0.42
-2.680e-06,0.56,0.4
-2.676e-06,0.54,0.4
-2.672e-06,0.52,0.4
-2.668e-06,0.5,0.38
-2.664e-06,0.5,0.38
-2.660e-06,0.5,0.36
-2.656e-06,0.48,0.34
-2.652e-06,0.48,0.34
-2.648e-06,0.46,0.34
-2.644e-06,0.46,0.32
-2.640e-06,0.44,0.3
-2.636e-06,0.44,0.3
-2.632e-06,0.4,0.3
-2.628e-06,0.4,0.28
-2.624e-06,0.4,0.26
-2.620e-06,0.38,0.26
-2.616e-06,0.36,0.24
-2.612e-06,0.36,0.22
-2.608e-06,0.36,0.22
-2.604e-06,0.34,0.2
-2.600e-06,0.32,0.2
-2.596e-06,0.32,0.2
-2.592e-06,0.3,0.18
-2.588e-06,0.28,0.18
-2.584e-06,0.28,0.16
-2.580e-06,0.28,0.14
-2.576e-06,0.26,0.14
-2.572e-06,0.26,0.12
-2.568e-06,0.26,0.1
-2.564e-06,0.24,0.1
-2.560e-06,0.22,0.1
-2.556e-06,0.2,0.08
-2.552e-06,0.2,0.06
-2.548e-06,0.2,0.06
-2.544e-06,0.18,0.06
-2.540e-06,0.16,0.04
-2.536e-06,0.16,0.02
-2.532e-06,0.14,0
-2.528e-06,0.12,0
-2.524e-06,0.12,0
-2.520e-06,0.12,-0.02
-2.516e-06,0.1,-0.04
-2.512e-06,0.1,-0.04
-2.508e-06,0.08,-0.06
-2.504e-06,0.06,-0.06
-2.500e-06,0.04,-0.08
