min.x,δ(min.x),min.y,δ(min.y),max.x,δ(max.x),max.y,δ(max.y)
366.4805,0.308,-0.006999999999999999,0.02,367.007,0.28500000000000003,0.011,0.02
367.531,0.303,-0.006999999999999999,0.02,368.057,0.279,0.011,0.02
368.5815,0.298,-0.006999999999999999,0.02,369.1075,0.272,0.011,0.02
369.632,0.293,-0.006999999999999999,0.02,370.15849999999995,0.266,0.011,0.02
370.6825,0.28800000000000003,-0.006999999999999999,0.02,371.2085,0.26,0.011,0.02
371.733,0.28300000000000003,-0.006999999999999999,0.02,372.259,0.251,0.011,0.02
372.783,0.277,-0.006999999999999999,0.02,373.309,0.243,0.011,0.02
373.833,0.269,-0.006999999999999999,0.02,374.3595,0.23600000000000002,0.011,0.02
374.884,0.263,-0.006999999999999999,0.02,375.4105,0.226,0.011,0.02
375.9345,0.256,-0.006999999999999999,0.02,376.461,0.217,0.011,0.02
376.9845,0.248,-0.006999999999999999,0.02,377.5115,0.20800000000000002,0.011,0.02
378.034,0.23700000000000002,-0.006999999999999999,0.02,378.563,0.191,0.011,0.02
379.084,0.227,-0.006999999999999999,0.02,379.61549999999994,0.178,0.011,0.02
380.1355,0.22,-0.006999999999999999,0.02,380.6645,0.168,0.011,0.02
381.186,0.209,-0.006999999999999999,0.02,381.717,0.153,0.011,0.02
382.2375,0.196,-0.006999999999999999,0.02,382.767,0.133,0.011,0.02
383.28900000000004,0.187,-0.006999999999999999,0.02,383.8225,0.11,0.011,0.02
384.3385,0.162,-0.006999999999999999,0.02,384.85799999999995,0.401,0.006000000000000002,0.02
385.3925,0.136,-0.006999999999999999,0.02,385.9045,0.396,0.006000000000000002,0.02
386.43850000000003,0.116,-0.006999999999999999,0.02,386.953,0.395,0.006000000000000002,0.02
387.49050000000005,0.098,-0.006999999999999999,0.02,387.99750000000006,0.394,0.006000000000000002,0.02
388.52299999999997,0.427,-0.002,0.02,389.04900000000004,0.393,0.006000000000000002,0.02
389.57550000000003,0.422,-0.002,0.02,390.0925,0.384,0.006000000000000002,0.02
390.60749999999996,0.42,-0.002,0.02,391.125,0.391,0.006000000000000002,0.02
391.651,0.429,-0.002,0.02,392.173,0.387,0.006000000000000002,0.02
392.6995,0.424,-0.002,0.02,393.22150000000005,0.384,0.006000000000000002,0.02
393.74800000000005,0.419,-0.002,0.02,394.27,0.383,0.006000000000000002,0.02
394.795,0.419,-0.002,0.02,395.318,0.377,0.006000000000000002,0.02
395.8445,0.418,-0.002,0.02,396.3675,0.37,0.006000000000000002,0.02
396.8915,0.41200000000000003,-0.002,0.02,397.40749999999997,0.366,0.006000000000000002,0.02
397.9365,0.41400000000000003,-0.002,0.02,398.4605,0.364,0.006000000000000002,0.02
398.983,0.41100000000000003,-0.002,0.02,399.50600000000003,0.365,0.006000000000000002,0.02
400.031,0.40700000000000003,-0.002,0.02,400.5565,0.358,0.006000000000000002,0.02
401.081,0.403,-0.002,0.02,401.604,0.35100000000000003,0.006000000000000002,0.02
402.1255,0.396,-0.002,0.02,402.652,0.339,0.006000000000000002,0.02
403.17499999999995,0.391,-0.002,0.02,403.697,0.323,0.006000000000000002,0.02
404.2285,0.384,-0.002,0.02,404.7445,0.318,0.006000000000000002,0.02
405.27000000000004,0.377,-0.002,0.02,405.794,0.307,0.006000000000000002,0.02
406.3235,0.368,-0.002,0.02,406.842,0.291,0.006000000000000002,0.02
407.368,0.361,-0.002,0.02,407.893,0.271,0.006000000000000002,0.02
408.41499999999996,0.34900000000000003,-0.002,0.02,408.943,0.269,0.006000000000000002,0.02
409.46549999999996,0.336,-0.002,0.02,409.9915,0.256,0.006000000000000002,0.02
410.515,0.323,-0.002,0.02,411.03999999999996,0.23500000000000001,0.006000000000000002,0.02
411.562,0.309,-0.002,0.02,412.089,0.211,0.006000000000000002,0.02
412.61,0.293,-0.002,0.02,413.14099999999996,0.177,0.006000000000000002,0.02
413.6585,0.274,-0.002,0.02,414.20799999999997,0.105,0.006000000000000002,0.02
414.707,0.253,-0.002,0.02,415.238,0.809,0.002,0.02
415.756,0.227,-0.002,0.02,416.2905,0.842,0.002,0.02
416.808,0.193,-0.002,0.02,422.3125,10.816,0.002,0.02
