min.x,δ(min.x),min.y,δ(min.y),ln(min.y),δ(ln(min.y)),max.x,δ(max.x),max.y,δ(max.y),ln(max.y),δ(ln(max.y))
14.04,0.179,0.27749999999999997,0.02,-1.281934345795648,0.07207207207207209,15.003499999999999,0.08600000000000001,0.3205,0.02,-1.1378730026214123,0.062402496099843996
15.245000000000001,0.397,0.3165,0.02,-1.1504320373979062,0.0631911532385466,16.043000000000003,0.28700000000000003,0.34249999999999997,0.02,-1.071483621279857,0.05839416058394161
16.963,0.043000000000000003,-0.3425,0.02,-1.071483621279857,0.058394160583941604,17.5285,0.06,0.3255,0.02,-1.1223928173335131,0.06144393241167435
18.095000000000002,0.031,-0.3385,0.02,-1.0832311866298072,0.059084194977843424,18.66,0.051000000000000004,0.3205,0.02,-1.1378730026214123,0.062402496099843996
19.2255,0.058,-0.3295,0.02,-1.110178925039575,0.060698027314112286,19.7915,0.04,0.3125,0.02,-1.1631508098056809,0.064
20.3565,0.052000000000000005,-0.3295,0.02,-1.110178925039575,0.060698027314112286,20.9225,0.034,0.3075,0.02,-1.1792801917355644,0.06504065040650407
21.4875,0.046,-0.3255,0.02,-1.1223928173335131,0.06144393241167435,22.0545,0.018000000000000002,0.3035,0.02,-1.192373668482584,0.06589785831960461
22.61,0.057,-0.3165,0.02,-1.1504320373979062,0.0631911532385466,23.1825,0.058,0.2985,0.02,-1.2089853461494804,0.06700167504187605
23.7485,0.03,-0.3115,0.02,-1.1663559407546291,0.06420545746388444,24.313,0.053,0.2945,0.02,-1.2224762758904957,0.06791171477079797
24.879500000000004,0.022,-0.3075,0.02,-1.1792801917355644,0.06504065040650407,25.4435,0.046,0.2905,0.02,-1.2361517026901712,0.06884681583476765
26.0075,0.062,-0.2985,0.02,-1.2089853461494804,0.06700167504187605,26.5725,0.046,0.2855,0.02,-1.2535132498860722,0.07005253940455342
27.1375,0.058,-0.2905,0.02,-1.2361517026901712,0.06884681583476765,27.702500000000004,0.042,0.2855,0.02,-1.2535132498860722,0.07005253940455342
28.2665,0.058,-0.28550000000000003,0.02,-1.253513249886072,0.07005253940455342,28.8315,0.04,0.2815,0.02,-1.267622831402392,0.07104795737122559
29.396,0.059000000000000004,-0.28150000000000003,0.02,-1.2676228314023918,0.07104795737122557,29.961000000000002,0.039,0.27749999999999997,0.02,-1.281934345795648,0.07207207207207209
30.525,0.057,-0.2775,0.02,-1.2819343457956478,0.07207207207207207,31.089499999999997,0.04,0.2725,0.02,-1.3001166648788383,0.07339449541284403
31.6535,0.056,-0.2725,0.02,-1.3001166648788383,0.07339449541284403,32.2185,0.04,0.2685,0.02,-1.3149043650332175,0.07448789571694599
32.783,0.059000000000000004,-0.2635,0.02,-1.33370191100072,0.07590132827324478,33.347,0.045,0.2685,0.02,-1.3149043650332175,0.07448789571694599
33.911,0.061,-0.2595,0.02,-1.3489985763761936,0.07707129094412331,34.475500000000004,0.05,0.2645,0.02,-1.3299140276837829,0.07561436672967864
35.0395,0.066,-0.2555,0.02,-1.3645328693383778,0.07827788649706457,35.6035,0.054,0.2595,0.02,-1.3489985763761936,0.07707129094412331
36.1705,0.018000000000000002,-0.2555,0.02,-1.3645328693383778,0.07827788649706457,36.732,0.057,0.2555,0.02,-1.3645328693383778,0.07827788649706457
37.297,0.025,-0.2465,0.02,-1.4003932854993923,0.08113590263691683,37.86,0.063,0.2555,0.02,-1.3645328693383778,0.07827788649706457
38.425,0.037,-0.2425,0.02,-1.4167535686045991,0.08247422680412371,38.988,0.069,0.2505,0.02,-1.3842963584572177,0.07984031936127745
39.552,0.045,-0.23750000000000002,0.02,-1.4375876555074412,0.08421052631578947,40.1165,0.032,0.2505,0.02,-1.3842963584572177,0.07984031936127745
40.68,0.055,-0.2335,0.02,-1.454573201873185,0.08565310492505353,41.2435,0.046,0.2465,0.02,-1.4003932854993923,0.08113590263691683
41.806999999999995,0.061,-0.2295,0.02,-1.4718522494815371,0.08714596949891068,42.371,0.055,0.2425,0.02,-1.4167535686045991,0.08247422680412371
42.935,0.07100000000000001,-0.2245,0.02,-1.493879571799828,0.08908685968819599,43.4985,0.066,0.2375,0.02,-1.4375876555074412,0.08421052631578949
44.062999999999995,0.037,-0.2245,0.02,-1.493879571799828,0.08908685968819599,44.627500000000005,0.026000000000000002,0.2375,0.02,-1.4375876555074412,0.08421052631578949
45.19,0.051000000000000004,-0.2205,0.02,-1.5118575840952364,0.09070294784580499,45.7535,0.044,0.23349999999999999,0.02,-1.4545732018731852,0.08565310492505354
46.3165,0.062,-0.2155,0.02,-1.5347943694383346,0.09280742459396753,46.88,0.059000000000000004,0.22949999999999998,0.02,-1.4718522494815374,0.08714596949891068
47.443999999999996,0.07100000000000001,-0.2115,0.02,-1.5535302804958044,0.09456264775413713,48.007000000000005,0.069,0.2245,0.02,-1.493879571799828,0.08908685968819599
48.5715,0.038,-0.2115,0.02,-1.5535302804958044,0.09456264775413713,49.136,0.033,0.2245,0.02,-1.493879571799828,0.08908685968819599
49.698,0.057,-0.20750000000000002,0.02,-1.572623939311384,0.09638554216867469,50.261500000000005,0.054,0.2205,0.02,-1.5118575840952364,0.09070294784580499
50.8245,0.07200000000000001,-0.1985,0.02,-1.616966178854892,0.10075566750629722,51.388,0.069,0.2205,0.02,-1.5118575840952364,0.09070294784580499
51.952,0.039,-0.1985,0.02,-1.616966178854892,0.10075566750629722,52.516,0.035,0.2205,0.02,-1.5118575840952364,0.09070294784580499
53.077999999999996,0.059000000000000004,-0.1945,0.02,-1.637323115923636,0.10282776349614396,53.6415,0.058,0.2165,0.02,-1.5301647315395925,0.09237875288683603
54.204,0.073,-0.1895,0.02,-1.663366254459656,0.10554089709762533,54.767500000000005,0.07200000000000001,0.2115,0.02,-1.5535302804958044,0.09456264775413713
55.331500000000005,0.042,-0.1895,0.02,-1.663366254459656,0.10554089709762533,55.895,0.039,0.2115,0.02,-1.5535302804958044,0.09456264775413713
56.4575,0.064,-0.1855,0.02,-1.6847003969346472,0.1078167115902965,57.020500000000006,0.062,0.2075,0.02,-1.5726239393113841,0.0963855421686747
57.5865,0.024,-0.1855,0.02,-1.6847003969346472,0.1078167115902965,58.15,0.019,0.2075,0.02,-1.5726239393113841,0.0963855421686747
58.71,0.055,-0.1815,0.02,-1.7064996252772315,0.11019283746556474,59.273,0.053,0.20249999999999999,0.02,-1.5970153924355432,0.09876543209876544
59.836,0.075,-0.17650000000000002,0.02,-1.7344344026087855,0.11331444759206798,60.39849999999999,0.074,0.19849999999999998,0.02,-1.6169661788548921,0.10075566750629725
60.9625,0.048,-0.17650000000000002,0.02,-1.7344344026087855,0.11331444759206798,61.525499999999994,0.044,0.19849999999999998,0.02,-1.6169661788548921,0.10075566750629725
62.088,0.069,-0.17250000000000001,0.02,-1.7573580425107225,0.11594202898550723,62.651,0.067,0.1945,0.02,-1.637323115923636,0.10282776349614396
63.214999999999996,0.037,-0.17250000000000001,0.02,-1.7573580425107225,0.11594202898550723,63.778,0.035,0.1945,0.02,-1.637323115923636,0.10282776349614396
64.33999999999999,0.067,-0.1675,0.02,-1.7867719277170158,0.11940298507462686,64.9025,0.066,0.1895,0.02,-1.663366254459656,0.10554089709762533
65.4675,0.036000000000000004,-0.1675,0.02,-1.7867719277170158,0.11940298507462686,66.03,0.033,0.1895,0.02,-1.663366254459656,0.10554089709762533
66.5915,0.068,-0.1635,0.02,-1.810942288644829,0.12232415902140673,67.1545,0.066,0.1855,0.02,-1.6847003969346472,0.1078167115902965
67.7185,0.036000000000000004,-0.1635,0.02,-1.810942288644829,0.12232415902140673,68.2825,0.028,0.1855,0.02,-1.6847003969346472,0.1078167115902965
68.843,0.067,-0.1595,0.02,-1.8357113567572378,0.12539184952978055,69.4055,0.066,0.1815,0.02,-1.7064996252772315,0.11019283746556474
69.97,0.035,-0.1545,0.02,-1.867561182644337,0.12944983818770228,70.5325,0.032,0.1855,0.02,-1.6847003969346472,0.1078167115902965
71.094,0.067,-0.1505,0.02,-1.8937921947932066,0.132890365448505,71.6565,0.066,0.1815,0.02,-1.7064996252772315,0.11019283746556474
72.2205,0.034,-0.1505,0.02,-1.8937921947932066,0.132890365448505,72.7835,0.034,0.1815,0.02,-1.7064996252772315,0.11019283746556474
73.345,0.07100000000000001,-0.14650000000000002,0.02,-1.920729850525015,0.136518771331058,73.907,0.07100000000000001,0.1725,0.02,-1.7573580425107227,0.11594202898550726
74.471,0.043000000000000003,-0.1505,0.02,-1.8937921947932066,0.132890365448505,75.0335,0.042,0.1725,0.02,-1.7573580425107227,0.11594202898550726
75.595,0.075,-0.14650000000000002,0.02,-1.920729850525015,0.136518771331058,76.158,0.075,0.16849999999999998,0.02,-1.7808195291897206,0.11869436201780417
76.7205,0.05,-0.14650000000000002,0.02,-1.920729850525015,0.136518771331058,77.2835,0.048,0.16849999999999998,0.02,-1.7808195291897206,0.11869436201780417
77.8455,0.082,-0.14150000000000001,0.02,-1.9554555618988447,0.14134275618374556,78.408,0.081,0.1595,0.02,-1.8357113567572378,0.12539184952978055
78.97099999999999,0.059000000000000004,-0.14650000000000002,0.02,-1.920729850525015,0.136518771331058,79.5335,0.058,0.1595,0.02,-1.8357113567572378,0.12539184952978055
80.0955,0.08600000000000001,-0.14150000000000001,0.02,-1.9554555618988447,0.14134275618374556,80.658,0.085,0.1545,0.02,-1.867561182644337,0.12944983818770228
81.2205,0.064,-0.14150000000000001,0.02,-1.9554555618988447,0.14134275618374556,81.7835,0.064,0.1545,0.02,-1.867561182644337,0.12944983818770228
82.3475,0.028,-0.14150000000000001,0.02,-1.9554555618988447,0.14134275618374556,82.9105,0.03,0.1545,0.02,-1.867561182644337,0.12944983818770228
83.4705,0.074,-0.1375,0.02,-1.984131361875511,0.14545454545454545,84.0325,0.074,0.1505,0.02,-1.8937921947932066,0.132890365448505
84.59599999999999,0.049,-0.1375,0.02,-1.984131361875511,0.14545454545454545,85.158,0.049,0.1505,0.02,-1.8937921947932066,0.132890365448505
85.71950000000001,0.08600000000000001,-0.1335,0.02,-2.0136538011418326,0.149812734082397,86.2825,0.08600000000000001,0.1465,0.02,-1.9207298505250152,0.13651877133105803
86.845,0.065,-0.1335,0.02,-2.0136538011418326,0.149812734082397,87.40750000000001,0.066,0.1415,0.02,-1.9554555618988447,0.1413427561837456
87.97149999999999,0.034,-0.1375,0.02,-1.984131361875511,0.14545454545454545,88.534,0.035,0.1415,0.02,-1.9554555618988447,0.1413427561837456
89.0945,0.08,-0.1335,0.02,-2.0136538011418326,0.149812734082397,89.6565,0.082,0.13749999999999998,0.02,-1.9841313618755112,0.14545454545454548
90.22,0.057,-0.1335,0.02,-2.0136538011418326,0.149812734082397,90.782,0.059000000000000004,0.13749999999999998,0.02,-1.9841313618755112,0.14545454545454548
91.3435,0.09,-0.1285,0.02,-2.0518263746468626,0.1556420233463035,91.9055,0.092,0.1335,0.02,-2.0136538011418326,0.149812734082397
92.4685,0.07200000000000001,-0.1285,0.02,-2.0518263746468626,0.1556420233463035,93.031,0.073,0.1335,0.02,-2.0136538011418326,0.149812734082397
93.594,0.045,-0.1285,0.02,-2.0518263746468626,0.1556420233463035,94.1565,0.048,0.1335,0.02,-2.0136538011418326,0.149812734082397
94.717,0.089,-0.1245,0.02,-2.083449563077375,0.1606425702811245,95.27950000000001,0.09,0.1285,0.02,-2.0518263746468626,0.1556420233463035
95.8425,0.07,-0.1245,0.02,-2.083449563077375,0.1606425702811245,96.404,0.07100000000000001,0.1245,0.02,-2.083449563077375,0.1606425702811245
96.96799999999999,0.043000000000000003,-0.1285,0.02,-2.0518263746468626,0.1556420233463035,97.53,0.045,0.1245,0.02,-2.083449563077375,0.1606425702811245
98.09100000000001,0.089,-0.1245,0.02,-2.083449563077375,0.1606425702811245,98.653,0.091,0.1205,0.02,-2.1161055260514274,0.16597510373443985
99.2155,0.07,-0.1245,0.02,-2.083449563077375,0.1606425702811245,99.77799999999999,0.073,0.1205,0.02,-2.1161055260514274,0.16597510373443985
100.3405,0.044,-0.1245,0.02,-2.083449563077375,0.1606425702811245,100.90350000000001,0.048,0.1205,0.02,-2.1161055260514274,0.16597510373443985
101.4635,0.092,-0.11950000000000001,0.02,-2.1244389076105716,0.16736401673640167,102.026,0.095,0.11549999999999999,0.02,-2.158484749020289,0.17316017316017318
102.5885,0.074,-0.1155,0.02,-2.158484749020289,0.17316017316017315,103.15050000000001,0.078,0.1205,0.02,-2.1161055260514274,0.16597510373443985
103.714,0.049,-0.1155,0.02,-2.158484749020289,0.17316017316017315,104.27550000000001,0.054,0.1205,0.02,-2.1161055260514274,0.16597510373443985
104.837,0.093,-0.1115,0.02,-2.1937306880819634,0.17937219730941703,105.399,0.097,0.11149999999999999,0.02,-2.193730688081964,0.17937219730941706
105.9615,0.076,-0.1155,0.02,-2.158484749020289,0.17316017316017315,106.52349999999998,0.08,0.11149999999999999,0.02,-2.193730688081964,0.17937219730941706
107.0865,0.054,-0.1155,0.02,-2.158484749020289,0.17316017316017315,107.6485,0.06,0.11149999999999999,0.02,-2.193730688081964,0.17937219730941706
108.2095,0.10200000000000001,-0.1115,0.02,-2.1937306880819634,0.17937219730941703,108.7775,0.02,0.11149999999999999,0.02,-2.193730688081964,0.17937219730941706
109.33449999999999,0.08600000000000001,-0.10650000000000001,0.02,-2.239610293832657,0.18779342723004694,109.896,0.089,0.11149999999999999,0.02,-2.193730688081964,0.17937219730941706
110.45899999999999,0.067,-0.10650000000000001,0.02,-2.239610293832657,0.18779342723004694,111.02050000000001,0.07,0.11149999999999999,0.02,-2.193730688081964,0.17937219730941706
111.5855,0.036000000000000004,-0.10650000000000001,0.02,-2.239610293832657,0.18779342723004694,112.1465,0.042,0.1065,0.02,-2.239610293832657,0.18779342723004697
112.7065,0.094,-0.10650000000000001,0.02,-2.239610293832657,0.18779342723004694,113.269,0.097,0.1025,0.02,-2.277892480403674,0.1951219512195122
113.83099999999999,0.077,-0.10650000000000001,0.02,-2.239610293832657,0.18779342723004694,114.39349999999999,0.08,0.1025,0.02,-2.277892480403674,0.1951219512195122
114.95599999999999,0.053,-0.10650000000000001,0.02,-2.239610293832657,0.18779342723004694,115.5185,0.058,0.1025,0.02,-2.277892480403674,0.1951219512195122
116.07900000000001,0.105,-0.10250000000000001,0.02,-2.277892480403674,0.19512195121951217,116.641,0.109,0.09849999999999999,0.02,-2.317698730804094,0.20304568527918784
117.2035,0.09,-0.10250000000000001,0.02,-2.277892480403674,0.19512195121951217,117.7655,0.094,0.09849999999999999,0.02,-2.317698730804094,0.20304568527918784
118.328,0.07100000000000001,-0.10250000000000001,0.02,-2.277892480403674,0.19512195121951217,118.89000000000001,0.077,0.09849999999999999,0.02,-2.317698730804094,0.20304568527918784
119.45349999999999,0.044,-0.10250000000000001,0.02,-2.277892480403674,0.19512195121951217,120.01450000000001,0.054,0.09849999999999999,0.02,-2.317698730804094,0.20304568527918784
120.57549999999999,0.1,-0.0985,0.02,-2.3176987308040937,0.20304568527918782,121.13799999999999,0.105,0.0935,0.02,-2.369793842687496,0.21390374331550802
121.7,0.085,-0.0985,0.02,-2.3176987308040937,0.20304568527918782,122.262,0.091,0.0935,0.02,-2.369793842687496,0.21390374331550802
122.8245,0.066,-0.0985,0.02,-2.3176987308040937,0.20304568527918782,123.38650000000001,0.074,0.0935,0.02,-2.369793842687496,0.21390374331550802
123.95049999999999,0.038,-0.0985,0.02,-2.3176987308040937,0.20304568527918782,124.5115,0.05,0.0935,0.02,-2.369793842687496,0.21390374331550802
125.07199999999999,0.105,-0.0935,0.02,-2.369793842687496,0.21390374331550802,125.634,0.109,0.0895,0.02,-2.4135166537013273,0.223463687150838
126.1965,0.09,-0.0935,0.02,-2.369793842687496,0.21390374331550802,126.758,0.095,0.0895,0.02,-2.4135166537013273,0.223463687150838
