Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-08,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.2
Label,,
TIME,CH1,CH2
-1.000e-06,0.18,0.232
-9.990e-07,0.24,0.248
-9.980e-07,0.3,0.264
-9.970e-07,0.38,0.272
-9.960e-07,0.44,0.288
-9.950e-07,0.5,0.304
-9.940e-07,0.58,0.32
-9.930e-07,0.64,0.336
-9.920e-07,0.7,0.344
-9.910e-07,0.78,0.36
-9.900e-07,0.84,0.376
-9.890e-07,0.9,0.384
-9.880e-07,0.96,0.392
-9.870e-07,1.02,0.408
-9.860e-07,1.08,0.416
-9.850e-07,1.14,0.424
-9.840e-07,1.2,0.44
-9.830e-07,1.26,0.448
-9.820e-07,1.32,0.456
-9.810e-07,1.38,0.464
-9.800e-07,1.42,0.472
-9.790e-07,1.48,0.48
-9.780e-07,1.52,0.488
-9.770e-07,1.58,0.488
-9.760e-07,1.62,0.496
-9.750e-07,1.66,0.504
-9.740e-07,1.7,0.512
-9.730e-07,1.76,0.512
-9.720e-07,1.8,0.52
-9.710e-07,1.84,0.52
-9.700e-07,1.88,0.528
-9.690e-07,1.92,0.528
-9.680e-07,1.94,0.528
-9.670e-07,1.98,0.528
-9.660e-07,2,0.536
-9.650e-07,2.02,0.536
-9.640e-07,2.06,0.528
-9.630e-07,2.08,0.528
-9.620e-07,2.1,0.528
-9.610e-07,2.12,0.528
-9.600e-07,2.14,0.528
-9.590e-07,2.16,0.52
-9.580e-07,2.16,0.52
-9.570e-07,2.18,0.52
-9.560e-07,2.2,0.512
-9.550e-07,2.2,0.504
-9.540e-07,2.22,0.504
-9.530e-07,2.22,0.496
-9.520e-07,2.24,0.488
-9.510e-07,2.24,0.488
-9.500e-07,2.24,0.48
-9.490e-07,2.24,0.472
-9.480e-07,2.22,0.464
-9.470e-07,2.22,0.456
-9.460e-07,2.2,0.448
-9.450e-07,2.2,0.432
-9.440e-07,2.18,0.424
-9.430e-07,2.16,0.416
-9.420e-07,2.14,0.408
-9.410e-07,2.14,0.4
-9.400e-07,2.1,0.384
-9.390e-07,2.08,0.376
-9.380e-07,2.06,0.368
-9.370e-07,2.04,0.352
-9.360e-07,2,0.344
-9.350e-07,1.98,0.328
-9.340e-07,1.94,0.312
-9.330e-07,1.92,0.304
-9.320e-07,1.88,0.288
-9.310e-07,1.84,0.272
-9.300e-07,1.8,0.256
-9.290e-07,1.76,0.248
-9.280e-07,1.72,0.232
-9.270e-07,1.68,0.216
-9.260e-07,1.64,0.2
-9.250e-07,1.58,0.184
-9.240e-07,1.54,0.168
-9.230e-07,1.48,0.152
-9.220e-07,1.44,0.144
-9.210e-07,1.38,0.128
-9.200e-07,1.34,0.112
-9.190e-07,1.28,0.096
-9.180e-07,1.22,0.08
-9.170e-07,1.16,0.064
-9.160e-07,1.1,0.048
-9.150e-07,1.04,0.032
-9.140e-07,0.98,0.016
-9.130e-07,0.92,0
-9.120e-07,0.86,-0.016
