Model,TBS1102C
Firmware Version,v2015-08-04-prequal4ch70_v1.3

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,4e-07,
Sample Interval,4e-09,
Filter Frequency,2e+08,
Record Length,2000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
2.19344e-04,-1.6,-1.4
2.19348e-04,-1.6,-1.4
2.19352e-04,-1.58,-1.4
2.19356e-04,-1.58,-1.4
2.19360e-04,-1.56,-1.4
2.19364e-04,-1.56,-1.4
2.19368e-04,-1.56,-1.42
2.19372e-04,-1.54,-1.4
2.19376e-04,-1.54,-1.42
2.19380e-04,-1.52,-1.42
2.19384e-04,-1.52,-1.42
2.19388e-04,-1.52,-1.4
2.19392e-04,-1.5,-1.42
2.19396e-04,-1.5,-1.42
2.19400e-04,-1.5,-1.42
2.19404e-04,-1.48,-1.42
2.19408e-04,-1.48,-1.42
2.19412e-04,-1.48,-1.42
2.19416e-04,-1.46,-1.44
2.19420e-04,-1.44,-1.42
2.19424e-04,-1.44,-1.42
2.19428e-04,-1.42,-1.42
2.19432e-04,-1.42,-1.42
2.19436e-04,-1.4,-1.42
2.19440e-04,-1.42,-1.42
2.19444e-04,-1.4,-1.44
2.19448e-04,-1.38,-1.42
2.19452e-04,-1.38,-1.42
2.19456e-04,-1.38,-1.44
2.19460e-04,-1.36,-1.44
2.19464e-04,-1.34,-1.44
2.19468e-04,-1.34,-1.42
2.19472e-04,-1.32,-1.42
2.19476e-04,-1.32,-1.42
2.19480e-04,-1.32,-1.42
2.19484e-04,-1.3,-1.42
2.19488e-04,-1.3,-1.42
2.19492e-04,-1.28,-1.42
2.19496e-04,-1.28,-1.42
2.19500e-04,-1.26,-1.42
2.19504e-04,-1.26,-1.42
2.19508e-04,-1.24,-1.44
2.19512e-04,-1.22,-1.44
2.19516e-04,-1.22,-1.42
2.19520e-04,-1.2,-1.42
2.19524e-04,-1.2,-1.42
2.19528e-04,-1.18,-1.42
2.19532e-04,-1.18,-1.42
2.19536e-04,-1.16,-1.42
2.19540e-04,-1.16,-1.44
2.19544e-04,-1.14,-1.44
2.19548e-04,-1.14,-1.44
2.19552e-04,-1.14,-1.44
2.19556e-04,-1.12,-1.42
2.19560e-04,-1.12,-1.42
2.19564e-04,-1.1,-1.42
2.19568e-04,-1.1,-1.44
2.19572e-04,-1.08,-1.44
2.19576e-04,-1.08,-1.44
2.19580e-04,-1.06,-1.42
2.19584e-04,-1.06,-1.42
2.19588e-04,-1.04,-1.44
2.19592e-04,-1.04,-1.42
2.19596e-04,-1.02,-1.42
2.19600e-04,-1.02,-1.42
2.19604e-04,-1.02,-1.4
2.19608e-04,-1,-1.4
2.19612e-04,-1,-1.4
2.19616e-04,-0.98,-1.42
2.19620e-04,-0.96,-1.42
2.19624e-04,-0.96,-1.42
2.19628e-04,-0.96,-1.42
2.19632e-04,-0.94,-1.42
2.19636e-04,-0.94,-1.42
2.19640e-04,-0.92,-1.4
2.19644e-04,-0.9,-1.4
2.19648e-04,-0.88,-1.4
2.19652e-04,-0.88,-1.4
2.19656e-04,-0.88,-1.4
2.19660e-04,-0.86,-1.4
2.19664e-04,-0.84,-1.4
2.19668e-04,-0.84,-1.42
2.19672e-04,-0.82,-1.4
2.19676e-04,-0.82,-1.42
2.19680e-04,-0.8,-1.4
2.19684e-04,-0.8,-1.4
2.19688e-04,-0.8,-1.4
2.19692e-04,-0.78,-1.38
2.19696e-04,-0.78,-1.38
2.19700e-04,-0.76,-1.38
2.19704e-04,-0.76,-1.38
2.19708e-04,-0.74,-1.38
2.19712e-04,-0.72,-1.4
2.19716e-04,-0.7,-1.38
2.19720e-04,-0.7,-1.38
2.19724e-04,-0.7,-1.38
2.19728e-04,-0.68,-1.38
2.19732e-04,-0.68,-1.38
2.19736e-04,-0.66,-1.38
2.19740e-04,-0.66,-1.38
2.19744e-04,-0.64,-1.36
2.19748e-04,-0.62,-1.36
2.19752e-04,-0.62,-1.38
2.19756e-04,-0.62,-1.36
2.19760e-04,-0.6,-1.36
2.19764e-04,-0.58,-1.36
2.19768e-04,-0.58,-1.36
2.19772e-04,-0.56,-1.34
2.19776e-04,-0.56,-1.36
2.19780e-04,-0.54,-1.36
2.19784e-04,-0.54,-1.34
2.19788e-04,-0.52,-1.34
2.19792e-04,-0.52,-1.34
2.19796e-04,-0.5,-1.34
2.19800e-04,-0.5,-1.34
2.19804e-04,-0.48,-1.34
2.19808e-04,-0.48,-1.32
2.19812e-04,-0.46,-1.32
2.19816e-04,-0.46,-1.34
2.19820e-04,-0.44,-1.32
2.19824e-04,-0.44,-1.32
2.19828e-04,-0.42,-1.32
2.19832e-04,-0.4,-1.32
2.19836e-04,-0.4,-1.3
2.19840e-04,-0.38,-1.3
2.19844e-04,-0.36,-1.3
2.19848e-04,-0.36,-1.3
2.19852e-04,-0.34,-1.3
2.19856e-04,-0.32,-1.3
2.19860e-04,-0.34,-1.28
2.19864e-04,-0.32,-1.3
2.19868e-04,-0.3,-1.28
2.19872e-04,-0.3,-1.3
2.19876e-04,-0.28,-1.28
2.19880e-04,-0.28,-1.28
2.19884e-04,-0.28,-1.28
2.19888e-04,-0.24,-1.28
2.19892e-04,-0.24,-1.26
2.19896e-04,-0.22,-1.26
2.19900e-04,-0.22,-1.28
2.19904e-04,-0.22,-1.26
2.19908e-04,-0.2,-1.26
2.19912e-04,-0.18,-1.26
2.19916e-04,-0.18,-1.24
2.19920e-04,-0.16,-1.24
2.19924e-04,-0.16,-1.26
2.19928e-04,-0.14,-1.24
2.19932e-04,-0.14,-1.22
2.19936e-04,-0.12,-1.22
2.19940e-04,-0.1,-1.22
2.19944e-04,-0.1,-1.22
2.19948e-04,-0.1,-1.22
2.19952e-04,-0.08,-1.22
2.19956e-04,-0.06,-1.2
2.19960e-04,-0.06,-1.22
2.19964e-04,-0.06,-1.2
2.19968e-04,-0.04,-1.2
2.19972e-04,-0.02,-1.2
2.19976e-04,0,-1.18
2.19980e-04,0.02,-1.18
2.19984e-04,0,-1.18
2.19988e-04,0.02,-1.16
2.19992e-04,0.04,-1.18
2.19996e-04,0.04,-1.18
2.20000e-04,0.06,-1.18
2.20004e-04,0.08,-1.16
2.20008e-04,0.08,-1.16
2.20012e-04,0.1,-1.16
2.20016e-04,0.1,-1.16
2.20020e-04,0.1,-1.14
2.20024e-04,0.12,-1.14
2.20028e-04,0.12,-1.12
2.20032e-04,0.14,-1.12
2.20036e-04,0.16,-1.12
2.20040e-04,0.18,-1.12
2.20044e-04,0.2,-1.12
2.20048e-04,0.2,-1.12
2.20052e-04,0.22,-1.1
2.20056e-04,0.22,-1.1
2.20060e-04,0.22,-1.1
2.20064e-04,0.24,-1.1
2.20068e-04,0.24,-1.08
2.20072e-04,0.26,-1.08
2.20076e-04,0.28,-1.08
2.20080e-04,0.28,-1.06
2.20084e-04,0.3,-1.06
2.20088e-04,0.3,-1.06
2.20092e-04,0.3,-1.06
2.20096e-04,0.32,-1.04
2.20100e-04,0.34,-1.04
2.20104e-04,0.36,-1.06
2.20108e-04,0.36,-1.04
2.20112e-04,0.36,-1.04
2.20116e-04,0.38,-1.02
2.20120e-04,0.4,-1.02
2.20124e-04,0.4,-1.04
2.20128e-04,0.42,-1.02
2.20132e-04,0.42,-1
2.20136e-04,0.44,-1
2.20140e-04,0.44,-1
2.20144e-04,0.46,-1
2.20148e-04,0.46,-1
2.20152e-04,0.48,-0.98
2.20156e-04,0.5,-1
2.20160e-04,0.5,-0.98
2.20164e-04,0.52,-0.96
2.20168e-04,0.52,-0.96
2.20172e-04,0.54,-0.96
2.20176e-04,0.56,-0.94
2.20180e-04,0.56,-0.94
2.20184e-04,0.56,-0.94
2.20188e-04,0.58,-0.94
2.20192e-04,0.58,-0.92
2.20196e-04,0.6,-0.92
2.20200e-04,0.6,-0.92
2.20204e-04,0.62,-0.9
2.20208e-04,0.64,-0.9
2.20212e-04,0.64,-0.9
2.20216e-04,0.66,-0.88
2.20220e-04,0.66,-0.9
2.20224e-04,0.68,-0.88
2.20228e-04,0.7,-0.88
2.20232e-04,0.7,-0.86
2.20236e-04,0.72,-0.86
2.20240e-04,0.72,-0.86
2.20244e-04,0.74,-0.86
2.20248e-04,0.74,-0.84
2.20252e-04,0.74,-0.84
2.20256e-04,0.76,-0.84
2.20260e-04,0.78,-0.84
2.20264e-04,0.78,-0.82
2.20268e-04,0.8,-0.82
2.20272e-04,0.8,-0.82
2.20276e-04,0.82,-0.8
2.20280e-04,0.84,-0.82
2.20284e-04,0.84,-0.8
2.20288e-04,0.84,-0.78
2.20292e-04,0.86,-0.78
2.20296e-04,0.88,-0.78
2.20300e-04,0.88,-0.76
2.20304e-04,0.88,-0.76
2.20308e-04,0.9,-0.76
2.20312e-04,0.92,-0.76
2.20316e-04,0.94,-0.74
2.20320e-04,0.94,-0.76
2.20324e-04,0.94,-0.74
2.20328e-04,0.96,-0.74
2.20332e-04,0.96,-0.72
2.20336e-04,0.98,-0.72
2.20340e-04,1,-0.72
2.20344e-04,1,-0.72
2.20348e-04,1,-0.7
2.20352e-04,1.02,-0.68
2.20356e-04,1.02,-0.7
2.20360e-04,1.04,-0.68
2.20364e-04,1.04,-0.68
2.20368e-04,1.06,-0.66
2.20372e-04,1.06,-0.66
2.20376e-04,1.08,-0.66
2.20380e-04,1.1,-0.66
2.20384e-04,1.1,-0.64
2.20388e-04,1.1,-0.64
2.20392e-04,1.12,-0.64
2.20396e-04,1.14,-0.62
2.20400e-04,1.14,-0.62
2.20404e-04,1.16,-0.62
2.20408e-04,1.16,-0.6
2.20412e-04,1.16,-0.6
2.20416e-04,1.18,-0.6
2.20420e-04,1.18,-0.58
2.20424e-04,1.2,-0.58
2.20428e-04,1.22,-0.56
2.20432e-04,1.22,-0.56
2.20436e-04,1.22,-0.56
2.20440e-04,1.24,-0.54
2.20444e-04,1.24,-0.56
2.20448e-04,1.26,-0.54
2.20452e-04,1.28,-0.54
2.20456e-04,1.28,-0.52
2.20460e-04,1.28,-0.52
2.20464e-04,1.3,-0.5
2.20468e-04,1.3,-0.5
2.20472e-04,1.32,-0.5
2.20476e-04,1.32,-0.48
2.20480e-04,1.34,-0.48
2.20484e-04,1.34,-0.48
2.20488e-04,1.36,-0.46
2.20492e-04,1.36,-0.48
2.20496e-04,1.38,-0.46
2.20500e-04,1.38,-0.44
2.20504e-04,1.38,-0.44
2.20508e-04,1.4,-0.44
2.20512e-04,1.4,-0.42
2.20516e-04,1.42,-0.42
2.20520e-04,1.42,-0.42
2.20524e-04,1.44,-0.4
2.20528e-04,1.46,-0.4
2.20532e-04,1.46,-0.4
2.20536e-04,1.46,-0.38
2.20540e-04,1.46,-0.38
2.20544e-04,1.48,-0.38
2.20548e-04,1.5,-0.38
2.20552e-04,1.5,-0.36
2.20556e-04,1.5,-0.34
2.20560e-04,1.52,-0.36
2.20564e-04,1.52,-0.34
2.20568e-04,1.52,-0.34
2.20572e-04,1.54,-0.34
2.20576e-04,1.54,-0.32
2.20580e-04,1.56,-0.3
2.20584e-04,1.58,-0.3
2.20588e-04,1.58,-0.3
2.20592e-04,1.58,-0.3
2.20596e-04,1.6,-0.28
2.20600e-04,1.6,-0.28
2.20604e-04,1.62,-0.28
2.20608e-04,1.62,-0.26
2.20612e-04,1.62,-0.26
2.20616e-04,1.62,-0.24
2.20620e-04,1.64,-0.24
2.20624e-04,1.64,-0.24
2.20628e-04,1.66,-0.22
2.20632e-04,1.66,-0.22
2.20636e-04,1.66,-0.2
2.20640e-04,1.68,-0.2
2.20644e-04,1.68,-0.2
2.20648e-04,1.7,-0.18
2.20652e-04,1.7,-0.2
2.20656e-04,1.7,-0.18
2.20660e-04,1.72,-0.18
2.20664e-04,1.72,-0.16
2.20668e-04,1.72,-0.16
2.20672e-04,1.74,-0.16
2.20676e-04,1.74,-0.14
2.20680e-04,1.74,-0.14
2.20684e-04,1.76,-0.12
2.20688e-04,1.76,-0.12
2.20692e-04,1.78,-0.12
2.20696e-04,1.78,-0.12
2.20700e-04,1.78,-0.1
2.20704e-04,1.78,-0.1
2.20708e-04,1.8,-0.08
2.20712e-04,1.82,-0.08
2.20716e-04,1.82,-0.08
2.20720e-04,1.82,-0.06
